month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
01-12,4.17,5.5,6.19,4.35,4.59,8.2,2.47,3.58,5.54,3.11,4.23,4.35,6.54,7.73,3.32,4.41,7.19,7.73,6.18,6.18,5.15
01-13,3.95,7.99,3.96,4.62,6.96,6.72,1.17,3.95,6.2,3.35,4.69,6.28,5.8,5.19,2.7,3.63,4.91,6.33,5.54,4.28,5.8
01-14,4.35,5.67,4.82,4.68,5.27,5.1,2.19,4.09,7.2,4.56,2.53,5.2,5.19,2.37,3.34,4.04,6.73,5.41,6.78,5.39,2.74
01-15,4.14,3.46,3.77,5.23,5.85,3.85,2.07,2.96,3.99,2.6,3.58,4.89,3.7,2.85,4.86,4.05,7.15,4.39,5.16,6.49,2.91
01-16,2.8,6.24,2.07,6.06,6.43,4.75,2.81,3.88,2.61,3.3,4.18,8.04,2.37,2.03,7.74,4.1,5.25,3.77,5.69,7.1,5.18
01-17,2.7,6.53,6.41,6.29,6.25,3.28,4.31,3.5,2.47,4.49,3.84,6.1,3.29,3.06,6.58,4.98,5.57,3.31,6.06,5.31,5.03
01-18,1.89,6.14,8.24,7.51,4.33,4.09,3.75,2.24,3.18,3.53,3.83,4.93,1.71,4.92,3.17,3.8,5.88,3.26,4.94,4.11,5.99
01-19,2.29,6.04,5.7,4.01,7.39,4.3,3.3,1.27,5.15,2.72,2.48,2.64,2.2,5.08,1.76,4.65,5.58,5.01,5.42,4.56,4.99
01-20,4.91,6.36,5.04,4.47,6.94,5.28,3.4,2.55,5.21,2.82,2.6,3.72,2.97,3.68,2.67,5.51,5.94,5.1,5.45,0.82,1.14
01-21,4.12,6.06,5.66,7.02,4.37,3.21,3.52,1.79,4.83,3.48,2.29,5.09,1.42,3.82,3.21,3.31,6.45,5.87,7.39,1.48,4.72
01-22,3.22,2.28,3.24,4.35,4.47,3.81,2.91,2.03,4.12,3.66,3.85,4.63,1.72,4.64,2.7,2.87,6.37,4.7,4.39,1.93,8.09
01-23,2.92,2.39,5.58,3.11,3.16,3.48,2.79,1.69,4.37,2.36,3.35,2.94,3.84,4.73,3.12,4.63,5.21,5.3,4.02,3.68,6.43
01-24,4.1,3.55,6.8,5.85,5.89,5.62,1.57,4.17,3.84,2.82,2.13,4.55,3.63,3.98,7.67,3.64,4.48,3.22,5.86,5.23,3.48
01-25,2.92,3.35,4.5,4.04,5.74,4.75,2.48,4.5,3.96,2.85,2.65,3.89,1.65,4.58,8.02,4.04,5.94,4.39,3.68,5.43,4.56
01-26,2.54,2.85,4.04,7.92,5,2.76,2.85,2.87,4.38,4.79,2.85,3.78,4.69,5.42,4.53,3.27,4.77,3.46,4.84,3.81,2.81
01-27,4.23,5.73,5.54,5.36,4.54,1.7,4.27,3.19,5.36,6.16,5.18,4.81,3.93,2.19,3.64,2.24,3.22,2.48,3.51,2.71,3.45
01-28,3.58,5.51,4.32,5.57,4.39,1.74,6.1,4.17,4.62,5.77,6.29,5.68,5.22,3.79,4.13,6.48,4.14,2.58,4.98,6.14,4.45
01-29,2.01,4.33,4.63,5.11,4.72,2.86,5.11,5.95,3.68,4.26,5.83,6.58,6.28,4.72,3.33,4.05,4.88,4.14,6.5,5.08,6.18
01-30,2.64,6.47,4.74,4.28,3.79,4.13,3.88,6.14,2.73,5.72,5.61,4.89,7.1,5.51,3.65,3.61,4.09,4.6,5.88,6.59,2.01
01-31,6.54,4.68,1.95,4.88,4.96,4.3,4.58,5.08,3.52,3.17,6.75,6.19,4.13,3.52,2.8,2.09,3.58,2.63,5.04,5.38,4.21
02-01,5.37,1.92,2.99,3.06,7.51,3.09,3.45,3.59,4.94,3.17,6.53,4.41,3.3,2.59,5.99,5.85,4.81,3.54,2.38,2.73,7.2
02-02,1.88,3.43,3.26,3.92,7.69,3.72,2.73,3.58,5.25,2.69,5.02,4.36,5.91,4.05,2.91,5.75,4.39,2.85,1.44,3.98,5.23
02-03,3.93,3.66,5.05,4.34,6.96,4.65,3.09,4.66,4.69,1.26,3.73,3.55,2.97,2.89,3.34,6.09,5.58,4.49,1.41,3.6,3.97
02-04,5.67,6.11,4.48,3.2,3.49,2.89,3.16,5.5,3.12,3.18,2.87,2.57,3.6,1.55,5.51,4.27,4.32,4.53,5.91,4.97,5.71
02-05,3.92,7.7,3.7,3.85,3.71,3.21,2.58,3.36,3.71,3.94,3.37,2.63,4.3,4.42,5.73,5.99,5.36,5.06,5.03,4.95,4.17
02-06,1.69,6.01,2.88,5.17,3.87,3.44,2.53,3.63,5.08,3.53,3.3,5.49,4,5.62,3.67,3.53,5.93,3.92,4.94,3.58,2.64
02-07,3.33,4.39,5.47,2.7,3.66,3.39,3.48,2.76,4.52,2.61,3.01,4.41,4.94,4.37,3.85,4.72,4.53,3.71,2.78,4.18,3.68
02-08,3.4,4.16,5.44,2.77,2.42,4.95,4.23,5.3,3.84,4.76,5.23,6.95,5.14,2.92,5.04,5.51,3.27,2.78,3.35,4.38,2.4
02-09,3.6,5.06,4.15,4.08,3.89,5.01,3.05,5.55,3.75,2.29,4.18,3.15,5.18,2,2.66,5.95,6.64,3.16,4.64,7.94,2.46
02-10,2.7,7.74,1.95,1.87,2.94,2.86,1.36,2.27,1.51,2.01,1.89,3.98,4.67,2.23,2.46,6.2,8.51,2.95,5.08,7.73,2.52
02-11,4.04,4.82,2.06,3.89,2.24,3.29,1.43,5.06,3.9,1.84,2.41,4.41,3.62,2.62,2.79,2.6,5.8,3.13,4.38,4.57,3.99
02-12,2.26,4.97,1.48,3.98,2.24,4.61,3.2,5.37,4.74,3.51,3.03,5.39,5.35,4.08,4.58,4.99,5.02,1.97,5.57,5.11,6.27
02-13,3.6,8,3.6,3.62,5.08,3.81,2.69,4.92,3.05,2.3,3.19,2.53,4.36,5.48,4.78,3.26,3.98,2.8,6.66,5.1,7.4
02-14,2.81,6.71,2.49,2.42,7.07,3.38,0.93,2.98,5.33,2.53,3.09,4.07,4.07,3.39,2.72,4.28,2.89,3.69,5.27,3.09,3.25
02-15,2.09,4.31,3.67,1.79,6.98,3.2,1.09,1.43,3.86,2.11,2.64,4.31,2.5,2.51,3.02,4.76,6.07,3.36,5.03,3.08,2.42
02-16,2.52,3.38,5.18,2.29,4.62,3.01,0.99,1.96,3.6,1.42,4.85,5.14,4.01,3.34,2.84,4.92,7.28,4.56,5.52,4.32,5.55
02-17,2.23,2.69,5.43,5.78,5.47,3.47,2.41,2.83,5.37,2.63,3.68,7.29,4.72,3.29,3.49,4.42,7.71,3.43,4.81,4.54,6.03
02-18,5.14,2.88,4.4,5.38,4.05,2.89,2.63,1.61,4.9,2.78,3.87,4.97,5.04,4.6,2.81,4.64,7.57,3.01,5.95,4.98,3.02
02-19,2.26,4.2,2.83,3.25,4.9,2.03,6.38,0.92,7.57,4.04,1.89,4.61,2.85,6.17,3.33,5.46,4.98,3.41,4.25,3.51,2.71
02-20,4.31,2.96,2.37,4.1,2.83,3.47,8.51,0.98,4.7,3.12,2.69,6,4.52,2.51,2.82,6.38,2.71,3.19,3.35,3.96,2.2
02-21,6.13,3.85,2.91,3.49,3.96,3.76,5.33,1.85,5.86,2.39,4.04,4.63,5.38,3.88,2.21,5.03,7.4,3.52,5.23,4.54,3.3
02-22,3.7,5.63,3.81,2.37,6.82,4.17,3.25,2.13,4.9,2.77,4.65,6.84,2.02,5.62,1.19,3.9,9.09,4.48,4.45,2.07,3.6
02-23,1.78,4.69,2.97,1.72,4.86,2.82,3.64,1.65,3.01,2.41,5.55,4.9,3.31,5.21,3.24,5.5,6.62,4.1,2.59,5.55,5.61
02-24,2.57,2.81,2.85,4.57,3.53,2.52,2.81,1.08,2.05,1.95,6.28,3.49,4.26,4.78,4.36,4.97,6.05,3.16,7.42,2.26,3.29
02-25,4.67,3.28,3.64,5.68,5.22,2.79,2.71,3.22,1.96,2.11,4.42,3.34,4.51,5.12,4.33,4.75,3.25,3.76,5.98,4.17,4.15
02-26,5.02,4.37,2.12,4.26,4.42,2.56,2.59,4.73,4.18,3.59,3.29,2.38,3.83,3.16,5.13,3.06,6.97,3.9,3.72,5.42,1.75
02-27,3.63,4.38,3.03,3.38,4.62,1.17,2.1,2.13,2.15,3.06,1.99,1.92,4.17,2.82,6.95,4.15,6.56,3.57,4.33,3.91,1.27
02-28,2.34,4.02,2.65,2.14,5.41,4.27,3.58,1.75,4.12,4.59,2.02,1.53,3.72,4.01,5.12,5.25,3.75,3.22,4.27,4.34,1.46
02-29,1.62,0,0,0,2.69,0,0,0,2.22,0,0,0,2.75,0,0,0,3.86,0,0,0,3.47
03-01,2.93,5.24,4.02,3.47,5.08,2.26,3.73,1.65,2.09,5.03,3.03,4.21,3.43,3.25,3.51,4.41,5.54,4.04,5.07,3.93,3.52
03-02,2.95,3.71,5.63,2.68,5.72,2.28,2.4,2.82,5.32,4.44,2.35,3.63,4.69,4.24,4.29,6.02,4.29,4.13,3.86,4.82,3.44
03-03,5.73,3.8,4.45,1.28,1.64,3.19,3.04,5.14,4.17,5.44,3.47,3.44,3,2.47,3.05,3.89,3.89,4.49,3.4,4.31,2.68
03-04,3,2.5,3.91,2.54,4.89,1.77,2.09,5.29,2.99,3.6,1.14,4.18,3.51,2.66,2.81,3.76,6.31,4.31,3.28,4.96,2.66
03-05,2.23,3.31,3.09,2.27,4.75,3.23,2.83,5.15,3.81,2.94,2.69,2.02,2.11,3.68,3.12,6.35,3.54,3.82,3.02,3.19,4.09
03-06,1.7,3.46,3.61,2.89,5.51,3.93,2.5,4.59,2.4,5.07,2.6,4.69,2.9,6.25,5.1,4.36,3.31,6.21,4.18,2.42,1.85
03-07,1.92,4.04,3.7,3.49,4.82,2.99,1.57,3.16,1.92,4.34,6.11,4.76,3.33,7.95,4.6,4.78,2.17,6.61,3,2.97,1.73
03-08,1.13,5.22,2.62,2.72,3.18,3.06,4.69,4.45,2.28,3.23,6.49,5.89,1.61,6.1,4.91,5.35,2.49,3.91,4.09,5.88,1.91
03-09,1.24,5.74,3.25,2.75,4.21,4.33,3.26,6.21,3.72,3.68,6.03,3.09,2.48,3.75,3.71,6.56,4.76,5.1,3.21,3.87,1.63
03-10,0.73,2.27,4.19,4.55,4.49,4.49,4.99,6.66,3.26,2.87,4.54,5.48,1.65,1.53,2.37,4.12,4.52,6.79,4.06,4.74,1.54
03-11,1.16,2.32,3.54,3.57,3.94,1.71,6.15,6.52,3,3.98,3.82,3.68,0.81,1.6,2.06,3.93,4.58,5.71,3.66,4.84,1.46
03-12,1.27,4.53,4.66,2.78,4.91,1.74,2.82,4.34,5.33,2.61,3.99,2.5,1.89,3.38,4.15,3.92,4.6,5.73,1.39,5.15,2.43
03-13,1.69,4.01,4.45,4.54,2.98,2.31,2.39,1.92,5.2,4.25,3.4,3.74,3,4.12,2.14,3.87,5.46,3.89,2.28,5.5,2.7
03-14,2.78,2.19,4.27,3.53,1.56,3.38,3.64,2.68,4.6,2.05,5.13,3.35,3.06,5.38,5.17,4.49,5.05,2.72,2.21,6.7,5.99
03-15,3.92,3.07,3.85,2.91,2.13,2.13,3.11,3.98,2.15,1,5.08,2.79,2.12,4.78,4.99,3.54,6.57,3.3,1.48,4.48,4.58
03-16,3.06,2.5,2.79,3.76,1.77,2.72,1.85,2.03,3.61,1.7,5.24,2.11,3.39,3.19,4.61,2.81,5.51,2.34,1.67,1.69,3.83
03-17,1.74,4.29,1.56,3.48,1.66,2.76,1.54,3.71,3.93,1.86,2.36,2.1,3.72,6.57,3.94,4.11,4.74,2.37,1.91,2.23,5.72
03-18,2.74,6.11,4.93,4.95,3.19,2.52,2.71,3.79,1.93,3.74,2.54,1.4,5.46,3.25,5.55,4.34,4.65,3.48,4.03,5.85,4.38
03-19,2.14,6.35,5.55,7.47,3.75,3.65,2.35,2.38,2.91,4.55,3.7,3.05,3.94,0.48,4.73,2.19,4.46,3.71,2.52,1.73,1.35
03-20,3.91,5.06,5.09,3.83,3.24,4.58,4.71,2.77,4.51,5.89,3.79,2.93,2.85,1.81,4.33,4.35,3.7,6.31,2.79,2.3,2.48
03-21,5.54,4.31,4.37,3.32,1.21,3.76,2.62,4.24,2,4.37,6.06,5.22,1.85,4.66,4.15,3.88,3.18,5.43,2.97,3.13,3.01
03-22,2.39,2.94,3.61,2.35,4.8,2.31,3.89,3.92,3.19,3.28,4.34,4.35,2.93,5.76,5.42,4.56,2.36,3.18,3.11,4.77,3.54
03-23,1.32,2.88,1.35,2.44,4.32,2,2.06,6.12,3.01,2.76,3.13,6.88,3.57,4.31,3.2,5.63,5.12,3.31,2.86,4.75,3.76
03-24,1.76,3.35,3.87,3.04,4.32,3.49,1.82,6.52,2.17,2.08,2.22,4.48,3.3,3.93,5.48,5.1,7.09,5.71,3.04,3.1,1.5
03-25,5.12,3.34,3.76,1.57,5.7,3.6,1.79,5.54,3.97,1.56,3.06,4.57,3.71,2.82,4.64,3.36,7.69,3.81,3.71,4.05,1.33
03-26,3.54,1.87,2.08,1.9,5.87,2.55,1.93,3.25,3.46,2.07,5.79,5.99,2.5,4.92,4.22,3.82,4.97,2.79,7.55,4.01,1.1
03-27,2.52,1.6,4.34,0.97,5.72,2.44,1.98,4.4,2.83,1.95,2.13,6.01,3.77,5.49,2.56,2.3,3.19,2.71,4.71,5.5,2.6
03-28,2.83,2.56,2.99,1.11,4.22,4.81,3.38,4.96,2.78,3.3,2.2,2.93,3.03,4.53,3.51,3.33,3.34,3.77,4.53,2.48,2.75
03-29,2.88,2.48,2.71,1.58,4.99,2.09,3.03,2.57,1.83,2.01,3.11,3.77,3.02,3.02,1.53,4.81,4.16,5.65,2.79,3.57,2.6
03-30,3.42,2.44,2.88,2.64,3.31,3.78,2.72,2.56,1.74,2.97,2.6,6.64,1.51,3.16,2.11,3.21,2.18,3.74,4.13,2.07,2.66
03-31,3.27,2.08,2.96,1.8,2.91,5.13,3.79,1.75,4.67,1.71,2.64,5.04,1.8,2.73,1.98,4.02,5.6,2.44,1.94,4,2.01
04-01,2.93,2.17,2.95,2.6,3.12,3.22,3.12,3.15,2.82,2.66,2.54,3.15,2.23,4.22,3.85,4.11,5.01,3.01,1.44,4.19,1.73
04-02,1.62,4.18,2.2,3.94,2.12,2.95,0.97,2,2.91,2.09,4.02,3.1,3.01,2.28,5.17,3.66,6.3,2.42,2.27,4.31,5.79
04-03,2.54,2.19,3.01,3.94,1.14,2.57,1.17,4.82,3.4,1.71,3.08,1.75,1.55,1.61,4.28,3.47,6.93,2.59,3.15,4.77,6.82
04-04,1.71,3.14,2.14,5.05,2.02,1.88,2.07,4.31,3.56,1.71,2.91,3.02,1.84,4.08,2.96,2.94,4.88,5.15,5.7,3.37,3.88
04-05,1.91,4.53,1.76,5.96,3.79,1.92,1.93,3.58,4.73,2.46,5.54,3.34,2.36,4.37,2.26,2,3.58,7.24,7.23,4.1,5.51
04-06,2.35,4.44,1.94,5.43,2.73,2.72,1.31,2.55,4.2,2.43,2.95,2.19,3.52,2.11,3.82,2.24,2.82,6.33,5.27,3.98,1.36
04-07,3.18,3.97,3.27,5.49,1.92,1.56,2.46,2.09,4.14,3.13,1.84,2.94,4.44,2.45,3.72,2.51,4.72,4.2,3.21,2.78,4.04
04-08,2.7,3.58,2.48,3.41,2.76,3.08,2.82,2.87,2.87,1.86,3.31,5.49,4.02,3.41,1.94,2.02,4.41,3.43,5.23,1.53,3.92
04-09,1.67,1.07,2.73,2.01,5.51,5.51,2.37,3.87,3,1.73,5.87,4.41,2.17,3.02,2.65,1.85,4.1,7.5,5.54,1.53,1.14
04-10,2.73,2.73,2.79,3.35,2.35,2.09,1.81,3.75,4.2,1.92,4.33,3.89,1.74,5.34,3.37,4.38,3.92,6.69,4.93,1.05,3.78
04-11,2.99,5.34,2.32,5.72,1.19,1.42,1.54,1.18,3.7,2.39,4.91,2,1.59,4.8,2.3,2.99,3.27,3.34,3.78,1.91,5.81
04-12,3.16,3.43,1.25,3.92,3.94,3.07,2.62,0.57,2.7,2.37,3.76,4.24,0.69,2.74,1.5,1.58,5.77,3.54,2.45,1.83,3.39
04-13,2.49,3.46,1.61,2.22,4.87,1.87,1.78,0.76,2.22,4.11,5.34,3.31,1.74,3.39,2.18,2.13,5.3,2.2,1.81,6.17,3.02
04-14,3.95,1.97,2.41,2.08,3.3,0.9,1.64,0.74,4.66,2.21,3.2,4.18,4.1,2.44,1.89,1.8,4.58,2.22,1.75,5.92,3.19
04-15,2.63,1.19,1.55,1.74,2.82,2.36,1.67,2.28,3.66,4.27,2.59,2.65,2.87,2.36,0.91,1.63,3.38,2.82,3.21,3.86,2.43
04-16,1.21,1.82,1.75,2.46,3.07,3.01,1.77,2.34,3.96,3.58,3.14,3.36,2.85,3.3,1.34,1.7,4.18,3.76,2.07,2.22,0.81
04-17,1.74,2.43,2.13,1.94,3.06,3.94,4.17,3.41,4.03,4.38,4.75,3.22,2.29,3.21,2,1.33,5.33,3.49,1.82,1.08,1.88
04-18,2.19,2.63,3.64,2.43,1.63,5.36,4.83,3.74,4.8,4.94,2.94,2.31,3.85,2.69,2.42,1.02,4.51,2.79,1.41,2.44,2.85
04-19,1.86,4.37,3.57,4.21,1.91,4.95,1.82,2.55,3.04,5.79,1.34,3.24,3.57,1.89,2.53,1.84,2.78,2.68,1.72,2.6,4.04
04-20,1.4,3.77,2.87,2.35,2.37,4.32,1.64,2.1,5.47,3.52,0.83,3.53,3.36,5.09,2.93,1.39,1.8,2.7,2.88,1.58,1.95
04-21,2.01,2.84,3.45,4.34,1.51,1.95,3.31,1.44,2.25,2.35,1.1,2.2,3.15,3.26,4.26,2.13,1.95,1.5,3.19,1.54,3.47
04-22,3.36,1.98,2.27,3.29,1.58,1.39,1.49,0.75,3.16,2.01,1.75,3.47,1.23,2.48,1.94,2.2,1.97,1.92,1.4,1.92,5.83
04-23,3.27,2.19,1.32,3.52,2.42,1.9,2.59,1.18,2.39,4.48,3.39,5.72,0.92,3.28,2.27,1.79,1.68,2.39,2.94,2.03,4.48
04-24,3.17,1.19,1.34,1.02,2.41,1.6,3.17,1.67,2.07,4.21,1.93,3.69,3.23,2.03,2.59,1.46,2.66,2.58,4.43,2.54,3.3
04-25,2.49,1.64,2.33,3.01,1.29,3.3,3.15,1.82,2.55,3.64,2.56,2.08,3.84,3.24,2.05,2.59,3.6,3.56,2.29,1.99,3.85
04-26,2,0.65,2.13,3.35,2.42,3.55,2.5,1.63,2.78,3.35,1.85,2.57,3.2,4.32,2.5,1.8,2.56,2.42,2.9,1.62,2.18
04-27,1.59,1.1,1.94,2.75,2.18,2.4,2.91,1.64,3.29,2.06,1,1.78,2.86,3.76,2.97,1.75,2.24,2.4,2.77,1.93,1.94
04-28,1.01,1.75,2.25,2.94,1.71,2.39,2.95,1.33,4,2.13,1.67,1.76,3.94,1.56,2.38,4.99,3.22,2.76,3.71,2.24,2.11
04-29,1.23,1.88,3.97,3.65,1.88,1.79,3.41,0.85,1.23,3.63,2.35,3.73,1.76,6.16,1.26,2.33,2.92,1.7,2.98,3.21,2.96
04-30,1.96,1.71,3.5,5.95,2.49,2.44,2.1,1.85,1.67,5.41,2.17,2.83,1.27,3.99,1.43,1.57,2.48,1.83,3.33,4.51,2.42
05-01,1.96,1.55,2.97,2.76,1.91,1.28,3.56,3.18,2.54,3.31,3.26,3.38,1.1,3.02,3.1,2.08,4.35,2.83,2.54,2.85,1.61
05-02,1.34,1.64,3.07,4.51,1.38,1.8,3.92,2.04,3.46,4.5,3.07,2.56,0.87,2.2,2.62,3.17,3.15,1.69,4.5,5.34,0.81
05-03,2.55,3.41,1.12,2.59,0.73,2.71,1.72,3.68,2.99,1.8,3.06,2.81,0.61,2.14,2.36,5.9,2.64,3.86,4.07,3.41,1.62
05-04,2.23,2.02,1.28,1.75,1.07,2.75,3.56,2.72,3.11,2.1,1.87,1.89,1.35,1.69,3.27,3.07,1.65,2.73,2.99,3.55,2.75
05-05,2.35,1.56,1.27,2.01,4,3.27,1.94,1.85,3.51,4.71,4.31,2.71,1.88,3.05,1.61,2.68,1.66,4.7,3.22,2.93,1.23
05-06,2.37,1.12,0.7,3.42,2.91,2.66,1.57,1.82,2.72,1.82,2.29,3.25,1.97,2.43,2.19,2.36,2.47,1.35,2.42,1.85,3.22
05-07,2.16,1.38,1.53,2.71,2.13,1.51,5.43,1.52,2.66,2.74,1.88,0.76,2.07,2.05,2.14,2.17,3.26,2.04,3.23,2.09,2.22
05-08,2.11,1.48,1.21,2.11,1.38,2.62,3.41,1.24,1.68,1.29,3.67,2.92,2.05,3.44,1.62,3.2,2.95,2.81,3.61,1.84,2.8
05-09,1.63,2.34,2.12,2.1,1.47,4.86,2.24,0.96,2.18,2.35,1.93,3.97,1.63,2.54,2.85,3.15,2.52,3,3.23,2.19,2.8
05-10,1.03,2.52,1.78,3.38,1.62,3.47,0.96,1.37,2.99,1.73,1.61,2.17,2.15,2.11,2.83,2.08,2.81,3.62,3.96,1.76,3.39
05-11,3.06,2.88,1.22,0.79,2.17,1.71,2.2,0.72,3.61,2.18,2.16,2.74,2.51,2.02,2.08,1.83,4.37,3.35,3.89,1.41,3.35
05-12,2.31,1,1.27,1.3,2.99,2.55,1.69,1.41,4.64,1.48,2.46,4.01,1.83,2.08,1.45,3.36,3.43,2.46,3.38,2.01,1.51
05-13,1.62,2.7,3.15,0.99,3,2.93,2.52,5,2.15,1.1,2.16,6.62,2.93,1.23,1.19,2.05,2.67,2.03,3.36,2.12,1.5
05-14,3.67,2.65,3.09,2.43,2.66,4.24,2.29,4.31,3.43,2.15,2.63,4.4,2.53,1.71,1.35,2.07,3.77,1.97,2.36,1.69,1.06
05-15,1.89,4.46,3.18,3.18,1.26,2.77,2.57,1.84,2.13,1.52,1.61,2.91,2.73,1.87,1.27,1.24,3.47,1.76,3.65,1.62,2.04
05-16,2.3,2.82,2.37,3.8,1.11,1.64,1.89,1.93,2.56,1.71,2.17,1.78,1.77,2.03,1.46,0.7,4.71,2.18,3.4,3.1,2.58
05-17,2.27,3.87,1.25,2.09,3.71,1.15,2,3.03,2.21,2.9,1.18,0.95,2.74,2.5,1.03,1.03,3.02,2.37,3.13,4.35,1.69
05-18,4.6,2.57,1.32,1.19,1.27,0.83,2.17,3.69,4.65,1.84,1.98,1.08,1.55,1.21,2.36,1.91,3.48,1.55,3.74,3.92,1.56
05-19,3.15,3.71,3.57,2.42,1.59,0.99,2.54,3.49,2.1,1.71,2.35,2.31,2.39,2.3,2.45,2.16,2.07,1.58,1.86,1.68,1.87
05-20,3.92,1.68,1.5,3.08,1.13,2.22,1.43,2.61,1.47,2.49,1.12,2.38,1.5,1.64,1.85,1.35,3.35,2.27,3.6,1.36,1.89
05-21,3.94,2.02,2.21,1.99,0.91,1.33,1,2.71,1.42,3.87,1.54,1.73,2.9,1.34,1.98,1.03,3.73,4.29,4.4,0.87,2.04
05-22,2.89,1.67,1.61,1.76,2.74,2.48,1.41,2.12,2.13,2.77,2.04,2.75,2.33,2.46,1.31,1.05,1.87,3.11,2.42,1.05,1.93
05-23,3.16,1.24,2.45,3.11,4.67,2.79,1.22,3.9,2.09,1.75,1.9,4.51,0.95,2.16,1.88,3.56,1.6,1.52,1.99,0.95,2.58
05-24,1.94,2.01,5.7,3.06,3.3,3.08,2.95,3.92,1.03,1.08,1.98,3.27,1.23,1.06,2.21,2.67,1.71,2.95,1.3,0.97,2.12
05-25,1.32,3.29,3.75,2.84,2.04,2.67,2.24,4.37,1.84,2.57,1.7,2.17,0.82,2.37,1.37,3.45,1.72,2.47,1.99,3.05,1.16
05-26,1.26,2.86,2.81,2.16,2.41,2.56,2.55,3.55,1.87,2.99,2.9,1.26,2.35,2.28,1.13,4.07,1.71,5.49,1.31,3.04,1.18
05-27,2.04,4.45,1.71,1.62,2.84,4.18,1.61,2.68,1.49,1.74,4.61,2.13,1.93,1.48,2.22,2.88,2.09,2.16,1.3,3.04,1.17
05-28,2.49,2.59,2.09,1.39,2.7,3.01,2.25,3.16,3.01,3.08,5.81,2.36,2.76,2.55,1.85,2.12,2.3,2.44,1.16,4.08,1.22
05-29,2.21,2.19,2.12,2.41,2.33,1.28,2.53,3.62,1.51,2.57,3.63,2.62,2.58,2.12,2.74,3.18,2.15,2.21,1.94,2.9,1.04
05-30,3.13,1.68,1.48,2.18,1.84,1.24,3.3,4.15,2.26,2.02,1.01,2.55,2.05,1.69,2.54,3.33,2.97,1.56,1.56,1.92,0.87
05-31,2.38,3.01,1.46,1.58,1.39,0.87,0.95,2.24,2.67,1.88,1.65,3.93,2.48,3,2.6,4.75,2.8,2.56,4.69,3.7,1.25
06-01,1.51,4.03,2.7,4.54,1.58,1.7,2.1,2.47,3.71,2.3,1.51,4.39,2.12,5.14,3.16,3.44,2.22,1.86,3.47,4.68,1.48
06-02,1.36,1.76,3.45,2.92,3.5,2.56,1.61,2.44,5.68,1.97,3.11,1.98,0.78,5.8,2.76,3.27,2.55,0.56,5.33,3.57,0.83
06-03,1.49,1.78,4.03,1.93,2.72,3.66,1.66,2.51,4.4,1.38,2.6,5.88,1.8,3.52,3.36,1.9,2.93,1.74,4.02,3.58,1.79
06-04,2.92,2.68,1.33,0.8,1.52,4.49,3.47,1.95,2.46,1.13,1.69,4.67,3.18,1.49,4.59,2.91,1.95,0.85,2.77,2.75,3.62
06-05,2.14,2.9,2.47,1.4,2.01,3.01,4.36,1.64,2.29,0.76,2.11,2.53,3.84,1.63,6.18,1.25,2.35,1.38,2.22,3.48,2.34
06-06,3.64,3.92,2.91,1.59,2.31,2.41,2.04,2.63,2.52,1.63,0.88,2.29,2.71,1.69,3.85,1.58,4.78,1.57,1.59,1.63,3.21
