month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
02-08,-12.68,-15.15,-8.28,-12.92,-19.99,-25.74,-34.31,-11.01,-20.61,-14.88,-25.41,-10.25,-11.8,-21.75,-16.12,-33.92,-2.38,-13.94,-14.02,-19.06,-9.04
02-09,-4.23,-17.72,-8.64,-7.63,-18.44,-29.51,-35.75,-11.03,-19.81,-10.89,-27.36,-6.81,-14.13,-18.38,-15.29,-23.94,-11.97,-22.61,-20.4,-21.08,-3.74
02-10,-7.29,-18.19,-23.55,-15.03,-19.02,-28.52,-31.3,-10.33,-22.29,-10.06,-22.18,-13.18,-15.79,-26.23,-18.55,-20.25,-22.25,-27.6,-26.63,-19.69,-14.66
02-11,-11.27,-20.99,-23.99,-12.54,-13.76,-31.02,-30.28,-10.99,-22.68,-7.72,-19.45,-12.51,-10.49,-25.8,-18.78,-18.86,-17.79,-30.45,-26.79,-21.45,-16.62
02-12,-10.27,-22.98,-17.81,-6.41,-15.68,-22.63,-27.22,-6.69,-18.52,-14.82,-19.76,-11.63,-9.17,-26.38,-15.67,-15.34,-14.87,-29.76,-22.5,-21.44,-20.84
02-13,-10.29,-23.88,-22.42,-20.16,-16.67,-14.41,-18.22,-15.88,-20.38,-11.7,-22.49,-10.46,-11.33,-22.08,-15.69,-12.76,-16.59,-20.84,-16.87,-18.61,-17.61
02-14,-12.32,-26.24,-17.69,-22.11,-14.64,-16.34,-16.62,-17.8,-21.3,-11.4,-23.41,-8.24,-14.96,-19.88,-15.77,-14.05,-13.97,-4.58,-18,-16.98,-17.27
02-15,-11.71,-24.67,-15.74,-18.95,-16.73,-21.37,-13.98,-13.18,-21.53,-19.51,-27.54,-14.76,-15.03,-14.94,-13.98,-13.63,-11.11,-5.23,-17.66,-19.44,-30.72
02-16,-15.56,-24.49,-16.03,-13.88,-12.97,-29.13,-12.04,-16.5,-19.38,-16.41,-22.48,-14.15,-17.51,-15.78,-19.07,-13.07,-11.35,-12.24,-16.27,-21.78,-29.11
02-17,-25.06,-16.89,-16.75,-22.29,-15.61,-20.15,-10.42,-11.31,-19.95,-15.91,-8.61,-17.97,-16.5,-17.54,-21.27,-10.52,-10.08,-20.75,-9.8,-20.5,-23.56
02-18,-27.42,-13.99,-17.7,-22.64,-13.47,-13.71,-13.03,-17.93,-20.87,-16.86,-9.28,-26.83,-16.25,-16.54,-12.63,-9.78,-10.01,-21.59,-7.26,-16.36,-28.6
02-19,-17.77,-17.1,-19.33,-19.07,-18.17,-13.97,-28.31,-24.63,-21.67,-16.22,-10.79,-24.18,-12.22,-16.16,-13.06,-6.8,-2.93,-20.28,-10.91,-14.27,-29.26
02-20,-16.21,-23.44,-21.3,-19.74,-18.59,-26.94,-16.27,-26.26,-20.96,-17.32,-7.32,-18.88,-12.16,-9.95,-13.12,-7.13,-4.55,-23.79,-13.83,-11.6,-27.89
02-21,-22.45,-22.74,-22.16,-18.41,-8.33,-20.74,-26.92,-26.37,-18.57,-12.06,-17.9,-15.23,-9.75,-1.58,-11.75,-10.64,-7.35,-18.22,-12.53,-5.01,-29.88
02-22,-10.29,-24.2,-21.61,-11.65,-9.64,-17.74,-33.19,-26.23,-17.4,-12.74,-28.77,-14,-11.75,-2.27,-10.94,-8.88,-7.46,-22.91,-6.5,-2.46,-28.23
02-23,-7.89,-23.68,-22.18,-13.66,-11.6,-19.76,-29.7,-20.46,-15.48,-12.25,-29.45,-4.84,-9.8,-7.94,-14.19,-10.86,-10.01,-22.9,-8.17,-2.96,-25.3
02-24,-9.15,-18.93,-25.37,-20.25,-6.01,-20.09,-30.6,-16.97,-17.23,-15.28,-20.65,-6.26,-3.67,-11.13,-17.04,-10.54,-13.3,-18.49,-5.34,-8.89,-21.03
02-25,-9.63,-17.54,-15.48,-21.13,-5.44,-17.5,-26.62,-14.46,-16.91,-16.39,-17.24,-3.74,-2.84,-9.71,-18.83,-11.68,-10.47,-24.29,-5.73,-13.31,-11.89
02-26,-11.08,-17.92,-10.21,-22.38,-5.92,-18.38,-25.22,-19.2,-18.5,-14.91,-12.9,-5.43,-1.33,-2.81,-15.85,-12.11,-8.05,-27.7,-11.09,-10.58,-9.15
02-27,-10.67,-13.77,-11.41,-25.61,-2.34,-17.21,-20.03,-20.66,-17.44,-12.86,-10.78,-5.08,-1.89,-2.73,-16.76,-11.48,-3.34,-25.88,-9.89,-8.43,-5.94
02-28,-9.15,-16.59,-13.74,-18.83,-6.82,-15.35,-14.96,-17.04,-17.22,-7.74,-7.07,-4.75,-4.59,-9.47,-13.93,-12.97,-3.95,-19.92,-8.02,-4.53,-6.99
02-29,-7.38,0,0,0,-0.8,0,0,0,-13.82,0,0,0,-4.41,0,0,0,-1.54,0,0,0,-5.83
03-01,-7.52,-8.27,-13.01,-19.58,-0.89,-13.97,-19.24,-15.24,-14.14,-19.8,-8.39,-9.41,-5.03,-8.69,-17.77,-11.4,-2.32,-14.86,-6.53,-1.32,-5.69
03-02,-8.92,-5.8,-11.38,-21.17,-5.45,-12.87,-22.86,-16.13,-14.04,-13.43,-7.98,-7.85,-5.77,-7.23,-15.23,-9.64,-5.47,-15.97,-10.3,-4.81,-8.15
03-03,-10.23,-6.36,-13.03,-16.13,-7.77,-12.71,-17.48,-17.17,-14.16,-4.94,-10.95,-12.44,-9.08,-5.19,-13.54,-5.25,-8.54,-11.63,-9.09,-11.42,-9.76
03-04,-7.91,-13.97,-12.03,-17.27,-8.61,-10.78,-15.76,-15.48,-14.9,-9.35,-11.76,-12.31,-6.32,-6.8,-16.42,-5.03,-2.43,-3.6,-6.25,-9.27,-4.15
03-05,-9.82,-15.6,-14.04,-13.5,-4.96,-8.37,-15.22,-16.37,-11.49,-22.01,-11.14,-12.18,-8.4,-8.99,-13.47,-7.96,-6.67,-5.65,-6.08,-6.91,-5.54
03-06,-2.74,-13.25,-6.51,-9.17,-1.35,-8.3,-13.2,-13.56,-5.57,-16.95,-12.69,-12.83,-13.75,-9.67,-6.53,-7.43,-14.4,-6.08,-1.23,-4.2,-8.36
03-07,-4.65,-9.37,-7.15,-10.72,-4.86,-7.93,-13.61,-3.26,-7.25,-16.32,-10.14,-17.67,-14.49,-7.65,-10.14,-2.22,-14.11,-12.58,-11.4,-5.9,-13.54
03-08,-8.81,-11.94,-12.01,-8.48,-6.27,-11.26,-8.95,-2.97,-10.52,-10.89,-10.31,-19.9,-13.05,-7.2,-14.99,-9.56,-5.14,-7.57,-19.97,-6.21,-13.19
03-09,-12.57,-14.46,-8.08,-9.78,-3.87,-16.01,-4.88,-6.35,-9.58,-8.77,-9.75,-13.42,-10.89,-13.67,-13.32,-12.38,-3.56,-9.05,-21.63,-5.75,-9.27
03-10,-13.25,-12.44,-4.36,-7.99,-7.77,-9.69,-8.62,-11.87,-7.34,-15.12,-5.63,-7.14,-9.95,-14.12,-13.03,-11.28,-8.98,-9.37,-19.76,-5.57,-7.25
03-11,-9.37,-6.25,-5.74,-16.18,-10.02,-8.29,-10,-17,-9.26,-14.27,-2.9,-4.42,-9.34,-12.88,-14.76,-3.85,-4.32,-9.24,-20.81,-3.02,-8.82
03-12,-14.65,-8.12,-2.59,-18.27,-7.58,-5.27,-10.02,-8.93,-8.63,-10.2,-3.95,-2.91,-6.25,-8.89,-18.31,-1.75,-2.63,-16.2,-18.96,-7.96,-10.2
03-13,-20.17,-5.73,-9.29,-16.84,-7.91,-3.68,-7.82,-12.22,-6.26,-5.3,-4.16,-2.65,-4.5,-6.6,-18.27,-2.4,-5.29,-17.14,-14.87,-10.81,-10.84
03-14,-20.47,-9.03,-10.87,-15.05,-6.59,-3.62,-8.65,-7.01,-10.72,-2.3,-3.58,-5.75,-5.91,-6.65,-16.61,-0.86,-2.86,-15.07,-15.45,-6.72,-11.67
03-15,-13.89,-4.84,-9.39,-14.31,-8.46,-8.43,-5.16,-6.18,-10.62,-13,-2.19,-3.52,-16.12,-11.98,-8.42,-2.63,-0.26,-16.43,-14.71,-5.81,-8.16
03-16,-13.69,-4.54,-3.65,-8.56,-18.28,-14.51,-4.25,-5.95,-8.9,-9.35,-1.91,-3.81,-13.72,-12.91,-6.79,-6.93,-1.26,-9.51,-16.96,-6.4,-5.1
03-17,-17.29,-4.56,-5.21,-7.87,-11.8,-11.23,-7.41,-8.2,-6.29,-2.43,-4.63,-8.89,-4.86,-13.83,-6.15,-8.69,-2.71,-7.22,-15.55,-8.24,-4.01
03-18,-15.77,-4.71,-7.04,-4.84,-6.59,-7.87,-6.85,-11.85,-9.44,-1.53,-3.06,-1.93,-3.87,-12.92,-3.76,-9.74,-4.56,-7.34,-11.29,-3.03,-6.03
03-19,-11.29,-5.77,-6.99,-1.14,-7.71,-8.01,-8.55,-10.57,-8.3,-5.38,-0.33,-2.09,-2.62,-11.89,-6.46,-10.38,-3,-6.11,-9.34,-10.69,-5.78
03-20,-4.9,-3.89,-5.89,-4.29,-8.03,-8.6,-12.15,-8.51,-4.87,-13.02,-1.78,-3.36,0.51,-11.37,-12.6,-8.92,-1.56,-4.79,-10.71,-10.09,-7.76
03-21,-4.25,-1.21,-5.14,-3.41,-0.58,-8.15,-11.21,-8.01,-4.35,-11.35,-1.22,-3.83,-0.12,-10.95,-6.48,-5.95,-0.46,-1.9,-9.29,-10.99,-5.87
03-22,-3.3,-5.55,-4.13,-0.91,-0.57,-7.81,-13.59,-6.98,0.48,-11.26,-3.27,-3.37,-6.02,-7.88,-5.32,-3.76,-6.1,-4.97,-7.12,-3.01,-4.77
03-23,-3.61,-7.74,-3.5,-0.59,-0.18,-4.07,-5.98,-7.01,-0.54,-6.44,-3.28,-0.55,-5.06,-8.41,-3.24,-3.94,-7.89,-5.33,-5.56,-2.84,-3.68
03-24,-13.37,-6.46,-4.39,-2.82,-4.34,-2.13,-1.34,-3.71,-5.01,-6.11,-3.65,-3.38,-4.35,-5.82,-6.1,-3.13,-9.76,-7.35,-4.51,-3.3,-3.1
03-25,-16.88,-6.93,-0.04,-2.96,-4.04,-1.52,-5.22,-1.37,-3.52,-9.63,-2.01,-8.65,-0.85,-3.34,-6.16,-2.75,-8.68,-4.98,-4.55,-0.49,-0.39
03-26,-14.86,-3.53,-3.19,-2.34,-4.1,-1.91,-3.39,-3.09,-4.61,-5.39,-1.33,-4.01,-2.65,-4.05,-6.11,-2.82,-6.54,-4.65,-8.46,0.33,-1.36
03-27,-15.55,-4.39,-3.97,-3.42,-3.14,-1.69,-9.41,-4.22,-8.01,-5.32,-3.24,-8.63,-1.13,-1.74,-4.37,-2.77,-1.88,-4.04,-10.75,0.48,-0.94
03-28,-5.65,-1.21,-3.44,-4.97,-1.18,-0.69,-7.05,-6.03,-3.82,-6.28,-3.75,-14.03,-0.64,0.38,-2.44,-3.42,-3,-2.86,-6.68,0.92,0.19
03-29,-3.28,-0.73,-5.67,-3.56,2.12,-0.65,-7.49,-9.14,-2.15,-3.79,-0.71,-15.46,-1.21,0.18,-1.54,-0.5,-2.58,-6.36,-2.18,-2.34,-0.01
03-30,-1.05,-2.4,-1.84,-6.55,5.04,2.42,-4.42,-8.76,-5.39,-2.04,1.23,-10.73,-2.32,-1.38,-8.87,-0.1,-1.97,-7.53,-1.62,-8.36,-3.17
03-31,-1.67,-9.42,0.24,-3.79,3.11,4.67,-2.6,-4,-2.93,-7.08,4.44,-5.36,-1.32,-1.96,-8.82,-1.08,-2.66,-7.77,0.4,-9.91,-1.17
04-01,0.61,-8.76,-3.07,-3.81,3.78,7.12,-2.17,-3.2,-1.46,-6.88,3.04,-3.83,0.15,-7.12,-5.29,-1.88,-2.35,-4.46,0.27,-7.44,-0.24
04-02,-0.64,-8.1,-3.04,-1.43,5.81,7.45,-2.69,-3.93,2.08,-3.81,1.51,-4.69,0.14,-8.51,-5.06,-0.11,-0.01,-0.99,0.19,-4.99,-1
04-03,-1.03,-8.4,1.54,-2.34,6.52,5.2,-4.29,-7.13,4.01,-3.16,3.56,-2.98,0.79,-6.49,-4.59,0.51,-2.01,-3.09,0.62,-3.42,-1.75
04-04,1.03,-5.94,-3.33,-2.46,4.29,5.51,-1.9,-3.3,4.04,-1.78,1.69,-2.94,2.69,-4.93,-4.28,0.12,0.46,-2.48,3.35,1.4,0.39
04-05,4.41,-7.04,-7.01,-2.86,-4.94,3.27,0.05,0.02,1.02,-2.39,-0.1,-3.4,4.72,-6.51,-3.8,0,4.2,-0.35,5.48,3.87,1.84
04-06,2.55,-11.07,-5.65,-1.24,-5.77,-1.24,-7,-1.08,4.93,-2.1,1.92,-4.03,3.59,-1.55,-1.72,0.64,4.93,-0.87,1.46,6.58,2.7
04-07,2.43,-2.11,-7.52,-0.72,-1.12,-1.65,-7.04,-1.14,3.17,1.4,1.35,-2.75,5.2,-1.1,-0.92,0.92,4.97,-1.85,2.1,-4.72,-4.14
04-08,-1.1,-2.05,-8.64,1.23,0.47,1.97,-3.3,0.44,2.02,3.5,3.21,-0.48,2.27,-1.24,-0.84,2.49,-1,-1,2.14,-4.02,1.93
04-09,-3.85,-8.34,-8.31,3.55,0.8,-2.35,-2.18,2.16,4.62,4.02,5.55,2.75,2.71,-0.27,0.08,5.07,-0.95,-0.32,0.8,1.04,2.26
04-10,-1.18,-0.59,-1.63,5.29,8.22,-1.31,-2.13,3.18,8.46,8.26,-0.07,6.29,3.06,2.37,-0.22,5.03,1.21,-0.11,1.63,3.86,0.74
04-11,0.31,-0.06,-0.14,2.79,10.62,0.34,0,9.92,10.6,2.78,-3.57,4.13,5.16,2.22,1.88,5.72,7.24,2.71,2.77,-1.85,-0.22
04-12,3.15,3.08,1.58,3.33,11.5,0.4,0.41,10.2,7.33,6.52,-3,4.16,4.05,3.5,1.32,7.42,6.03,5.52,5.19,3.66,1.97
04-13,2.98,6.2,2.9,4.06,13.3,-1.07,0.66,6.96,7.09,2.53,0.76,2.02,2.45,6.27,-1.26,7.84,8.12,5.11,7.09,6.15,8.99
04-14,5.1,1.07,6.6,4.48,-2.58,0.11,2.4,11.1,8.58,1.55,3.65,3.54,5.61,5.23,-1.48,0.74,4.54,7.34,8.8,-2.77,7.26
04-15,-1.45,0.77,1.74,7.17,-5.99,-0.23,2.22,10.73,12.56,1.9,5.6,3.68,9.63,4.66,2.33,-1.1,2.02,11.18,11.27,-4.41,0.06
04-16,-1.91,1.1,3.57,7.85,-6.6,1.72,3.05,7.4,8.3,0.87,6.41,5.2,11.75,7.43,1.84,0.82,6.83,6.81,11.33,-0.62,2.66
04-17,0.38,5.22,10.87,4.73,-6.99,6.15,4.52,8.05,9.85,1.96,7.47,7.56,10.69,3.47,-1.79,-1.95,9.84,2.13,8.53,-3.88,7.4
04-18,1.28,9.07,3.83,2.41,-1.03,1.94,5.93,11.45,13.31,1.08,9.24,5.51,10.43,8.45,-1.52,-4.82,12.39,1.17,4.74,-4.21,10.6
04-19,1.18,12.64,0.08,4.52,4.91,2.33,8.83,9.13,17.02,1.89,7.9,7.17,15.01,7.85,-0.26,-1.06,11.84,-5.07,4.7,-2.16,8.75
04-20,3.21,9,3,6.53,7.96,6.17,10.92,10.08,12.71,4.35,8.3,10.13,13.99,4.95,3.78,1.45,11.99,-2.66,5.69,1.45,10.84
04-21,-1.91,10.82,4.1,8.53,10.29,8.78,11.1,7.9,3.46,10.04,4.98,13.43,13.15,9.71,9.1,2.85,15.47,1.21,4.83,2.14,17.26
04-22,0.5,14.92,3.87,12.18,11.89,6.04,8.84,11.86,3.78,14.18,-2.18,7.31,13.22,5.96,3.96,3.9,15.87,0.33,-1.76,6.51,9.46
04-23,3.47,15.39,4,11.25,12.01,9.84,10.77,3.67,9.54,15.88,4.71,8.58,15.23,4.83,6.64,4.86,9.47,2.37,-2.81,7.88,1.37
04-24,1.42,14.26,9.15,11.84,11.48,3.41,10.69,5.74,15.19,11.2,8.54,6.62,10.4,7.34,8.93,7.26,7.16,5.33,0.91,5.54,-1.8
04-25,-0.38,16.46,11.01,14.81,6.76,4.24,14.33,6.44,10.63,5.06,7.04,7.7,7.6,11.7,3.89,5.02,4.47,6.78,4.23,7.02,2.29
04-26,-1.79,13.46,4.83,11.72,6.83,3.65,16.32,5.22,8.89,7.55,-0.16,7.94,6.88,13.28,2.77,-0.09,10.01,8.83,8.71,14.44,6.2
04-27,-1.04,9.41,2.01,6.56,5.44,4.17,16,2.73,6.97,9.48,-1.36,4.46,4.99,9.89,6.32,0.4,11.43,8.43,13.07,15.97,8.48
04-28,1.61,4.26,1.46,10.19,0.23,5.46,9.58,5.41,5.73,8.77,0.76,3,5.71,8.09,7.7,5.85,14.31,10.46,16.72,15.46,11.32
04-29,2.73,6.74,0.53,11.94,0.59,6.61,5.74,9.46,5.51,8.82,3.09,5.21,6.95,9.59,10.97,10.61,13.71,9.63,15.9,4.94,7.79
04-30,-0.38,4.67,0.72,12.32,0.38,10.14,6.46,11.86,7.14,4.83,10.78,11.61,7.56,4,9.33,-1.43,8.84,7.41,12.07,2.59,2.14
05-01,9.55,4.42,0.03,13.97,1,6.13,9.32,9.2,2.92,6.39,12.65,13.88,9.62,4.95,3.34,-0.44,9.93,5.45,6.23,3.32,4.67
05-02,14.38,3.16,4.66,10.81,3.1,12.27,9.31,8.88,8.69,8.77,14.69,10.52,2.72,8.1,5.16,2.55,11.07,10.71,5.93,4.25,4.47
05-03,14.95,5.64,2.85,10.83,3.28,2.67,13.32,7.8,6.24,5.61,15,7.46,3.95,9.66,6.86,7.39,7.81,9.76,5.61,7.22,4.67
05-04,12.92,9.17,2,6.52,3.18,1.88,11.75,8.94,5.05,6.84,16.31,10.04,8.38,16.6,6.81,11.09,4.57,8.99,9.02,11.21,7.43
05-05,7.36,12,2.43,4.94,6.03,2.33,11.41,5.81,4.07,5.28,6.46,12.45,10.22,11.96,2.72,12.98,6.42,11.57,10.91,14.56,5.25
05-06,4.3,14.07,2.92,7.62,11.35,7.12,12.04,7.53,4.01,7.44,5.67,15.05,11.07,5.27,2.19,14.71,12.43,13.65,10.93,15.77,4.77
05-07,4.45,14.45,6.37,5.84,11.84,9.78,15.56,10.62,3.88,15.97,11.11,12.15,10.22,8.06,3.68,18.13,15,10.32,3.79,17.33,6.6
05-08,8.53,9.78,9.2,3.71,15.51,13.68,10.78,6.76,5.57,11.13,11.07,11.94,4.5,5.8,5.86,18.62,17.29,14.67,10.05,13.54,9.84
05-09,5.22,9.02,11.14,6.67,16.89,14.64,6.32,7.05,6.2,10.66,8.69,15.76,3.02,7.53,6.52,17.79,17.09,14.57,13.4,8.6,12.86
05-10,12.19,8.79,12.65,11.84,14.01,16.35,8.05,11.98,9.61,5.71,5.81,12.65,8.52,13.23,9.27,14,17.34,10.69,13.81,7.76,11.02
05-11,16.15,11.55,15.01,15.12,11.16,15.05,6.11,14.63,9.72,6.12,11.58,9.5,7.68,15.99,9.7,15.01,20.93,12.33,11.27,8.32,7.74
05-12,17.78,9.93,15.6,12.19,13.65,14.17,8.41,12.18,14.71,3.4,14.63,10.92,7.6,17.05,6.76,11.74,22.63,12.95,15.11,8.54,11.49
05-13,19.19,12.66,15.5,8.62,14.54,14.5,7.14,6.19,15.6,5.58,18.42,13.69,15.83,12.41,5.48,6.41,23.03,10.74,17.29,7.29,16.47
05-14,20.07,15.91,9.31,14.74,17.72,15.75,11.55,9.18,19.77,11.48,16,14.35,8.46,10.53,7.68,3.37,22.93,14.8,17.39,7.28,10.32
