month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
02-26,2.23,2.86,3.08,3.18,1.51,16.4,0.72,6.78,10.64,1.64,2.26,6.25,5.34,0.31,2.78,2.41,13.9,5.23,23.94,1.89,0.37
02-27,1.41,2.56,4.12,2.37,1.6,8.26,1.79,5.88,18.06,2.04,1.76,0.88,12.59,0.43,5.06,0.88,11.09,1.1,35.2,8.08,1.79
02-28,0.8,0.48,2.65,0.73,2.75,8.55,2.01,7.56,12.87,1.72,1.35,0.2,6.56,0.31,1.62,4.5,4.71,0.94,33.19,28.28,1.35
02-29,0.73,0,0,0,2.86,0,0,0,4.18,0,0,0,18.65,0,0,0,5.39,0,0,0,2.12
03-01,1.8,2.49,1.48,1.74,2.72,1.49,3.19,8.18,18.54,1.7,1.27,1.48,10.63,2.93,0.44,0.99,4.34,6.17,242.64,2.61,4.54
03-02,3.36,11.92,0.04,2.86,8.03,1.83,6.18,3.44,5.11,4.65,8.25,9.86,20.69,4.02,0.92,1.51,12.1,19.57,2.36,1.39,0.56
03-03,4.11,10.13,0.03,7.65,2.47,10.12,2.42,5.87,2.19,8.05,7.14,0.66,9.23,1.1,5.97,2.14,2.07,2.37,2.17,0.95,3
03-04,26.5,11.58,0.03,2.28,3.62,4.14,4.23,8.68,3.65,3.11,17.68,8.51,2.67,2.17,1.73,3.62,8.57,9.7,9.11,2.05,7.12
03-05,6.34,8.54,0.02,2.54,3.23,11.93,6.27,6.31,1.69,6.88,7.27,7.2,18.29,4.69,0.39,2.16,15.22,18.01,2.01,2.28,5.62
03-06,3.26,6.12,0.04,4.18,6.75,9.16,6.22,2.28,4.53,11.93,3.99,2.88,10.96,6.19,0.09,1.42,11.65,8.16,2.5,0.3,1.64
03-07,1.42,5.69,3.72,6.87,5.28,24.46,11.28,6.15,1.7,1.84,3.5,0.29,5.81,4.52,0.05,0.66,8.1,1.14,2.08,5.9,2.04
03-08,3.4,6.2,2.95,3.68,3.06,9.99,17.58,5.83,2.93,8.51,14.43,3.57,0.53,2.61,0.4,1.86,5.28,0.63,1.12,14.42,1.61
03-09,1.48,7.16,2.11,2.31,3.41,16.55,10.31,6.01,0.66,3.85,6.79,17.36,6.81,0.93,4.11,0.34,7.68,0.36,4.64,7.16,2.91
03-10,1.26,13.23,5.21,3.78,3.23,21.11,4.4,2.62,1.08,3.23,4.03,12.96,2.63,3.42,4.36,2.83,12.41,1.11,8.92,33.93,1.71
03-11,0.59,6.35,5.84,7.42,11.86,10.46,16.37,3.12,2.59,4.29,5.03,5.47,1.52,4.9,3.41,1.73,9.56,7.69,2.69,22.85,1.56
03-12,4.81,5.8,6.23,7.57,2.43,2.37,13.35,2.57,3.25,6.89,3.57,0.28,2,1.38,0.68,0.96,1.68,53.37,9.71,5.9,2.43
03-13,8.23,1.68,7.35,7.02,2.61,2.39,11.37,1.91,6.25,5.77,4.93,1.32,3.48,0.88,0.56,0.01,0.37,1.32,16.67,1.77,5
03-14,3.4,5.4,7.99,9.5,6.07,1.24,13.74,2.38,8.33,5.09,6.48,3.2,7.68,5.31,1.9,0.22,1.2,9.6,2.39,3.18,3.13
03-15,10.11,8,8.12,18.99,4.99,2.6,1.7,2.16,2.23,4.43,2.36,6.37,21.87,47.25,2.24,0.93,3.41,8.73,15.66,1.08,1.66
03-16,16.42,0.6,17.13,9.21,1.36,1.42,14.92,2.95,3.17,13.03,6.25,12.45,1.03,0.6,0.86,3.15,5.96,7.01,7.72,2.69,1.26
03-17,3.14,0.88,2.75,13.69,6.49,8.56,5.96,2.44,11.17,5.74,6.02,7.89,0.49,2.15,5.2,0.63,14.71,1.88,7.73,12.92,2.83
03-18,3.3,1.95,4.92,1.85,0.62,11.27,2.5,1.5,15.63,5.12,7.25,4.74,2.11,2.85,10.96,0.62,2.8,5.48,0.2,2.21,4.27
03-19,3.41,2.26,6.29,10.12,4.05,11.82,11.73,1.19,11.04,1.94,3.5,15.8,11.51,11.05,11.45,0.68,10.23,4.68,1.28,3.88,14.56
03-20,4.66,1,3.41,12.31,3.05,10.08,3.29,0.29,7.85,5.79,3.62,4.08,4.51,6.47,3.98,1.26,9.43,3.1,9.18,5.07,21.51
03-21,3.94,0.74,5.82,13.3,5.31,10.02,6.41,1.04,5.41,2.02,1.54,6.63,4.12,6.44,2.43,0.39,4.29,2.87,11.71,5.05,6.14
03-22,1.94,1.39,10.25,4.17,3.79,0.86,34.74,0.7,9.84,12.84,21.25,4.72,2.02,17.8,5.44,1.43,5.13,1.15,2.05,8.16,5.75
03-23,1.24,0.83,15.57,1.67,2.14,1.44,27.65,0.97,25.12,10.34,4.74,3.01,5.71,0.72,1.14,2.35,8.64,2,0.27,18.97,10.08
03-24,0.9,1.57,6.4,3.99,2.4,0.54,32.58,0.85,7.16,5.94,28.81,4.23,0.58,0.07,6.46,5,5.46,3.77,0.24,2.7,2.45
03-25,1.06,1.94,15.77,3.32,7.38,0.94,53.99,1.08,5.52,6.24,23.71,4.84,3.75,0.2,0.13,3.6,20.73,2.04,13.14,2.57,12.38
03-26,0.55,0.87,25.67,2.61,4.77,0.82,38.5,0.49,2.23,6.15,16.7,15.85,4.41,0.44,3.62,1.46,17.26,3.51,15.58,7.92,2.75
03-27,7.31,6.21,19.81,1.67,2.17,2.55,7.83,2.19,1.88,9.87,2.58,1.02,5.7,3.28,3.78,1.31,3.2,1.68,4.24,32.15,6.24
03-28,11.46,12.28,6.19,2.42,1,2.51,4.85,2.41,14.23,7.79,1.22,1.43,4.7,5.12,2.44,0.98,4.46,0.89,6.15,16.55,1.42
03-29,13.29,7.12,9.32,1.11,3,2.77,3.76,6.41,12.52,8.26,1.93,1.67,6.39,2.5,3.15,3.56,7.52,9.18,6.59,39.05,16.34
03-30,5.1,9.75,13.97,2.72,1.69,6.63,3.22,3.05,9.82,11.48,1.24,0.9,14.93,0.14,1.8,1.85,5.32,4.15,2.6,4.41,3.44
03-31,7.33,11.6,23.42,4.16,2.88,16.03,6.79,6.71,1.18,2.93,1.14,0.48,6.18,1.79,2.59,2.8,0.68,6.09,0.46,6.11,1.53
04-01,4.36,2.47,14.62,3.65,0.34,9.79,3.66,2.94,1.87,24.66,3.29,0.78,6.48,6.94,11.11,1.86,7.95,1.06,3.38,2.44,0.03
04-02,12.2,1.77,12.06,5.47,0.52,12.68,3.73,2.82,2.06,22.17,5.14,0.32,14.12,41.86,9.11,2.44,2.09,3.41,7.32,1.61,0.16
04-03,2.88,1.76,16.61,6.22,0.52,18.99,6.01,4.35,3,25.47,5.67,0.25,0.13,1.09,3.57,0.27,2.99,13.96,10.59,7.52,1.99
04-04,6.05,2.3,22.64,2.55,0.39,0.5,3.02,3.89,4.07,9.1,4.8,0.03,0.43,0.7,4.38,6.52,3.82,1.91,8.93,8.73,13.7
04-05,3.97,1.79,6.68,4.08,0.4,3.03,1.2,8.26,7.42,38.73,7.76,0.01,7.08,1.4,13.09,5.77,6.44,3.3,4.15,6.59,5.66
04-06,0.68,2.56,12.31,4.87,11.37,5.14,7.21,3.48,3.44,9.84,1.62,0.01,9.85,11.29,3.32,8.13,2.89,7.73,1.74,0.31,3.47
04-07,0.5,2.1,8.97,8.59,11.29,4.88,4.44,7.24,1.76,1.87,2.21,0.13,5.17,4.37,0.42,11.62,1.33,4.05,1.12,0.44,13.65
04-08,0.7,1.06,11.49,8.66,3.6,7.02,7.97,2.29,2.44,3.66,2.89,0.23,2.56,2.42,7.76,8.29,2.94,3.37,3.75,10.42,9.37
04-09,0.44,1.83,6.84,7.16,11.07,11.58,6.36,6.49,2.44,3.12,7.68,0.17,1.3,9.49,18.17,1.96,8.03,2.67,14.68,29.85,4.52
04-10,0.74,1.36,11.84,5.5,8.34,10.62,8.22,5.43,2.51,2.92,5.19,0.25,5.35,7.67,2.87,8.71,64.66,10.42,4.62,5.13,2.99
04-11,8.68,21.21,32.45,5.56,9.48,2.29,9.61,15.08,4.46,1.91,7.21,1.77,49.79,2.95,19.67,0.23,3.35,3.48,2.05,3.26,5.17
04-12,10.61,9.92,25.88,7.53,6.56,20.87,5.21,10.68,1.45,8.49,1.67,6.05,2.24,4.34,11.78,0.03,12.3,2.11,2.33,2.81,112.75
04-13,8.46,15.81,9.08,4.2,6,9.05,5.25,7.9,1.89,0.74,4,13.21,1.6,7.53,5.25,0.03,2.51,17.06,32.38,1.93,9.87
04-14,8.26,16.96,24.84,15.6,5.25,19.19,3.9,10.95,3.04,0.77,4.17,23.51,8.53,4.02,4.77,0.11,2.18,2.36,14.25,0.72,4.53
04-15,11.73,10.23,16.37,8.47,5.56,13.37,4.21,7.59,2.71,3.79,7.33,12.71,4.44,5.99,2.09,0.05,0.85,3.77,12.98,15.51,0.75
04-16,2.87,3.96,2.15,35.71,1.27,5.04,5.03,3.57,1.61,5.17,5.41,4.66,13.37,5.21,3.85,0.21,0.85,2.26,5.9,14.68,4.07
04-17,4.41,1.32,1.36,9.23,1.71,5.6,2.42,4.69,4.66,15.27,4.75,1.48,25.52,3.3,3.3,4.92,14.09,3.25,4.95,9.26,3.06
04-18,1.31,2.84,2.56,23.47,0.86,6.46,3.82,2.84,9.06,4.43,0.96,2.43,5.89,1.5,2.56,1.09,11.06,3.64,9.1,0.81,13.86
04-19,2.12,4.88,2.65,10.38,1.09,2.84,4.46,7.12,10.59,7.37,2.19,7.52,3.33,1.31,3.61,0.6,2,13.41,15.05,2.52,5.36
04-20,2.63,2.25,4.25,5.13,0.82,1.57,4.46,5.39,6.17,3.34,2.09,5.67,0.33,19.4,14.04,0.25,2.35,2.66,19.88,3.63,8.2
04-21,3.75,5.13,6.34,2.75,1.91,6.33,9.57,7.28,27.22,14.18,8.69,1.61,2.65,33.44,1.93,6.91,15.13,2.43,9.47,4.93,1.9
04-22,3.52,3.42,2.13,5.14,3.84,14.52,9.11,8.41,14.56,10.97,8.54,0.45,4.72,4.8,6.3,4.92,1.12,2.81,10.2,8.26,4.42
04-23,6.39,1.8,1.9,3.82,2.63,9.02,2.87,22.03,8.82,9.88,6.85,3.1,9.73,26.52,4.44,1.34,4.34,11.77,5.71,3.82,27.95
04-24,2.38,3.31,1.3,6.91,5.73,8.26,5.74,8.47,9.88,5.21,13.44,15.2,27.2,2.88,3.69,0.62,5.35,63.55,2.38,2.81,2.41
04-25,3.1,2.96,0.96,4.91,4.69,11.05,5.93,9.48,10.01,3.69,16.24,5.08,27.23,4.25,13.73,0.87,3.16,1.19,4,9.06,2.23
04-26,1.81,10.8,2.36,1.11,7.99,10.93,6.21,5.17,8.52,1.89,3.85,1.14,5.39,1.4,1.9,0.79,7.03,5.67,4.34,2.64,5.27
04-27,4.92,5.9,1.78,1.06,3.17,13.94,8.96,7.76,0.58,5.08,1.46,2.97,10.01,0.48,0.37,0.03,25.73,11.09,6.51,4.92,3.54
04-28,1.81,5.53,0.77,0.89,6.83,7.17,10.59,12.37,1.14,2.45,3.26,3.43,2.64,2.67,0.68,0.97,23.28,10.86,2.1,12.12,0.69
04-29,1.72,9.52,4.43,0.84,6.47,5.28,21.82,6.58,8.86,9.62,2.7,4.42,7.44,3.46,1.63,1.37,9.55,12.41,2.8,50.53,0.07
04-30,7.73,3.84,9.58,0.7,5.98,2.79,26.38,11.02,8.66,2.63,1.37,4.26,5.22,5.01,6.85,0.18,13.08,3.94,4.75,44.36,0.06
05-01,1.86,0.13,9.88,2.08,7.37,8.76,9.03,5.89,6.35,5.38,7.48,1.03,5.87,14.93,3.42,0.95,4.54,2.14,1.33,3.22,0.98
05-02,1.78,0.03,28,1.43,6.7,15.01,8.99,9.13,6.03,4.56,10.89,0.25,9.3,69.53,3.1,3.23,8.72,0.66,0.4,17.44,5.06
05-03,0.39,0.06,1.91,1.29,6.27,8.66,4.98,13.44,7.86,6.58,1.36,1.5,10.33,3.36,14.67,0.9,2.26,2.26,2.06,2.61,0.25
05-04,0.55,0.03,0.82,1.32,6.66,15.92,7.39,13.56,3.34,19.68,7.15,1.36,10.91,5.38,1.6,3.37,1.59,5.24,1.81,2.04,0.89
05-05,0.31,0.04,6.91,2.85,9.41,24.62,4.62,7.69,6.69,16.6,4.62,1.16,11.17,10.52,0.12,9.48,25.23,18.17,16.69,6.3,0.53
05-06,0.12,3.64,3.3,5.07,1.08,7.59,8.11,3.22,26.24,6.2,9.61,11.53,3.18,23.47,2.42,2.8,9.71,0.38,7.53,5.07,0.04
05-07,0.12,1.73,4.27,1.56,2.86,4.96,2.65,2.01,24.55,6.8,8.17,9.52,6.39,4.03,3.62,1.24,0.18,0.79,39.89,0.65,0.03
05-08,0.13,1.19,2.88,0.47,2.64,8.98,4.72,5.42,38.13,9.05,25.93,1.78,21.82,2.05,18.19,1.15,0.05,10.5,3.74,0.7,0.02
05-09,0.19,1.14,2.82,0.4,4.26,7.14,7.36,2.03,12.5,7.01,10.6,5.75,8.68,3.89,53.23,2.1,1.79,2.34,3.7,1.75,6.45
05-10,0.07,0.62,5.31,0.41,7.69,3.43,3.39,5.26,21.2,4.46,7.54,11.63,2.8,3.67,51.93,2.01,44.68,23.46,4.41,0.98,9.85
05-11,0.01,2.73,0.58,3.42,0.5,9.52,0.69,6.72,5.36,1.62,14.01,5.76,0.61,1.21,2.36,1.83,5.16,10.78,2.66,0.14,2.87
05-12,0.02,3.88,0.56,10.92,0.99,11.17,0.83,5.46,3.77,2.77,7.2,8.69,0.11,2,2.29,3.76,13.82,0.06,1.04,5.23,6.13
05-13,0.04,6.14,1,11.4,1.01,5.45,0.05,6.84,7.08,2.66,6.82,7.61,0.33,1.9,11.55,2.26,15.53,0.97,1.78,2.5,2.1
05-14,0.02,2,0.33,19.27,0.76,2.73,0.01,4.43,6.94,3.4,1.45,3.9,1.24,4.19,3.18,3.22,37.83,3.7,2.3,4.05,6.81
05-15,0.05,3.41,0.2,21.99,0.77,6.67,0.02,9.17,6.2,1.45,11.04,7.17,1.22,1.3,1.84,1.38,0.35,0.05,2.12,34.54,3.53
05-16,0.15,11.75,0.02,2.88,3.72,7.16,6.77,2.58,1.14,8.34,12.33,3.4,4.69,1.25,4.95,0.21,0,0.12,0.16,6.42,1.18
05-17,0.07,7.47,0.01,0.98,4.24,3.79,1.58,3.72,0.67,3.56,9.22,11.04,1.08,1.86,1.69,5.91,0.01,2.86,3.17,9.89,0.44
05-18,0.05,4.66,0.01,0.75,2.73,1.51,0.48,3.02,0.29,9.95,0.86,5.51,0.6,4.42,3.1,0.53,1.13,42.28,4.32,1.69,0.45
05-19,0.11,14.32,0.01,0.99,10.22,0.81,0.08,2.5,0.46,12.69,0.13,11.69,0.07,0.93,34.07,0.11,0.21,2.05,10.27,5.39,0.41
05-20,0.12,1.52,0,0.97,2.48,0.35,0.02,2.85,0.93,6.67,2.04,10.46,0.03,4.66,105.02,1.59,0.03,0.08,2.53,6.15,0.12
05-21,0.29,0.03,0.16,6.05,4.15,6.85,0,5.81,8.22,0.2,4.49,5.64,0.01,16.48,44.62,1.9,2.26,0.17,1.86,5.75,0.04
05-22,0.02,0.04,0.2,7.85,6.23,5.92,0.86,5.76,9.05,0,2.81,1.27,0.01,63.64,0.46,3.4,1.71,0.29,3,1.92,0.09
05-23,0.07,0.04,0.87,6.73,5.62,20.45,0.21,4.61,3.01,0,12.74,0.49,0.02,12.83,0.05,1.97,5.87,1.01,0.56,0.08,0.97
05-24,0.26,0.09,0.75,2.7,6.05,40.97,0.03,2.56,4.32,0,4.75,0.38,0.07,5.47,0.06,0.64,16.55,0.23,0.91,0.37,2.9
05-25,0.26,0.09,0.75,3.96,4.43,8.1,0.04,3.03,6.07,0,0.32,0.3,0.14,1.23,0.59,0.7,1.47,0.05,0.79,1.95,0.86
05-26,0,0.45,1.92,1.28,10.73,1.71,0.06,1.46,1.06,0.59,0.16,0.53,0.96,9.97,0.99,0.26,0.37,0.01,1.29,1.34,1.78
05-27,0,0.47,1.34,0.5,7.02,0.44,0.01,1.4,0.76,3.08,13.02,0.39,0.04,0.64,3.46,0.76,0.61,0,0.41,3.81,9.89
05-28,0,0.14,3.59,0.01,5.99,0.8,0.02,2.01,1.33,2.56,1.5,0.06,0,0.16,2,2.04,3.02,0,0.33,3.46,1.16
05-29,0,0.1,2.06,0.09,1.97,1.02,0.03,1.98,1.06,2.53,4.91,0.15,0.16,0.1,2,1.23,7.53,0.01,0.45,1.07,0.13
05-30,0,0.12,2.59,0.69,5.12,0.51,0.11,1.09,0.99,0.97,3.92,0.24,0.67,0.37,4.96,2.14,0.19,0.01,0.82,1.58,0.28
05-31,0,0.26,1.9,1.38,0.07,1.06,2.14,0.94,2.32,0.58,0.38,0.15,1.64,0.16,2.23,0.17,1.41,0,0.17,0.09,0.04
06-01,0,0.28,0.1,1.76,0.07,1.55,1.52,0.72,2.12,0.67,0.17,0.15,3.52,0.32,0.07,0,25.97,0,0.01,0.12,0.01
06-02,0,0.3,0.96,2.24,0.01,1.51,3.78,0.92,1.31,0.76,0.06,0.08,1.07,0.03,1.97,0,11.09,0,0,0.52,0
06-03,0,0.44,1.2,2.29,0.01,1.22,1.95,0.45,1.39,0.36,0.27,0.05,0.09,0.03,0.57,0,1,0,0.01,0.18,0
06-04,0,0.21,1.63,3.74,0.14,0.18,3.11,0.45,0.63,0.2,0.09,0.05,0.16,0.12,0.02,0,0.58,0,0,0.04,0
06-05,0.21,0.05,0.38,1.15,0.11,0,0.85,4.31,0.07,0.02,0.71,0.03,0.55,1.23,0,0.57,0.77,0.11,0.01,0.78,0
06-06,0.14,0.04,0.2,1.28,0.02,0.03,0.15,4.54,0.03,0.06,0.71,0.05,1.49,3.53,0,0.73,0.64,0.65,0.01,0.68,0
06-07,0.09,0.03,0,0.9,0.02,0.06,0.04,1.78,0.01,0.08,0.37,0.06,0.02,0.32,0,0.01,0.04,0.54,0,0.79,0
