month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
01-23,1.9,4.31,20.88,31.6,7.66,2.21,3.73,12.59,1.11,28.26,22.11,16.42,21.44,3.78,8.01,9.98,12.31,9.14,0.96,7.12,3.24
01-24,17.28,11.63,12.55,24.16,4.57,16.49,5.99,7.63,5.76,13.41,14.44,13.43,14.79,14.16,9.27,24.38,70.28,22.7,2.87,3.28,6.78
01-25,5.35,8.18,5.98,23.01,1.5,10.57,19.48,13.4,4.41,27.99,9.37,24.59,16.62,22.42,14.95,29.32,18.5,12.96,9.65,5.29,6.37
01-26,3.24,4.69,6.48,10.96,3.43,9.04,15.13,15.92,8.67,15.92,6.69,12.39,4.21,5.97,6.17,9.18,8.52,20.93,5.11,3.42,6.3
01-27,6.73,8.32,9.28,10.77,2.43,17.57,5.23,6.3,3.48,8.94,18.65,3.87,2.52,9.2,2.36,13.42,9.54,11.3,2.72,13.06,19.57
01-28,17.51,6.99,9.05,15.66,2.7,14.72,3.34,16.76,6.51,2.72,18.44,15.38,4.51,17.99,9.22,6.7,17.6,24.95,2.51,24.89,20.67
01-29,4.49,15.36,9.52,10.94,3.41,16,4.6,18.69,13.6,5.44,7.12,5.44,3.21,13.66,8.69,27.35,20.11,14.88,0.9,9.54,40.52
01-30,4.09,18.51,5.16,5.2,11.34,16.91,12.21,14.74,22.24,2.21,1.72,3.76,7.35,2.8,10.85,24.11,6.96,19.89,3.32,4,14.31
01-31,3.58,4.6,10.11,16.2,28.85,17.63,12.13,2.13,2.29,11.39,4.67,16.64,12.69,24.65,9.19,7,13.91,30.48,13.68,11,87.3
02-01,4.63,6.81,2.52,79.64,89.94,27.01,4.68,3.72,3.99,14.89,11.87,32.44,14.77,32.76,35.85,10.42,35.26,30.07,9.67,5.63,17.27
02-02,6.34,3.75,1.45,51.22,35.95,31.6,4.07,4.65,4.84,40.18,20.01,13.82,34.23,3.78,22.31,10.04,11.37,58.8,8.34,9.23,9.11
02-03,17.45,5.85,5.86,33.93,18.78,30.86,5.28,4.59,10.21,10.32,36.56,10.57,15.74,9.6,22,3.24,15.15,48.22,9.7,2.79,8.91
02-04,8.35,3.25,3.3,25.8,10.39,11.51,4.63,13.54,10.73,14.37,28.42,10.38,6.44,5.88,29.78,8.98,10.33,15.54,16.12,1.45,6.24
02-05,9.18,13.22,22.55,37.24,9.91,9.9,6.91,7.84,4.53,7.73,18.88,29.98,11.49,4.52,29.84,3.99,12.21,18.46,24.71,1.36,6.62
02-06,3,11.46,19.19,14.24,10.98,12.48,7.34,5.33,10.63,10.27,12.78,42.41,1.38,9.23,11.92,14.82,21.12,37.5,15.6,3.59,14.38
02-07,7.68,11.61,7.51,12.66,12.27,3.59,7.72,2.57,1.8,4.14,10.39,64.45,61.98,3.77,51.99,2.35,20.44,41.86,20.53,4.91,1.24
02-08,12.75,7.76,4.81,16.56,12.46,11.62,8.54,2.66,5.71,1.32,24.18,45.07,20.04,7.74,41.53,2.75,40.54,25.17,13.46,5.55,1.04
02-09,7.18,8.18,8.53,11.43,13.89,28.59,3.75,1.81,4.48,2.12,21.88,45.77,13.26,5.39,7.04,8.4,6.03,40.66,17.44,5.72,3.61
02-10,1.6,18.14,9.61,3.87,11.31,4.16,3.52,0.76,9.33,3.28,8.38,47.67,18.83,8.94,6.71,4.72,2.62,8.11,2.27,11.65,6.92
02-11,4.94,17.53,5.8,0.44,5.22,2.81,2.31,2.5,8.15,0.34,8.04,6.55,11.5,63.51,8.87,6.11,1.4,1.4,1.86,41.77,3.51
02-12,9.3,21.7,0.52,7.52,12.41,3.72,15.79,2.58,11.26,16.27,1.71,11.78,15.33,29.41,16.8,6.17,1.94,13.78,1.49,46.23,5.71
02-13,11.12,20.75,1.77,7.45,13.44,2.02,15.1,4.62,4.47,6.03,2.64,21.22,17.94,19.84,10.75,4.72,5.96,13.05,2.03,6.24,8.87
02-14,4.67,5.86,0.82,3.52,18.99,1.62,20.22,25.17,3.27,4.94,18.06,1.84,1.59,102.08,10.88,5.09,4.96,23.69,2.85,7.08,113.9
02-15,7.64,1.9,4.93,7.93,17.11,8.21,4.8,11.98,3.25,2.34,13.05,5.92,2.28,62.62,33.07,23.48,6.62,28.87,1.24,10.95,6.37
02-16,17.22,3.57,1.88,13.26,7.02,8.8,11.13,5.75,2.07,11.82,4.46,6.21,41.73,42.28,2.47,47.31,24.07,25.15,10.21,9.69,42.86
02-17,34.13,2.11,8.22,8.48,9.23,8.59,8.85,5.74,5.94,13.8,8.24,11.94,8.94,37.11,6.01,12.91,34.57,18.37,24.34,4.8,22.21
02-18,46.8,4.66,19.78,10.57,23.04,5.39,20.47,1.74,2.72,17.31,4.01,24.82,3.48,3.64,17.74,3.82,18.06,18.97,7.16,17.95,4.82
02-19,40.98,7.74,5.82,22.28,16.1,4.65,19.66,3.06,10.69,6.99,2.35,96.67,4.8,9.18,6.96,2.44,17.15,52.7,2.85,6.49,3.77
02-20,13.86,13.4,5.48,6.18,8.68,7.49,7.66,0.53,12.41,11.13,4.79,0.24,8.41,14.6,18.89,7.81,37.52,28.6,3.22,5.5,1.82
02-21,5.33,27.24,3.49,1.25,12,10.62,3.28,0.79,2.86,5.03,25.27,0.02,11.51,66.76,5.64,8.29,26.01,4.8,6.17,8.93,5.79
02-22,3.49,23.2,9.24,1.89,9.95,14.4,9.1,0.9,0.26,6.78,37.76,0.02,9.43,8.27,3.62,5.42,17.26,6.89,8.61,8.98,7.29
02-23,4.44,16.27,18.8,2.6,5.39,11.74,21.55,0.14,1.71,10.59,30.13,1.47,13.44,16.06,5.98,5.18,26.13,7.19,9.33,20.24,1.97
02-24,3.87,8.26,12.12,13.93,8.98,4.57,16.35,0.04,0.52,6.53,25.41,1.31,33.43,47.6,9.98,9.89,29.12,15.51,3.86,97.42,4.07
02-25,3.3,24.76,25.78,5.04,7.41,3.45,3.79,6.02,3,0.09,26.93,0.97,22.6,7.14,10,4.2,84.06,12.93,9.73,72.9,13.69
02-26,3.62,14.5,11.59,5.36,8.49,7.3,0.57,14.2,18.73,0.57,16.59,3.36,20.07,3.12,36.45,3.26,14.54,24.49,9.67,100.46,8.04
02-27,3.83,4.26,22.55,8.01,9.35,21.83,0.32,24.19,6.53,0.35,6.09,5.56,13.66,11.15,9.35,3.12,10.36,9.32,7.26,23.9,17.77
02-28,9.6,17.05,16.37,9.16,7.1,9.44,8.14,22.9,7.29,0.59,8.17,9.6,37.83,32.97,20.8,1.96,9,9.17,14.74,13.65,16.92
02-29,13.54,0,0,0,20.32,0,0,0,23.22,0,0,0,81.24,0,0,0,15.73,0,0,0,10.11
03-01,1.95,3.32,17.95,5.18,8.43,2.84,9.36,2.44,14.75,0.32,14.33,19.64,37.8,3.44,16.95,4.2,44.11,7.67,13.89,23.96,8.26
03-02,3.34,2.91,7.98,10.01,6.74,0.64,4.44,0.97,22.78,0.62,2.74,14.7,20,2.92,1.95,10.47,1.06,20.43,8.37,12.63,26.19
03-03,9.87,8.96,4.17,5.27,1.93,2.59,3.44,6.36,8.25,30.97,0.81,12.8,8.73,6.31,8.15,39.09,1.5,11.98,2.93,6.56,5.61
03-04,9.42,7.58,3.27,3.26,3.81,4.08,16.47,4.36,8.75,51.36,1.44,2,16.24,13.19,7.85,20.11,22.82,15.41,16,18.64,1.66
03-05,4.43,18.13,16.88,13.43,2.51,18.72,6.27,4,10.7,9.74,4.52,3.96,17.14,3.01,62.38,29.31,3.29,10.82,7.22,10,5.45
03-06,6.61,9.25,1.49,5.3,3.91,5.95,2.51,5.99,3.55,1.31,3.73,2.15,4.5,6.71,8.96,19.16,2.46,15.56,1.55,4.43,7.53
03-07,37.44,4.33,2,9.3,1.42,4.04,0.9,11.56,5.11,0.56,3.62,6.74,4.47,14.12,17.56,0.9,4.1,12.74,8.01,4.47,4.89
03-08,21.56,2.45,7.53,4.34,2.79,0.76,5.38,8.62,4.12,4.82,11.88,10.34,8.12,15.1,4.06,2.51,2.53,7,5.98,18.44,13.94
03-09,10.77,4.16,0.3,22.21,6.06,11.77,13.44,6.74,18.71,3.97,25.03,11.31,7.77,5.5,12.14,7.83,1.21,6.7,6.08,9.01,18.6
03-10,2.74,5.92,2.14,14.23,17.79,11.2,9.06,4.23,7.87,2.84,13.63,25.42,5.43,4.24,10.79,0.48,1.77,15.35,6.49,13.56,11.44
03-11,2.77,1.32,18.08,2.86,12.85,8.59,6.28,3.24,2.32,1.31,24.01,48.74,9.87,6.38,22.67,6.09,2.69,24.98,14.99,12.75,5.13
03-12,6.47,1.16,21.08,5.35,8.33,4.9,2.08,1.48,3.61,4.01,15.13,10.6,5.33,2.99,33.38,17.71,47.37,25.88,8.11,8.64,11.84
03-13,9.85,7.13,3.35,10.15,8.65,5.19,0.38,14.47,8.77,4.95,15.46,6.06,9.55,1.51,9.41,8.23,11.85,34.28,4.74,1.77,19.84
03-14,12.32,7.34,1.72,2.56,5.93,8.19,0.84,8.64,2.2,5.56,4.59,14.39,9.67,1.91,6.91,4.1,3.87,56.34,6.26,14.06,17.9
03-15,3.64,5.48,8.71,3.16,9.25,13.05,6.15,21.9,3.93,10.24,3.28,15.52,26.02,2.09,2.3,4.42,7.24,35.66,45.82,26.48,21.28
03-16,7.68,6.54,24.19,6.36,2.09,7.78,7.87,6.84,0.63,18.25,1.83,2.85,9.39,2.7,4.24,5.98,23.42,25.47,3.46,1.71,39.56
03-17,8.07,5.85,18.99,3.02,3.51,1.22,10.57,5.7,0.36,6.93,3.35,0.39,7.64,4.84,14.76,4.96,12.58,5.62,1.19,2.02,15.94
03-18,7.11,2.4,3.06,8.44,2.85,0.02,9.42,6.01,3.72,0.76,10.84,0.38,5.34,19.51,3.66,5.07,8.69,3.09,2.61,1.75,5.21
03-19,0.49,14.54,2.21,9.59,19.57,0.82,11.13,8.29,1.06,3.59,4.64,1.29,6.64,1.34,10.09,5.51,19.17,4.83,3.55,0.9,1.72
03-20,3.05,9.17,7.61,28.65,2.73,0.96,3.8,4.09,2.39,5.97,3.84,6.19,2.41,4.3,10.93,14.89,12.55,3.45,0.81,2.78,0.42
03-21,3.71,8.06,7.75,12.48,2.77,5.45,2.79,1.1,0.33,2.74,3.71,5.2,22.46,16.21,21.03,6.99,7.29,1.72,1.18,0.45,6.59
03-22,10.23,10.25,11.79,6.18,6.61,4,1.49,5.75,0.24,3.9,3.98,26.03,31.83,20.42,5.08,28.29,10.64,1.8,7.98,2.03,14.59
03-23,4.04,9.88,11.76,0.17,1.63,8.67,2.3,4.26,0.2,3.78,4.27,5.4,13.55,13.42,2.85,11.77,3.12,1.56,4.68,1.22,1.45
03-24,5.53,20.68,39.38,0.05,0.14,2.55,7.95,2.48,0.32,3.07,1.02,10.4,8.26,8.17,9.49,8.1,5.69,4.48,3.78,2.11,4.59
03-25,0.76,10.1,16.97,5.46,0.86,1.7,14.01,3.66,0.92,0.43,16.4,16.25,8.83,7.63,8.52,4.17,3.61,6.64,4.46,8.26,4.44
03-26,0.55,5.11,9.99,3.83,0.63,3.31,13.49,1.09,2.5,0.16,5.28,10.33,6.03,10.69,6.45,12.64,22.9,4.07,5.35,7.02,2.98
03-27,1.17,18.34,12.34,2.49,3.41,1.5,6.86,6.98,5.04,3.76,5.75,3.56,2.08,2.58,6.1,8.42,13.12,8.85,9.01,4.85,10.39
03-28,0.73,6.73,9.67,5.47,2.43,1.48,7.31,4.43,2.15,1.93,5.46,0.31,5.64,4.37,3.14,3.14,5.17,9.37,7.87,5.65,4.03
03-29,4.14,5.16,8.51,4.44,0.15,3.73,24.29,3.43,2.61,1.64,17.27,1,16.17,4.92,1.54,1.72,3.99,12.16,4.4,17.12,2.58
03-30,8.25,12.63,2.63,11.05,0.95,1.21,19.85,8.72,2.65,9.95,10.07,3.72,14.21,4.94,0.9,3.67,56.91,2.1,7.37,7.07,7.02
03-31,9.05,5.66,2.69,2.59,0.56,1.67,7.44,20.7,2.13,3.8,4.36,4.85,5.42,6.46,5,4.31,8.98,9.73,8.68,5.89,22.23
04-01,4.96,1.7,1.27,6.3,9,1.42,2.27,4.54,7.37,3.45,2.13,3.43,7.65,5.47,5.84,13.57,3.94,19.16,3.03,9.51,2.98
04-02,1.25,8.17,2.12,4.4,1.53,0.87,2.5,0.88,19.06,2.4,4.56,5.19,6.59,17.27,18.31,5.61,2.95,7.58,6.94,5.04,2.63
04-03,3.63,22.68,2.16,4.9,0.33,5.95,2.73,10.15,58.05,5.02,2.7,5.01,2.88,6.49,12.69,2.22,3.64,18.45,9.63,2.71,19.18
04-04,4.52,11.05,10.96,9.41,10.69,5.44,0.82,4.67,12.24,4.91,7.73,4.58,1.94,15.7,8.99,4.88,10.13,9.75,2.75,1.82,5.87
04-05,3.15,3.49,1.39,5.24,4.75,16.16,1.38,0.85,9.73,2.12,8.17,8.3,9.89,3.4,17.97,2.74,10.12,7.75,5.75,0.82,5.21
04-06,6.18,0.9,0.59,8.38,6.15,18.18,1.1,0.36,6.42,30.78,10.03,5.08,2.14,9.19,63.46,3.86,11.51,7.15,2.96,0.18,23.43
04-07,4.77,1.5,2.74,10.63,7.28,18.87,1.61,0.58,10.99,12.45,5.4,6.55,2.19,4.3,7.34,9.31,12.29,2.13,2.07,0.94,1.44
04-08,9.67,0.28,12.69,8.47,11.62,9.46,8.99,2.09,4.46,8.65,2.31,17.76,2.22,19.04,5.87,7.5,5.66,2.32,8.27,0.96,0.27
04-09,5.28,0.13,3.26,5.27,8.96,9.25,2.34,3.59,6.23,7.21,7.2,5.92,9.66,5.3,6.83,3.68,4.29,4.7,5.79,5.31,2.07
04-10,2.42,0.17,3.73,5.84,24.33,6.22,5.01,2.68,1.69,8.12,2.58,1.02,2.84,5.51,0.85,1.33,13.9,4.42,4.62,12.31,3.24
04-11,2.97,0.73,6.26,8.98,19.46,2.24,8.44,4.78,13.75,10.32,1.6,3.89,2.86,9.81,0.43,2.75,5.92,6.43,5.59,1.34,9.23
04-12,0.64,0.92,14.25,11.2,12.23,1.15,0.39,1.86,3.74,4.89,2.75,1.41,1.37,7.09,0.36,2.23,3.05,5.96,20.12,2.13,30.03
04-13,4.59,2.47,9.03,11.49,0.97,1.11,2.98,0.79,4.04,2.16,9.53,2.99,5.34,19.12,1.03,6.81,6.39,11.44,23.9,0.85,3.99
04-14,5.31,1.99,5.57,7.07,12.46,0.14,8.5,1.43,3.4,6.08,7.26,6.31,1.78,3.24,5.38,4.32,3.68,9.61,0.77,3.82,9.99
04-15,7.33,1.47,1.95,1.59,7.81,4.42,2.3,0.37,2.33,5.19,2.7,4.98,2.91,7.59,5.12,12.08,23.29,16.75,3.69,2.42,5.88
04-16,3.42,1.91,2.58,4.75,8.55,7.81,3.6,2.75,7.51,6.6,7.21,4.52,3.66,5.81,2.07,13.88,1.14,61.49,5.25,3.66,2.24
04-17,0.72,1.48,0.92,2.75,1.54,2.51,0,12.06,17.21,10.43,8.71,13.63,10.42,1.52,3.72,13.3,2.17,17.15,5.03,1.61,13.9
04-18,2.57,4.21,0.49,1.67,1.6,1,0.02,3.91,5.69,18.39,12.18,5.36,5.62,2.15,1.7,3.4,2.93,11.6,5.09,3,3.92
04-19,3.83,1.37,4.39,5.18,2.67,2.73,0.33,0.73,4.27,1.73,12.01,4.52,5.61,6.37,1.96,9.15,2.54,3.01,9.47,5.14,4.77
04-20,5.08,4.46,15.33,6.23,15.71,0.45,0.42,2.23,7.81,0.81,3.38,12.24,12.41,5.25,2.94,3.17,0.94,13.04,9.18,10.12,4.84
04-21,25.6,7.05,5.83,2.85,14.21,2.16,1.37,1.42,4.36,12.17,1.53,6.31,29.28,4.82,2.08,5.79,4.38,1.43,23.25,2.34,3.89
04-22,7.39,2.59,5.22,27.93,11.07,2.12,0.67,6.44,0.9,11.23,4.87,7.39,5.93,9.61,1.78,6.11,3.55,0.11,9.17,2.84,3.71
04-23,12.77,6.5,4.74,18.22,2.19,1.99,0.12,3.3,0.11,1.14,0.95,7.65,6.8,4.05,47.81,8.93,7.6,0.53,10.75,4.19,16.15
04-24,15.51,3.08,3.32,14.77,3.07,0.16,0.14,7.8,0.12,2.12,0.61,9.1,3.05,6.49,2.84,19.08,11.9,0.45,2.38,2.45,37.35
04-25,2.23,1.86,7.94,10.8,4.61,0.02,0.02,5.75,0.15,3.88,3.24,15.64,8.42,3.99,10.52,5.03,0.71,0.83,3.7,1.78,20.65
04-26,3.46,6.22,3.78,5.88,5.51,1.53,0.06,6.28,0.89,2.49,12.56,2.77,7.57,15.63,5.17,19.88,12.21,1.26,4.18,0.55,9.15
04-27,2.76,1.33,16.85,12.46,1.08,7.88,0.28,14.94,1.78,1.16,12.46,7.11,3.07,6.36,5.98,5.33,18.61,2.34,11.26,3.06,8.8
04-28,1.38,0.46,0.35,3.01,0.06,2.65,0.33,3.79,1.15,1.5,3.2,7.33,7.22,12.13,18.71,10.77,12.23,19.34,39.83,12.8,5.28
04-29,2.36,2.97,3.12,1,0.73,1.84,0.24,5.58,4.87,0.49,2.12,3.88,12.18,1.74,2.66,5.65,11.7,4.04,6.82,1.6,1.74
04-30,4.8,1.48,4.3,3.88,2.04,5.9,0.55,10.69,8.97,0.93,1.67,2.78,9.52,3.37,0.51,22.35,7.99,2.45,5.08,7.6,2.25
05-01,3.26,1.51,6.13,17.98,1.08,17.19,0.5,3.03,0.56,43.18,1.38,7.69,3.74,8.67,0.51,3.19,33.03,2.51,3.6,53.57,6.95
05-02,4.53,1.04,2.16,12.83,0.94,2.46,2.61,2.13,1.86,14.58,0.88,3.96,2.6,7.88,1.04,0.27,18.11,1.93,8.47,2.61,8.6
05-03,10.51,4.17,0.31,1.29,0.84,3.7,6.2,2.74,5.32,2.3,3.98,10.61,2.64,34.63,0.51,2.61,9.8,2.15,3.89,11,3.35
05-04,3.85,2.35,4.56,0.05,2.61,2.76,4.59,8.35,0.6,4.74,4.77,11.12,3.14,22.61,2.17,5.3,6.03,1.21,4.02,28.89,7.17
05-05,8.76,4.53,2.21,1.53,1.2,10.09,0.8,26.9,1.41,4.13,2.04,8.47,3.84,47.79,1.6,17.02,4.28,1.62,4.75,7.07,3.48
05-06,21.84,3.29,2.06,1.41,11.36,9.04,0.9,9.9,2.96,0.41,4.63,2.69,2.83,13.15,0.85,8.48,3.44,17.36,9.62,1.51,3.31
05-07,18.02,5.87,0.85,0.22,6.73,4.84,2.05,7.21,10.63,10.07,2.13,3.91,5.96,7.07,1.02,1.27,2.77,5.41,3.31,10.98,0.39
05-08,0.32,1.32,1.44,1.93,0.91,3.89,4.71,3.45,3.15,8.86,1.76,2.15,3.22,4.9,1.87,2.25,2.6,2.69,1.96,5.97,0.74
05-09,0.5,0.82,1.25,5.36,0.45,5.9,2.74,0.02,0.26,9.92,0.62,4.89,1.72,7.81,3.51,8.39,3.54,6.98,1.77,1.55,1.2
05-10,1.36,0.52,0.47,8.43,0.02,4.78,8.17,1.82,1.49,7.84,0.91,2.59,2.21,8.81,0.98,7.15,7.07,1.91,5.26,0.99,1.05
05-11,3.6,3.62,1.41,3.65,1.66,33.5,7.39,0.49,0.72,11.79,3.48,1.01,2.77,1.54,0.27,8.54,11.31,0.37,3.78,2.93,6.2
05-12,7.31,3.42,3.44,1.74,0.41,2.82,6.45,1.11,0.07,6.4,4.48,0.5,5.79,4.34,0.09,10.93,2.73,1.23,3.76,4.07,5.41
05-13,0.79,3.27,0.46,4.04,1.03,8.07,4.25,7.05,0.11,1.06,8.04,1.07,7.23,4.05,0.18,5.16,8.13,3.02,8,9.86,6.34
05-14,1.12,5.05,0.24,12.69,3.19,7.15,3.23,6.09,1.03,4.3,3.26,2.11,6.23,1.4,0.12,3.79,3.35,1.57,0.72,5.97,4.36
05-15,0.92,28.29,0.38,4.93,5,5.68,8.25,2.14,0.27,2.75,6.76,7.52,1.5,1.33,1.86,7.94,0.71,1.19,1.72,0.22,0.81
05-16,3.72,11.7,1.49,7.8,1.9,0.97,12.86,2.36,1.7,3.64,6.13,2.07,1.11,1.32,2.83,18.66,1.2,6.59,7.71,0.62,2.54
05-17,1.32,0.84,0.71,7.27,0.05,1.17,3.96,1.26,1.74,3.9,6.62,2.65,5.32,0.07,4.5,2.07,7.65,21.75,18.21,0.5,1.14
05-18,16.05,0.12,0.16,6.6,0.04,7.96,0.55,1.35,5.73,3.35,4.27,1.09,4.16,0.2,5.35,0.34,18.5,9.68,9.53,0.86,0.88
05-19,2.5,0.11,1.29,2.48,0.73,2.89,2.54,2.36,2.13,13.25,4.21,0.36,1.82,0.1,4,2.09,2.38,2.43,3.22,0.94,1.25
05-20,3.93,0,1.56,2,5.72,4.86,12.15,8.32,7.22,8.71,4.88,0.17,5.29,0.05,4.04,9.05,12.35,3.5,20.95,0.66,0.16
05-21,2.53,0,5.36,5.97,2.43,3.46,1.76,5.83,6.56,9.05,0.93,0.01,7.19,3.67,4.19,2.85,3.99,5.78,14.83,2.21,2.08
05-22,0.74,0.39,0.87,4.92,4.25,0.64,5.35,7.6,1.66,5.65,8.73,0,7.89,1.87,4.69,1.69,7.71,27.18,2.58,1.09,6.48
05-23,5.34,1.78,0.38,1.44,1.81,1.01,9.03,3.5,1.51,3.77,4.23,0,6.36,0.44,12.33,1.03,0.88,2.69,3.14,3.33,11.28
05-24,3.7,3.24,1.71,0.4,9.05,0.24,10.53,3.36,2.86,6.47,1.22,0,5.63,2.52,3.7,2.69,1.56,18.08,4.2,4.32,11.01
05-25,0.71,2.75,1.15,1.94,1.74,0.12,14.06,4.79,0.55,13.15,3.1,0,3.35,0.59,3.91,0.28,3.34,18.11,6.95,5.52,19.53
05-26,2.15,2.86,1.78,0.29,0.32,3.19,7.58,5.44,0.01,2.76,12.14,0.63,3.13,0.04,3.1,0.08,5.18,0.66,5.88,3.21,1.48
05-27,2.75,0.26,3.37,0.08,12.1,0.11,2.8,0.84,0.32,7.48,14.76,2.23,3.12,1.46,5.29,2.06,3.49,1.05,8.5,3.62,0.66
05-28,5.41,0.56,3.42,0.06,1.35,0.03,0.81,1.21,3.35,7.69,2.88,1.64,1.54,10.25,2.59,4.74,3.78,1.96,20.36,4.97,0.97
05-29,10.37,3.59,1.93,2.51,0.45,0.62,2.54,0.45,3.79,11.7,0.86,1.52,7.76,2.54,0.2,4,4.35,12.13,3.86,4.43,1.94
05-30,3.11,3.09,0.62,2.19,1.96,0.99,3.62,0.21,7.6,9.33,2.35,0.4,6.05,2.9,0.52,7.21,3.03,1.44,11.48,4.83,0.91
05-31,0.03,2.73,0.7,12.32,2.87,3.05,12.65,0.55,11.13,5.7,1.93,3.52,0.72,3.67,3.13,2.58,6.71,6.05,30.78,1.02,0.7
06-01,0,0.28,0.58,14.08,0.78,3.19,15.88,8.09,4.02,4.56,0.85,8.34,0.48,7.15,0.44,0.73,10.61,2.8,1.92,0.09,3.14
06-02,0,1.35,0.95,4.55,0.15,11.65,2.56,5.53,0.35,1.07,0.02,18.23,1.24,1.22,0.37,0.46,3.17,2.75,4.34,0.12,9.43
06-03,0,3.96,3.76,1.06,0.05,8.74,8.42,1.78,0.55,1.23,0.05,14.63,6.63,1.62,0.47,1.53,3.49,5.84,5.74,1.22,21.96
06-04,0,1.75,2.24,2.8,0.5,3.1,17,6.5,8.77,2.95,0.47,12.04,1.88,1.91,0.83,0.35,1.12,12.85,1.64,3.15,5.86
06-05,0.09,6.54,5.51,4.94,5.91,0.89,12.11,8.57,5.07,1.42,7.8,1.7,4.16,3.7,1.6,1.06,2.29,7.91,3.47,2.95,1.38
06-06,0.45,6.37,12.76,1.47,5.95,1.67,6.01,0.43,15.49,0.97,1.51,0.73,6.61,6.19,1.39,2.19,1.09,3.53,27.6,5.78,0.98
