month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
01-27,1.96,3.27,2.78,4.13,5.43,7.81,3.01,5.45,7.06,2.64,6.3,4.21,5.78,7.06,2.24,6.24,8.52,6.46,8.13,3.71,8.93
01-28,1.27,2.85,1.62,6.12,3.4,5.18,2.77,5.07,5.69,2.79,4.63,2.95,7.59,3.34,2.96,5.67,3.44,7.96,3.41,6.78,5.74
01-29,2.86,3.65,3.39,8.03,2.78,5.34,3.45,5.82,4.52,2.61,1.86,3.01,2.5,9.68,1.93,2.97,6.78,7.4,4.78,3.51,7.18
01-30,5.34,4.8,4.98,3.5,3.48,2.68,2.57,5.86,4.08,3.7,4.28,3.64,3.74,4.44,6.64,6.05,5.65,5.83,4.02,2.63,5.65
01-31,3.16,3.42,7.97,7.52,3.31,4.12,9.16,7.16,8.98,5.94,3.96,3.42,3.4,9.82,6.29,5.68,7.97,2.04,3.08,2.66,4.35
02-01,4.42,5.76,4.98,8.02,7.66,6.84,6.24,4.52,7.29,4.98,4.85,5.51,3.72,8.37,10.45,8.41,5.25,3.41,2.25,5.27,2.71
02-02,4.2,3.49,4.17,2.86,6.44,4.5,2.61,8.19,5.74,6.61,4.79,7.59,3.53,4.77,6.47,5.65,9.49,3.51,7.19,4.6,10.37
02-03,6.97,3.04,4.88,4.18,2.9,6.41,2.56,5.28,4.51,4.26,1.52,5.65,1.86,5.76,6.61,2.96,9.5,2.63,8.59,4.43,8.1
02-04,6.01,2.62,3.52,2.61,6.31,4.61,2.39,3.02,4.25,6.19,8.6,8.88,5.76,5.14,5.04,7.9,9.86,7.83,6.3,5.67,6.68
02-05,6.93,2.24,5.47,2.83,8.37,4.28,2.16,6.02,4.6,10.65,6.43,7.91,3.88,5.59,8.66,8.26,4.46,6.44,6.78,7.62,5.4
02-06,4.82,3.57,5.88,4.11,4.57,6.7,2.18,9.2,4.4,5.74,5.93,7.91,4.77,9.73,6.2,6.89,3.37,4.01,8.4,7.1,8.48
02-07,7.9,5.19,3.61,2.63,3.49,3.39,4.8,6.28,5.78,2.45,3.81,6.03,4.04,5.1,3.69,4.91,3.51,3.13,6.98,3.9,4.43
02-08,4.48,3.8,5.68,3.19,2.93,5.15,4.18,5.25,3.83,3.44,4.14,7.51,3.22,6.72,3.54,3.84,6.36,6.54,5.12,2.83,4.48
02-09,5.75,3.39,2.57,4.32,4.48,9.21,2.51,4.86,5.1,5.53,8.17,9.03,4.95,4.61,3.09,5.98,2.8,6.96,1.94,5.61,4.39
02-10,7.94,5.9,5.45,6.59,5,2.74,4.46,2.51,4.15,4.34,8.03,5.29,4.15,3.58,1.69,4.45,2.14,8.3,5.86,3.79,8.06
02-11,7.33,6.92,4.7,3.75,7.65,2.85,4.2,5.3,5.31,7.5,5.2,3.23,4.47,2.11,4.15,4.16,3.46,6.87,3.29,3.56,8.41
02-12,5.45,8.28,7.73,4.94,5.5,5.22,5.56,4.98,3.44,3.87,7.59,4.16,3.81,8.83,6.58,6.33,3.67,4.39,5.89,4.87,3.56
02-13,5.48,6.5,3.13,1.79,4.7,6.81,7.45,4.22,3.14,4.89,5.71,6.49,1.7,10.64,6.21,2.45,5.42,3.13,11.18,6.37,4.54
02-14,7.29,6.71,7.99,3.91,7.64,5.3,3.89,5.92,2.97,2.91,4.22,8.7,3.56,7.44,3.45,7.48,4.05,4.17,5.91,11.04,8.14
02-15,10.82,5.07,4.06,2.01,6.13,4.66,4.09,4.74,4.87,3.36,4.21,6.14,5.33,2.23,5.65,3.38,3.1,2.24,1.92,9.52,8.26
02-16,9.57,6.83,3.49,6.95,5.87,5.55,2.77,4.53,4.5,2.94,2.76,3.68,5.64,2.68,6.61,5.79,6.92,9.98,3.88,8.8,4.2
02-17,4.71,9.24,4.08,4.16,4.24,2.37,1.34,3.94,3.17,3.95,5.05,1.73,7.03,5.79,7.42,3.81,8.08,6.12,2.17,6.21,5.5
02-18,9.3,3.23,4.31,1.15,4.46,2.95,6.91,4.15,5.7,2.89,6.55,4.73,9.68,3.97,6.71,4.37,6.11,2.39,6.07,1.64,6.2
02-19,9.05,3.85,3.54,2.5,3.53,4.47,5.73,3.14,4.79,2.71,2.33,5.26,8.91,3.23,6.49,6.92,4.57,3.63,6.7,5.86,9.89
02-20,7.12,3.61,6.86,2.04,2.43,3.74,4.1,3.23,4.02,5.15,1.19,2.04,6.81,3.46,5.49,6.5,1.74,4.84,5.24,3.47,4.98
02-21,11.02,5.2,6.12,4.8,4.16,7.21,3.94,4.8,6.19,4.67,6,7.26,3.27,5.06,6.9,5.96,8.12,6.78,2.51,5.96,3.26
02-22,4.66,2.11,5.66,4.75,4.46,8.09,6.71,4.26,5.49,7.69,9.27,2.62,2.34,5.13,5.33,7.65,5.28,5.87,6.39,5.21,3.02
02-23,4.54,3.41,6.96,4.39,4.83,6.22,7.61,4.34,9.84,4.44,5.36,3.21,4.08,4.6,2.34,3.97,6.41,5,6.63,7.92,5.57
02-24,6.6,4.06,4.53,4.7,6.26,4.5,5.23,2.33,7.92,4.17,6.02,3.61,7.08,2.02,3.75,8.06,2.99,6.81,4.68,6.99,9.39
02-25,5.59,2.23,5.02,5.15,6.04,3.29,5.21,4.36,3.48,3.22,3.95,6.08,7.17,5.25,9.86,7.95,3.42,2.86,3.17,5.58,4.39
02-26,4.96,4.06,5.02,5.87,1.34,2.77,4.54,7.57,2.56,3.3,3.94,4.95,8.95,4.69,7.59,4.84,2.69,1.48,4.76,2.92,4.78
02-27,3.67,7.91,6.62,4.22,3.06,2.9,3.44,3.65,4.06,2.79,6.25,2.76,9.26,2.71,4.32,9,7.05,2.4,6.37,2.5,3.51
02-28,7.9,5.77,6.93,4.81,4.34,6.9,6.99,5.02,3.96,3.58,8.52,6.27,5.42,1.48,3.3,6.98,7.78,2.5,4.15,4.23,6.33
02-29,5.95,0,0,0,5.71,0,0,0,4.73,0,0,0,6.77,0,0,0,5.97,0,0,0,4.33
03-01,6.37,5.42,6.78,5.24,6.7,7.14,7.72,6.77,7.41,3.22,5.47,4.64,4.72,4.46,2.43,2.08,3.31,3.25,1.78,2.63,3.16
03-02,5.32,5.35,5.9,2.63,8.61,5.7,6.54,9.28,4.09,2,5.62,7.35,4.23,2.68,2.09,4.25,4.28,4.95,6.02,5.32,7.08
03-03,9.75,4.92,10.41,2.71,8.32,5.2,5.18,4.59,12.22,4.37,6.89,4.4,4.55,6.8,3.11,2.1,7.43,6.45,2.25,5.36,5.86
03-04,4.85,4.9,10.4,3.73,6.14,3.09,1.83,8.53,7.81,5.76,8.88,4.64,4.42,3.17,3.18,6.53,7.84,5.36,1.6,5.68,10.02
03-05,5.49,7.21,5.97,6.59,6.85,3.66,3.21,7.01,2.32,3.75,10.21,5.13,6.55,6.16,3.37,4.39,5.34,7.47,2.7,5.61,6.43
03-06,4.04,9.08,6.34,8.06,3.58,5.1,5.92,8.04,5.85,5.15,4.34,8.98,4.21,6.38,3.73,6.45,4.53,7.39,6.56,4.57,4.31
03-07,2.3,6.78,10.69,7.58,7.83,6.04,3.66,5.87,5.42,3.86,3.54,8.67,3.13,6.49,9.74,8.67,4.84,4.87,5.4,2.71,7.43
03-08,4.62,8.32,7.03,4.07,6.33,5.5,2.87,2.24,8.74,2.87,2.97,4.05,6.45,8.17,8.87,5.14,4.95,3.8,2.45,6.03,4.56
03-09,6.81,6.69,4.29,3.64,7.38,4.09,2.74,3.17,4.75,4.24,2.73,1.43,2.85,4.47,9.14,3.94,7.6,3.59,2.46,7.47,5.7
03-10,9.89,8.94,8.17,2.31,4.12,7.15,3.39,3.16,3.32,2.54,2.08,2.75,10.64,2.63,4.32,4.72,4.41,7.97,2.37,4.23,5.74
03-11,5.12,4.33,5.53,5.45,9.61,7.89,5.78,4.23,4.81,4.92,1.16,3.69,9.49,3.54,2.68,2.33,7.46,6.82,5.8,2.51,5.02
03-12,2.66,2.45,6.11,5.69,5.43,4.84,6.39,2.66,4.55,4.26,2.47,1.89,3.15,5.69,5.46,6.59,4.76,4.65,5.35,5.79,4.49
03-13,4.05,2.96,4.5,5.59,3.39,5.31,4.5,3.8,5.12,1.75,8.76,5.27,3.67,4.51,4.25,7.26,2.49,3.9,6.89,8.42,5.39
03-14,2.77,3.51,6.67,9.4,2.89,4.43,6.45,8.17,4.64,4.96,3.96,4.97,3.6,8.61,3.68,4.65,2.66,5.59,4.53,2.9,4.97
03-15,2.7,4.73,5.9,5.59,2.28,2.99,2.22,4.93,5.8,6.53,5.21,3.33,4.8,6.44,7.6,4.35,2.99,7.25,6.43,1.9,6.79
03-16,6.21,4.33,2.78,4.66,6.18,3.45,4.8,3.81,2.88,4.19,9.31,4.55,7.67,1.59,7.47,4.09,6.43,7.31,6.5,6.26,4.98
03-17,3.79,4.11,3.57,10.04,2.97,2.86,8.28,5.93,4.68,5.37,9.12,10.67,4.16,6.51,5.31,3.95,9.98,3.49,4.88,9.89,2.58
03-18,3.45,5.67,4.54,6.6,2.19,6.02,5.03,6.48,6.87,4.35,4.69,8.84,3.13,6.35,3.95,1.82,3.98,4.9,2.99,4.57,5.36
03-19,5.42,6.18,4.01,5.13,6.23,5.69,1.84,3.34,8.07,7.7,3.59,7.6,3.68,3.13,4.44,2.25,7.38,2.44,3.15,2.53,6.8
03-20,4.81,3.37,3.98,2.3,2.92,2.28,5.26,2.57,10.62,4.54,5.61,3.78,4.29,8.21,5.26,2.52,5.17,4.09,4.23,9.18,3.64
03-21,6.07,3.21,5.61,6.77,5.85,4.36,4.3,3.74,6.51,1.91,5.95,5.73,4.68,3.18,6.45,2.9,4.73,4.44,6.04,8.37,4.98
03-22,3.06,4.16,6.9,3.31,5.48,8.19,9.37,6.44,6.59,2.6,4.2,3.32,3.47,3.82,5.6,1.67,7.44,3.42,3.81,9.24,3.27
03-23,4.87,1.75,5.27,3.13,3.21,8.14,6.63,7.24,5.59,5.23,2.42,2.83,3.93,3.36,4.36,1.82,6.53,1.16,3.15,5.34,1.68
03-24,4.56,3.03,9.13,5.82,2.71,4.9,8.94,3.61,8.07,6.3,6.59,5.45,7.04,6.08,4.16,4.96,4.82,3.25,4.86,3.05,3.07
03-25,3.42,6.59,7.6,6.98,2.12,4.37,5.61,3.54,6.86,7.04,7.6,5.6,7.12,4.65,5.48,7.44,3.05,3.32,9.25,6.96,8.25
03-26,6.83,5.6,5.61,3.65,3.09,4.83,5.06,5.14,4.77,3.28,5.52,3.3,3.81,4.62,6.78,9.02,7.17,4.69,8.08,3.64,6.39
03-27,8.96,3.96,3.78,3.61,3.29,8.46,3.73,4.98,5.42,2.69,3.7,3,5.09,4.34,7.68,8.65,4.03,4.86,6.9,6.35,7.24
03-28,5.58,2.69,9.07,3.86,4.71,4.54,5.83,5.23,5.48,3.46,3.66,3.95,2.62,4.15,4.77,5.38,10.45,6.72,5.01,8.02,6.65
03-29,8.56,3.1,8.36,5.43,6.65,5.76,4.74,3.68,3.9,7.14,7.27,6.85,3.42,3.21,3.03,3.79,6.24,6.3,3.04,11.65,5.65
03-30,6.12,10.21,4.03,3.35,3.1,2.94,6.2,3.54,2.89,4.79,6.55,2.58,3.76,4.22,2.08,3.08,3.86,1.89,2.41,11.05,6.97
03-31,4.39,7.88,1.08,7.59,3.65,5.61,7.03,4.22,1.25,7.13,3.04,1.27,2.44,7.15,7.28,3.05,2.69,3.31,2.07,5.08,4.47
04-01,7.18,4.55,4.13,5.99,5.03,6.52,6.76,5.58,1.64,4.92,1.47,2.21,3.15,6.23,2.6,7.84,1.49,7.31,5.7,7.49,1.98
04-02,9.14,4.62,3.39,3.47,5.92,1.92,6.78,3,2.75,5.34,4.73,8.05,4.09,6.39,7.36,6.03,3.78,6.38,1.95,5.84,2.4
04-03,4.44,3.97,6.76,3.28,2.68,2.04,8.47,6.64,5.48,7.17,3.17,5.06,6.9,6,7.44,4.94,3.8,4.77,2.09,5.69,6.34
04-04,3.76,9.08,6.95,4.67,6.28,7.1,6.03,7.63,7.46,5.23,2.62,7.84,5.91,7.6,6.36,2.7,3.99,9.29,3.71,2.03,7.02
04-05,2.67,2.69,2.75,3.84,4.31,8.08,4.4,5.97,5.12,3,2.41,3.69,3.67,7.87,2.83,7.64,4.36,7.22,7.14,6.66,4.19
04-06,5.79,4.05,4.96,2.72,2.58,6.9,5.27,4.63,2.78,5.19,3.68,5.63,3.12,5.21,7.72,8.95,4.7,1.74,7.63,5.99,2.38
04-07,6.26,4.99,8.12,1.01,6.59,8.14,5.98,7.63,2.98,5.85,5.57,8.54,7.94,6.78,6.12,5.5,6.48,2.34,6.83,6.4,2.22
04-08,5.63,4.34,8.8,1.82,6.16,7.15,3.85,6.99,4.19,3.03,9.48,7.15,6.72,3.46,4.99,5.23,3.62,3.46,3.09,4.78,5.05
04-09,5.38,4.02,9.08,1.23,5.41,7.03,2.2,3.42,4.1,5.36,5.63,4.98,2.68,1.68,3.87,2.93,4.85,4.41,3.92,4.57,6.78
04-10,4.8,6.58,6.13,7.21,1.9,2.97,1.39,5.02,6.92,3.33,5.87,5.82,2.96,3.24,10.03,7.3,3.4,6.73,3.15,6.46,5.95
04-11,4.74,2.39,5.09,8.48,2.37,4.29,6.5,4.17,4.27,6.67,2.22,5.18,7.73,3.12,11.02,5.12,5.66,6.84,7.76,6.85,7.25
04-12,4.78,1.97,4.11,7.28,3.21,1.7,6.93,2.2,6.27,4.89,5.8,9.36,6.34,3.66,6.22,9.61,8.25,4.69,6.51,3.41,5.79
04-13,2.89,8.91,3.18,8.63,2.64,6.11,8.28,4.47,4.26,3.35,6.27,7.82,4.14,4.14,4.98,6.13,10.07,6.79,8.95,3.34,3.8
04-14,3.64,4.15,2.95,4.35,5.45,2.93,7.84,4.95,4.94,6.11,3.96,8.95,3.56,7.71,3.33,5.52,6.09,3.7,3.93,5.54,4.03
04-15,7.69,2.76,3.15,3.05,5.45,3.19,6.53,4.68,3.74,4.7,4.23,8.11,2.74,7.71,4.46,6.35,4.76,5.48,2.84,4.97,3.08
04-16,3.79,2.31,5.74,3.95,3.88,6.41,5.65,2.35,2.55,3.89,5.77,5.23,5.6,3.11,7.85,6.59,4.07,6.51,6.88,4.06,3.49
04-17,4.26,4.4,5.76,5.32,4.79,3.29,3.15,4.81,4.92,4.34,10.3,7.08,5.58,4.06,8.04,3.85,5.38,5.81,5.02,4.08,3.34
04-18,3.94,3.97,6.22,6.95,4.57,2.69,2.73,9.52,6.06,5.01,7.76,4.75,4.79,3.34,4.81,2.24,6.2,3.59,4.27,5.27,5.23
04-19,2.68,3.94,4.11,3.1,7.17,2.88,3.35,4.6,5.16,4.31,4.68,4.55,2.35,3.02,6.26,4.93,7.82,6.13,3.82,5.01,5.3
04-20,3.85,7.95,4.21,3.19,4.48,7.43,1.89,3.97,2.43,6.56,8.69,5.58,2.39,6.48,8.51,8.07,5.93,4.86,3.62,3.59,1.3
04-21,4.78,5.26,6.4,1.75,7.37,5.06,2,3.51,2.99,5.98,3.84,2.62,2.62,3.35,8.28,5.06,1.96,4.25,8.33,2.58,2.91
04-22,4.03,2.87,5.56,2.65,3.66,2.63,5.09,4.32,2.24,4.65,3.49,4.08,5.33,2.22,4.03,3.12,4.52,3.88,7.13,4.67,5.11
04-23,2.44,3.44,7.13,3.1,3.69,3.22,6.72,7.12,6.76,7.17,5.96,3.37,8.61,5.38,2.63,3.24,5.98,6.36,3.83,4.36,4.54
04-24,1.36,10.2,4.42,2.27,1.67,2.79,3.05,6.75,7.11,7.88,4.95,2.93,4.84,3.12,5.19,1.9,3.08,2.9,3.27,8.39,7.07
04-25,2.22,7.95,4.07,3.83,2.44,4.04,6.72,5.96,6.81,5.9,7.44,5.98,4.13,1.65,2.68,3.36,5.56,4.56,3.81,5.13,9.8
04-26,1.83,3.04,6.21,2.5,3.37,6.04,4.79,10.2,5.78,5.9,2.11,8.14,2.78,4.85,2.7,3.59,3.92,5.67,3.57,5.98,6.76
04-27,3.56,3.83,3.42,3.69,4.07,7.03,5.37,10.07,7.41,6.1,7.63,9.85,2.71,6.54,5.45,8.06,8.93,5.69,3.89,2.23,2.86
04-28,6.13,5.68,5.75,4.72,6.12,7.55,7.56,6.44,5.85,6.73,7.45,4.48,5.62,7.78,3.63,6.62,3.19,2.26,2.46,2.1,2.4
04-29,4.52,6.05,7.08,4.07,4.92,5.6,7.39,3.83,8.65,7.56,7.35,6.04,6.5,4.25,4.08,9.9,4.55,3.97,2.31,4.01,3.65
04-30,2.38,5.99,5.82,3.01,5.96,4.06,8.37,3.33,7.04,5.59,4.88,7.87,4.39,6.89,4.19,8.16,8.3,3.82,4.21,2.88,5.89
05-01,4.77,6.06,1.3,2.58,4.83,5.7,4.95,2.92,7.93,3.4,3.7,3.8,6.47,8.03,5.08,2.84,7.41,5.53,6.68,3.73,4.6
05-02,7.09,5.16,1.91,4.92,6.33,4.35,4.02,4.3,7.57,7.25,3.93,3.52,8.54,5.72,5.18,2.93,9.31,1.7,6.44,5.44,4.67
05-03,7.93,7.86,4.72,6.91,9.21,3.5,6.45,3,1.54,4.8,5.83,3.1,7.41,9.28,1.42,1.72,9.6,2.49,3.39,5.37,4.21
05-04,6.62,6.48,2.62,2.65,5.87,4.03,4.26,6.72,2.92,3.05,3.56,6.15,6.93,5.48,2.48,6.32,7.23,5.75,2.43,3.33,1.84
05-05,9.92,2.9,6.19,7.01,7.37,4.67,3.04,5.14,3.31,3.37,8.19,7.13,5.21,4.28,7.27,4.15,6.61,3.89,4.27,4.08,3.14
05-06,9.36,3.68,7.03,3.91,3.07,7.23,6.11,2.04,2.06,7.67,8.61,9.63,4.24,2.04,7.04,2.43,5,4.15,2.46,5.83,6.44
05-07,7.78,5.81,5.99,4.55,4.6,4.79,5.88,2.74,5.6,5.7,7.49,9.55,2.23,2.59,4.78,2.17,4.53,3.23,5.34,2.84,4.53
05-08,4.55,7.53,3.33,2.86,4.8,6.8,5.39,7.21,4.52,1.71,4.34,6.11,3.48,5.93,6.4,4.43,2.35,5.01,7.91,3.71,2.57
05-09,5.03,3.13,3.05,6.05,4.29,6.65,2.69,3.73,4.41,6.89,2.95,6.36,4.55,4.8,4.49,6.32,1.91,8.14,6,6.86,8.6
05-10,2.39,5.52,4.28,8.71,4.26,4.85,2.92,2.23,8.77,7.6,2.87,5.73,4.5,2.56,6,5.99,3.83,6.82,7.32,7.73,4.96
05-11,3.22,6.73,6.57,7.65,6.54,7.12,2.32,4.77,4.6,7.14,3.3,7.97,8.74,6.31,6.58,5.23,4.1,8.96,4.15,7.43,4.64
05-12,4.12,4.63,7.06,4.18,6.22,3.95,5.37,6.08,4.32,3.48,7.39,7.35,9.63,7.4,5.96,7,3.15,8.29,1.63,4.97,1.83
05-13,3.36,2.39,3.45,2.61,4.04,4.04,5.6,5.56,7.14,3.36,4.1,8.14,9.69,7.16,4.33,6.49,3.15,4.48,4.63,2.47,1.8
05-14,6.7,4.32,8.25,5.47,4.21,5.72,3.79,8.55,8.35,4.43,4.26,7.8,7.45,2.25,5.21,6.98,4.78,3.99,6.89,3.83,3.44
05-15,7.58,3.61,10.87,4.24,3.18,8.92,4.27,9.06,4.86,1.47,7.56,7.15,6.19,1.94,3.1,8.07,3.63,4.8,2.92,5.28,3.22
05-16,5.04,7.35,6,7.77,3.2,8.89,3.15,8.19,6.45,3.43,3.44,9.32,9.02,4.37,5.1,6.87,4.67,6.43,2.27,3.21,4.44
05-17,3.99,7.82,2.01,4.31,2.45,9.99,2.03,8.07,4.43,4.96,3.1,4.51,7.11,5.84,4.24,5.41,2.34,5.08,6.19,4.53,4.23
05-18,4.23,5.54,3.39,3.7,4.49,7.59,4.9,6.66,5.74,2.33,5.95,4.22,8.27,6.13,6.84,6.47,3.35,8.76,3.78,3.9,6.21
05-19,3.97,1.65,5.13,2.75,4.33,5.37,6.29,3.05,8.64,2.39,3.47,4.27,6.88,7.69,7.47,4.91,4.91,4.77,8.25,4.37,2.3
05-20,3.25,4.76,3.59,7.78,4.36,10.32,5.19,2.3,3.8,2.22,6.62,3.24,8.13,7.48,8.77,2.47,3.34,2.73,8.14,5.49,2.86
05-21,4.92,2.53,6.78,7.63,3.41,8.21,6.75,1.77,1.85,2.76,7.77,7.94,6.19,7.79,7.27,3.18,7.18,5.23,6.39,5.05,7.89
05-22,4.89,2.41,3.74,3.3,2.42,8.12,3.84,1.94,1.61,3.81,5.12,5.27,4.17,4.96,10.1,5.7,6.5,3.78,5.08,3.78,8.46
05-23,5.43,4.69,3.99,7.85,6.41,12.05,3.32,2.8,3.43,6.98,8.65,4.17,3.89,8.25,5.61,1.58,3.41,5.48,4.67,1.45,3.12
05-24,3.14,2.29,1.58,7.01,6.91,9.56,5.55,6.04,5.6,4.84,10.49,4.69,5,4.77,7.9,5.31,4.74,9.3,1.6,4.91,3.38
05-25,5.02,4.19,2.47,4.13,7.33,8.32,4.64,7.81,4.77,6.85,10.68,8.24,8.76,2.75,6.2,7.51,6.57,6.53,4.55,4.27,4.65
05-26,3.41,5.68,3.84,3.5,6.79,6.04,5.86,5.74,4.99,7.49,8.86,5.96,7.05,4.87,5.93,6.06,5.51,2.85,5.6,8.11,4.25
05-27,3.81,4.62,6.87,5.42,3.53,3.07,8.87,3.39,9.69,6.97,5.05,7.68,5.1,4.96,7.46,6.96,3.68,5.1,2.93,7.6,2.21
05-28,5.74,6.36,5.8,5.87,2.69,4.41,6.58,4.11,6.24,10,9.51,2.09,8.26,6.47,10.63,7.09,2.31,5.64,5.16,3.96,2.31
05-29,8.01,9.41,6.29,5.36,3.02,1.89,8.01,2.97,5.06,7.02,8.74,5.21,4.64,2.01,7.27,8.25,3.33,5.62,3.88,7.16,5.89
05-30,7.04,6.54,6.18,3.4,1.35,2.44,8.49,2.88,4.77,3.47,5.29,7.16,4.64,4.68,4.4,10.69,3.81,3.33,5.35,7.03,4.84
05-31,6.63,6.46,5.24,8.27,4.59,9.29,3.64,1.98,4.18,4.88,1.59,5.8,5.95,3.61,3.02,8.41,3.84,6.19,6.89,5.51,4.82
06-01,4.55,6.33,3.29,9.52,4.13,8.43,4.95,4.05,3.11,6.09,1.9,4.38,6.36,3.61,3.36,9.91,4.27,6.97,10.89,6.75,8.74
06-02,6.63,7.03,2.35,6.48,6.32,3.77,5.7,4.5,6,8.94,2.61,6.32,3.71,3.62,3.38,10.62,2.48,1.72,7.58,6.88,3
06-03,6.25,8.55,5.4,4.77,5.07,1.76,3.28,3.57,6.75,7.6,2.85,5.69,2.17,2.75,4.39,5.75,5.21,3.3,6.13,3.86,4.78
06-04,8.85,7.65,7.18,4.54,7.55,3.49,2.47,5.53,5.13,7.34,2.9,8.46,2.34,3.92,5.1,5.44,5.09,4.69,3.49,5.39,5.57
06-05,6.15,3.51,8.56,8.41,3.49,4.08,4.95,6.39,8.37,9.52,6.73,4.91,2.74,3.73,5.93,5.59,6.35,7.01,4.83,7.63,3.29
06-06,7,6.82,3.55,7.15,7.58,5.65,6.31,3.2,7.14,5.34,5.64,3.27,3.85,2.8,8.57,6.72,5.2,3.97,6.13,7.25,5.49
