month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
01-19,0.24,1.77,1.08,0.56,16.95,1.18,0.01,2.2,6.75,0.32,0.15,1.14,0.46,0.34,0.44,2.6,0.65,0.68,1.2,13.66,0.46
01-20,0.32,6.21,0.39,0.07,3.31,0.36,0.03,2.93,3.98,1.33,0.06,0.93,0.13,1.83,0.2,0.6,0.03,0.9,11.4,0.19,0.05
01-21,0.56,9.07,0.6,2.37,3.72,4.12,0.08,0.48,2.63,0.06,0.03,0.13,0.25,0.19,0.08,0.06,0.54,6.81,2.09,0.26,0.75
01-22,0.26,1.94,0.09,0.11,0.71,8.81,0.03,2.63,0.55,0.07,0.22,1.39,0.02,0.46,4.04,0,0.29,1.96,0.13,0.4,13.19
01-23,0.16,1.87,1.21,1.07,0.24,1.44,0.07,0.22,2.29,0.13,0.44,1.82,0.46,0.38,0.86,2.55,1.2,0.72,2.12,0.43,0.85
01-24,0.33,1,1.18,13.63,6.48,0.7,0.16,2.67,1.32,0.06,0.23,0.19,4.45,0.04,8.89,0.87,1.27,6.84,1.11,3.08,0.96
01-25,0.45,2.11,1.31,0,2.27,1.67,0.37,4.8,2.21,0.16,0.12,0.11,0.36,0.05,8.88,1.53,0.03,4.95,0.03,1.05,0.57
01-26,0.5,1.26,0.38,10.22,0.13,4.39,0.51,0.1,0.34,1.09,0.13,0.23,13.34,1.19,0.47,2.43,3.44,6.32,4.69,0.78,0.15
01-27,0.85,2.32,0.09,3.87,0.02,0.39,0.3,0.53,0,0.9,0.13,1.42,4.7,0.24,1.7,0.23,4.26,2.12,2.82,0.01,0.32
01-28,1.12,2.85,0.18,0.26,0.01,0.63,1.45,0.14,0.01,1.23,0.06,1.49,3.98,1.05,4.35,3.92,5.48,0.78,0.83,1.78,0.53
01-29,1,1,0.24,0.38,0.8,0.23,3.4,0.74,0.01,0.99,0.01,1.98,3.3,0.48,0.67,6.27,2.43,2.25,13.5,2.5,0.16
01-30,0.87,1.18,0.05,0.11,10.21,0.08,3.35,0.05,0.01,10.62,0,0.32,0.48,3.18,2.19,3.59,4.82,3.46,8.63,5.9,0.52
01-31,9.58,7.36,0.32,2.75,0.39,0,3.37,0.19,0.08,1.08,1.03,4.26,0.33,0.25,0.27,0.21,0.75,0.95,2.41,0.17,3.67
02-01,13.49,1.88,4.4,0.31,7.25,0.05,6.95,1.16,0.29,0.78,6.85,10,0.71,0.62,11.6,0.83,4.75,1.12,1.01,0.2,1.38
02-02,0.01,0.52,3.11,7.3,2.51,0.03,3.15,3.84,1.89,0.25,2.94,3.4,8.03,0.58,3.05,1.97,1.17,3.77,0.78,0.13,0.43
02-03,1.03,0.43,1.49,2,6.08,0.02,0.07,2.13,1.36,0.08,1.69,1.29,3.3,0.55,0.95,11.5,0.04,1.92,0.37,0.31,3.04
02-04,8.94,0.86,0.29,0.96,2.43,0.01,0.05,2.72,0.47,0.13,0.66,0.34,0.25,1.68,0.15,0.13,0,0.21,3.93,0.22,1.51
02-05,0.24,2.18,0.07,0.58,3.45,0.49,0.64,0.39,0.78,3.51,0.01,0.38,0.28,0.69,0.02,6.41,2.91,0.16,11.11,2.18,0.52
02-06,0.45,0.9,0.11,0.37,1.3,3.99,0.17,0.13,0.55,2.91,0.04,1.67,4.08,0.27,2.89,1.82,0.07,0.21,5.39,0.12,0.3
02-07,0.78,0.04,0.42,0.02,4.66,2.19,2.02,0.3,0.56,1.74,0.86,1.7,1.37,0,1.69,2.92,4.67,0.11,0.28,0.46,0.69
02-08,0.42,0.01,0.26,0.42,0.51,4.66,2.99,10.92,0.34,6.76,5.82,0.38,3.29,0,0.78,1.26,0.66,0.26,2.55,0.64,0.16
02-09,2.99,0,0.67,0.22,1.19,0.38,2.01,0.18,0.09,3.2,0.84,0.75,8.33,0.04,0.03,4.82,2.04,0.11,0.94,0.25,0.08
02-10,0.01,6.04,0.53,0.08,1.65,0.16,0.52,0.16,0.05,4.58,1.76,0.07,6.42,0.06,0.22,6.04,12.88,0.03,0.17,2.49,0
02-11,0.04,0.85,0.07,0.77,2.52,0.11,0.15,1.07,0.27,2.39,1.16,0.14,10.92,0.25,1.08,8.11,3.53,0.03,0.11,3.95,0.07
02-12,0.11,0.21,0.27,0.07,0.36,1.36,1.04,1.11,1.8,2.46,1.66,0.73,5.9,0.06,2.63,2.6,2.78,0.14,0.09,0.23,0.16
02-13,1.72,3.66,1.69,0.24,0.34,1.37,1.77,0.35,0.46,0.26,2.12,0.49,2.86,0.06,0.38,1.14,0.93,0.2,2.42,0.02,5.93
02-14,0.89,2.01,0.31,0.55,0.23,0.05,0.13,0.05,4,0.23,0.38,0.79,6.27,0.01,0.13,0.23,0.06,0.18,6.25,0.02,4.8
02-15,0.63,0.56,0.32,0.22,0.28,0.02,0.35,0.06,1.36,0.14,0.25,0,0.32,0.07,0.21,0.19,3.81,0.09,7.55,0.63,1.12
02-16,0.02,0.17,0.21,0.67,0.03,0.04,0.51,0.14,0.35,0.12,3.5,0.01,0.01,0.46,0.39,0.16,20.67,0.26,2.22,1.87,16.13
02-17,7.15,0.2,0.32,0.05,1.17,0.06,0.43,0.05,1.48,1.09,1.86,0.31,0,0.99,0.72,0.01,7.88,0.09,21.05,2.39,3.48
02-18,1.83,0.31,0.32,0.23,0.42,0.17,0.31,0.04,0.24,4.98,1.34,1.56,3.95,0.12,0.07,0.32,0.86,0,0.25,10.36,0
02-19,0.73,1.46,1.97,0.05,0.05,0.77,2.07,0.01,12.7,0.48,0.37,1.19,2.1,3.86,0.16,4.01,0.54,0.16,2.28,4.82,0.09
02-20,0.96,0.34,0.07,0.14,1.06,0.39,1.95,0.02,0.42,0.15,0.81,3.96,8.38,4.1,0.06,1.41,0.28,5.88,0.26,0.6,0.11
02-21,0.4,0.56,0.08,0.09,0.86,0.05,5.94,0.04,3.06,0.09,0.37,2.95,6.89,0.42,0.11,0,3.88,3.7,10.27,0.27,1.37
02-22,0.05,0.86,1.97,0.04,5.89,0.36,1.17,0.24,3.11,0.37,2.25,1.4,1.29,4.8,0.02,0,14.63,2.09,2.64,0.03,2.87
02-23,2.51,0.16,0.02,0.06,0.21,0.16,9.84,0.15,7.07,0.27,0.86,0.38,0.53,3.51,0.28,1.44,0.35,7.49,0.01,3.75,4.63
02-24,0.09,0,0.31,0,3.05,1.4,0.15,0.21,0.6,0.02,0.07,5.09,0.21,0.59,0.08,0.3,0.1,0.8,2,0.72,10.95
02-25,2.24,0.23,0.31,0,2.97,0.81,0.06,1.47,2.12,0.03,0.26,0.1,0.44,0.06,0.37,0.17,0.02,3.46,6.42,0.39,1.82
02-26,4.45,0.96,0.11,0.46,3.82,2.68,3.99,1.08,1.45,0.09,0.12,0.5,2.77,2.22,1.57,0.32,1.38,1.15,0.01,0,1.85
02-27,1.67,0.58,0.58,3.05,9.39,2.23,0.95,0,0.32,0.3,0.26,0.23,0.15,0.64,1.31,0.08,0.06,1.03,0.02,0.18,0.33
02-28,0.05,0.64,1.72,1.71,0.78,1.03,2.44,0.01,6.09,1.53,0.25,0.23,0.28,4.67,0.16,0.95,0.03,0.18,0.21,0.08,0.56
02-29,0.18,0,0,0,1.17,0,0,0,0.1,0,0,0,0,0,0,0,2.22,0,0,0,0.33
03-01,1.13,0.05,0.15,3.4,1.92,0.2,2.81,0.38,0.57,0.98,0.04,0.48,0.05,4.44,0.04,0.03,5.46,0.09,0.06,0.07,0.45
03-02,6.42,0.12,0.36,3.75,0.96,0.35,2.92,0.11,4.27,2.77,1.94,2.22,0.06,0.67,0.03,1.42,0.91,0.13,0.16,0.09,0.52
03-03,1.74,0.59,3.08,1.33,3.49,1.75,2.26,0.31,0.03,0.65,4.4,5.55,0.34,0.53,0.04,0.24,5.64,0.2,0.06,3.53,0.17
03-04,0.01,0.06,2.21,1.24,2.32,0.45,1,2.39,0,2.35,0.56,1.74,0.26,0.14,0.02,0.56,12.46,0.85,0,2.87,0.12
03-05,0,0.24,1.68,0.29,0.08,0.15,0.31,0.2,0.02,0.59,0.04,0.57,0.5,0.01,0.31,6.86,1.59,0.16,0.01,1.2,0.11
03-06,0.19,0.34,6.52,1.52,2.8,0.39,0.11,0.23,0.02,0.2,0.11,4.3,0.53,0.01,0.11,0.31,0.26,4.62,0.62,1.08,0.02
03-07,0.69,0.2,0.63,4.07,0.22,0.14,0.05,0.14,0.02,0.09,0.3,0.68,3.03,7.08,0.51,6.12,0.21,0.74,0.17,0.82,0.16
03-08,0.53,1.43,1.21,3.32,3.65,0.3,0.91,0.43,0.01,0.54,1.91,0.63,1.89,3.76,1.71,5.43,0.17,0.02,6.84,4.46,0.29
03-09,0.09,0.19,0.15,0.85,0.6,9.16,0.01,0.04,1.93,0.17,0,0.1,2.39,1.51,1.87,6.01,2.06,7.28,0.12,0,0.25
03-10,0.22,0.01,0.21,1.8,0.93,3.56,0.29,3.42,7.86,0.02,1.29,0.39,0.27,0.33,0.68,2.37,5.83,0.02,0,0.02,0.01
03-11,0,0.33,0.05,2.62,0.15,0.33,0.32,7.3,0.22,0.87,0.06,0.12,0.23,0.29,0.4,2.34,9.66,0.46,0.02,4.37,0
03-12,0.15,1.24,0.04,0.64,2.28,0.32,2.47,0.27,0.01,0.23,0.01,0.01,0.03,0.07,4.56,0.24,5.72,4.81,0.03,0.99,0
03-13,0.04,0.43,0,0.31,5.66,0.08,0.89,0.85,0.11,0.98,0.01,0,0.29,0.13,10.09,2.11,0.57,1.63,0.04,7.48,0.98
03-14,4.1,0.15,0.1,0.29,0.23,0.31,1.26,0.24,0,0.05,0.06,0,0.27,5.18,0.49,3.05,0.12,5,0,8.74,2.93
03-15,5.34,0.02,0.37,0.12,3.17,1.21,0.3,0.01,0.02,0.06,12.85,0,0.09,0.56,0.1,2.37,0.5,0.98,0.01,0.49,2.26
03-16,0.69,0.02,0.15,0.33,0.69,1.58,0.3,0.08,0.68,0.03,0.93,0,0.28,0,0.26,2.98,5.54,0.3,0.01,0,13.1
03-17,1.72,4.99,0.08,5.38,0.64,5.83,0.7,0.05,1.27,0.01,0,0,1.03,7.14,0.03,10.89,0.18,0.62,0,0.32,6.43
03-18,0.64,0.59,3.6,8.94,1.84,0.33,8.85,0,0.3,0.15,1.81,0,0.71,1.02,0.03,2.88,3.76,1.34,0.16,4.3,0.04
03-19,0.35,0.26,3.22,5.16,0.55,0.15,3.91,2.72,11.16,0.11,0.17,0,0.12,0.78,1.3,2.61,0.1,0.92,0.23,0.86,0.56
03-20,6.83,0.08,0.16,0.1,1.35,0.88,2.1,0.14,0.6,0.44,4.8,0.06,0.54,0.49,0.49,2.34,0.37,5.51,0.06,7.9,0.87
03-21,6.07,0.02,0.23,1.74,0.02,1.36,7.76,0.61,0.78,0.08,0.09,0.27,0.98,2.29,0.11,3.72,0.53,0.89,0.01,0.35,2.42
03-22,3.94,0.01,0.37,0.53,2.82,0.24,1.08,1.38,1.8,0.26,0.08,0.37,0.12,2.35,2.05,0,0,0.01,0.01,6.83,3.4
03-23,0.11,1.06,0.75,0.63,4,1.16,1.9,0.74,0.05,0.2,1.16,4.66,0.01,0.02,0.05,0.88,0.11,0.1,0.27,1.56,0.56
03-24,0.24,0.15,0.59,0.42,1.24,0.32,0.09,0.24,5.89,0.1,0.07,0.23,0.09,0.01,0.36,0.01,0,0.87,1.74,7.96,1.01
03-25,6.3,0.06,0.06,0.07,0.64,0.05,0.03,1.25,6.09,0.03,0.07,0.44,0.55,3.11,0.35,1.76,0,0.25,1.05,5.72,0.32
03-26,1.32,0.09,0.15,0.02,16.83,0.16,1.21,0.47,4.73,0.03,0,0,1.01,1.09,1.24,0,0,0.72,0.34,8.47,3.35
03-27,0.29,0.1,0.12,0.01,2.04,0.01,5.43,0.14,0.1,0.09,0,6.51,0.33,0.05,0.04,0.07,0,0.18,5.19,12.76,2.17
03-28,0.71,0.1,9.5,0,0.54,6.14,5.26,1.92,0.79,0.01,0,4.75,0.01,0.01,0.67,0.11,0.04,0.3,1.96,0.54,0.06
03-29,0.08,0.12,6.69,0,0,0.77,3.42,3.4,0.58,0.1,0,1.04,0,0.04,0.22,0.1,0.02,5.35,0.76,0.16,6.36
03-30,0.1,0,0.9,0,0.47,0.34,1.2,0.2,0.21,0.14,0.02,16.93,1.69,0.03,0,2.4,0.07,0.48,0.52,0.18,0.21
03-31,0.01,0.02,5.55,0,0.13,2.55,3,0.06,0.26,0.21,0.05,3.75,0.23,1.95,0.02,3.59,1.53,4.23,0.17,0.15,0.37
04-01,0,0.09,4.9,0,0,0.15,0.47,5.72,0.98,0.12,0.38,0.48,1.61,3.41,0.03,0,0.1,0.02,0.44,0.06,0.48
04-02,0,0,1.92,0,0,0.12,3.2,0.37,7.8,0.01,0.01,2.57,0.01,0.25,13.8,0,4.28,1.43,0.22,0.04,33.29
04-03,0,0,4.57,0.1,0.01,0.12,8.83,1.41,0.72,0,0.27,0.92,4.11,0.51,0.03,0,2.67,0.19,0.03,0.01,16.66
04-04,0,0.12,0.88,0.08,0.12,4.02,1.76,6.23,0.59,0.01,0,2.85,0.1,0.14,5.37,0,0.05,0.12,8.12,0.25,0.01
04-05,0,0.04,5.12,0.01,1.46,4.28,0.62,0.38,0.02,0,0,0.66,1.34,1.17,3.51,0,0.05,7.14,13.81,1.56,7.82
04-06,0,0.03,1.01,0.07,6.31,1.31,8.69,3.75,6.61,0,2.67,0.01,6.23,0.12,1.02,0,1.19,0.48,0.1,0.28,1.26
04-07,0.01,3.85,2.09,0.04,2.09,0.58,0.32,8.35,1.4,3.61,2.41,0.38,1.43,2.09,0,1.15,0.17,0.39,1.29,0.03,0.29
04-08,0.01,0.7,0.38,0.06,9.65,0.13,0.24,2.01,0.2,0.08,0.04,0,0.12,0.02,0.24,1.97,0,0.07,9.85,0.01,0.2
04-09,0,0.65,8.24,0,1.68,1,0.52,0.05,0.01,0.01,0,0,1.01,0.26,0.27,2.62,0.22,9.14,0.89,0,0.4
04-10,7.38,0.21,4.21,0.01,0.3,1.34,0.31,0,0,0,0,0,0.18,0.54,1.68,0.96,0.46,0.75,1.39,0,0.55
04-11,1.1,2.59,0.33,1.24,0.16,0.26,0.65,0.18,0.02,1.42,4.66,0.01,0.02,0.45,0.02,0.16,0.05,0.91,0.02,0.09,2.23
04-12,0.1,0.11,0.24,0,7.68,0.37,0.21,0.15,0.01,1.04,0.53,1.23,0,0.05,0,0.01,8.73,0.35,0.03,0.27,0.08
04-13,0,0.06,0.09,0.02,15,0.31,0.19,0.52,4.73,8.28,2.55,0.08,0,0.44,0,0.01,1.72,0.12,0,0.08,2.02
04-14,0.37,0.18,0.15,0,4.54,0.68,0.01,0.02,3.93,0.46,0.62,0.15,0,0.08,0,0.01,3.2,0.14,3.58,0.02,7.65
04-15,0.04,0.07,0.08,0,0.14,0.03,0.06,0,0.06,0.57,0.19,0.06,0.01,0.21,0.3,0,3.32,0,0.09,0,1.42
04-16,0.27,0.17,0.29,0.11,2.91,0.01,4.73,0.95,4.47,1.66,0,0.45,1.9,0.58,5.12,0,15.21,0,0.01,0,0.6
04-17,0.03,0,0.86,0.69,0.17,0.38,3.73,0.2,2.74,2.43,0,0.98,7.06,0.26,0.28,0,0.1,0,0,0,1.59
04-18,0.05,0.12,1.18,5.33,1.04,0.23,0.79,0,0.98,5.95,0,0.23,0.54,0.02,0.16,0,0.02,0,0.07,0,0.21
04-19,0.09,0.07,0.5,10.02,0.02,0.01,0.12,0,0,0.17,0,0.26,1.07,0,0.12,0,0.06,0.02,0.05,0.01,0.87
04-20,1.68,1.24,9.09,4.27,0,0,0,0.4,16.52,2.46,0,0.03,0.43,4.19,0.04,0.03,0.12,0.04,0,0.01,1.46
04-21,9.56,0.72,0.45,5.13,0.01,0,2.67,0.05,0.31,0,0,0.02,0.03,1.91,1.39,0,0.03,0.07,0.05,0.11,0.76
04-22,9.92,0.48,0.01,0.01,0,0,8.99,0.06,0.02,0,0,0,1.42,0.56,0.64,0,0,0.18,0.04,0.04,3.76
04-23,0,0.09,0,8.37,0,0,2.69,0.07,7.74,2.91,0,3.48,1.32,0.25,0.04,0,0.07,2.29,0.11,0.01,7.45
04-24,0,0.02,0,0.29,0.02,0,0.08,0,2.14,0.47,0,0.11,13.39,0.09,1.24,0,0.43,4.65,0.04,0.38,0.12
04-25,0,0,0,0.67,0.01,0,0,0,1.03,0.79,0,0.61,1.71,3.87,1.85,0.01,0.04,1.14,1.8,0.99,6.35
04-26,0,0,0.02,0.73,0.02,0,0,0.01,10.05,2.62,0,9.54,16.1,1.4,0.12,0.28,0.16,2.54,0.06,3.62,0.46
04-27,0,0,0.01,2,0.02,0,0.07,0.11,6.46,0.25,0,15.67,0.58,0.15,0.58,0.03,0.05,1.11,0.08,2.5,0.16
04-28,0,0.01,0.01,0.01,0.12,0.01,0,0.01,0.07,0.04,0,3.26,4.76,0.01,0.28,0,0.87,0.16,2.48,0.18,0.05
04-29,0.26,0.15,0.01,0.3,0,0.42,5.11,0,0.02,2.77,2.06,19.63,0.03,12.47,9.74,0,1.16,0.03,0.08,3.53,3.09
04-30,0,0.72,0,0.1,0.07,0.08,1.43,0.58,0,1.21,0,0.05,0.02,0.86,0.23,0,0.05,0.01,0.01,4.66,0.08
05-01,0,0.8,0,0.01,0.03,0,1.8,0.3,0,0.02,9.13,0.01,0,0,29.22,2.28,0.43,0.17,0.15,3.59,0
05-02,0,0.04,0.03,4.99,0.15,0,1.07,0.46,0,0,0.15,9.74,0,0,2.63,19.94,9.03,0.01,0.29,7.83,0
05-03,0.71,11.14,0.31,2.52,0.11,0,0.04,0.36,0,0,0.02,0.26,0,0,4.42,0.44,0.33,0.24,0.05,0.26,0.01
05-04,5.02,0.6,0,1.3,0.11,0.31,12.04,1.33,0.8,0,2.36,0,0,0,1.01,5.75,0.2,0.28,0.02,0.19,0.01
05-05,0.98,0.22,0,0.14,0.09,0.48,0.04,0.05,3.76,0.26,1.86,0.75,0.01,0,0.03,0.18,0.14,6.29,0.07,0.19,0.06
05-06,0.04,0.09,0,0.02,0.19,1.6,0,0,15.33,0,0.02,10.04,0,0.01,0,0,0,1.41,0.03,0,0.27
05-07,0.03,0.29,0,2.06,1.69,0.04,18.94,0,4.74,0.01,0,0.16,0,0.07,0.14,0.05,0,0.94,4.59,0,0.06
05-08,0.1,0.01,0,0.43,0.14,0.15,4.82,0,0,0.09,4.51,0.24,0,0.86,0.03,0.01,0.02,0.29,0.02,0,0.01
05-09,0.08,0.05,0.03,0.41,1.1,4.13,0.91,0,0,3.07,10.87,0,0,0.22,0,0,0.02,1.32,0,0,0.27
05-10,0.16,0.89,0.1,0,0.04,0.07,0.46,0,2.1,0.28,13.73,1.48,0.02,0.79,0,2.67,0.03,3.69,0,0,2.52
05-11,0.59,1.2,0,0.28,0.01,0.89,0.03,0,8.33,0.29,6.59,0.09,0.59,0.15,0,24.73,9.62,0,8.76,0,0
05-12,0.04,0,0,0.01,3.68,0.06,0.02,0.01,0.25,0.07,1.08,1.33,0,0.02,0,0.66,0.03,0.01,1.91,0.29,0.19
05-13,0.05,0.14,0.01,0.02,0.09,0.12,2.57,5.35,0,10.51,5.17,7.65,0,0,0,2.2,2.6,0.32,0.09,0,0.12
05-14,1.51,0.09,0.08,11.96,0.13,0.05,0.24,2.69,0,0.07,0.03,0.54,19.71,0.02,0,0.3,0.11,0.66,0.43,0.03,0.14
05-15,0.13,0.03,0.22,23.53,0.43,0.01,0.41,0.97,0,0.02,0.01,0.42,3.65,0.66,0,0,1.94,1.38,0.01,0.09,0
05-16,0.02,12.51,0.01,0,0.18,0,0.52,8.08,6.75,0,0.08,0.04,1.5,0.01,0.02,0,5.34,0.11,0.31,11.55,0
05-17,0.01,2.03,0,0,3.86,0,0.97,0.74,20.09,3.65,0,0.12,0.07,1.17,0.17,0,2.45,6.41,0.08,0.45,0.02
05-18,6.5,6.42,0.36,0.04,5.59,0.06,0.89,0.79,2.08,1.25,0.02,0.79,0.04,0.41,1.05,0,0.66,7.18,0,0.06,0
05-19,8.8,0.06,6.83,0,0.42,0.97,0.2,2.49,0,0.92,0.52,1,0,0.11,0,0,1.41,7.44,0.55,0,0
05-20,0.45,0.01,2.31,0.07,0.09,0.11,0.08,0.02,0,1.46,0.03,0.37,0.01,0.07,0.03,0.38,1.34,6.63,0.01,0,0.07
05-21,0.21,0,1.38,0,0,0.64,0.05,0,0.05,0.58,2.68,4.21,0.02,0,0,0.11,0.07,8.26,0,0,0.01
05-22,0.77,0.06,0.22,11.62,0,10.94,5.19,0,0.05,18.99,0.04,0.02,0.03,0.04,0.61,0.08,0,0.74,0,0.63,0
05-23,1.23,0.95,16.18,0.12,0,8.24,6.16,10.92,0.01,7.68,0,1.23,0,0.03,0.68,0.53,0,0.88,0,5.46,0
05-24,0.03,8.7,4.51,0.13,0,0.22,3.05,0.71,0,0.26,0.01,0.1,0,0.11,0.02,3.38,0.02,0.07,0,0,0.16
05-25,0.03,0.03,0.62,0.28,0,0,0.02,1.2,0,0.13,0.64,0.04,0,0.01,0,2.19,0.41,0.16,0.99,0.89,0.92
05-26,0.03,0.32,0.6,6.6,0,0,3.69,0.01,0.31,4.51,0.02,0.95,1.09,0.19,0,8.17,0.07,27.21,6.03,1.17,0.23
05-27,2.58,0.96,0.28,0.15,0.33,1.87,1.09,1.84,0.02,0.21,3.97,0.26,0.08,1.38,0.01,0.61,0.13,1.91,3.66,0,0.18
05-28,0.17,0.02,0.12,1.84,0,0.07,1.19,0.96,4.04,0.02,4.41,0.03,0.18,0.29,0,3.5,1.36,0.11,3.19,0.02,0
05-29,7.39,4.27,0.1,1.24,0,0,1.98,2.22,0.02,0.13,4.35,0.63,0.38,0.46,0,8.42,0,0,1.91,0.04,0.94
05-30,2.26,0.88,0.18,14.29,0.04,0,0.13,1.81,2.71,0.39,0.42,1.27,0.09,2.32,0.01,0,0.01,0,0.07,0.28,0.47
05-31,0.27,18.23,0.05,1.38,0.01,0.04,0.01,0.23,0,0.12,0.31,0.49,0.05,2.88,0,3.83,0,3.12,10.46,0.13,0.2
06-01,0.01,13.34,0.69,0.01,0,0.01,0.12,0.25,2.95,0.97,0.15,1.1,0,0.74,0,4.79,0.17,0.12,1.76,0.01,2.44
06-02,0.01,0.03,0.01,0,0.02,0.21,1.38,0,17.35,0.12,0.54,1.21,0.26,0.22,0.12,0.4,0,0,23.07,0.62,1.2
06-03,0.02,0.02,13.45,0,0.05,8.88,0.11,0.01,2,0.02,3.33,3.54,0.07,0,0.01,0.02,0.01,0,1.89,0.49,0.92
06-04,0.16,11.41,0.57,0,0,28.14,0,0.01,0.02,0.11,0.36,0,0,0,0.83,0.21,5.45,0.03,0.61,1.15,0.06
06-05,0,1.18,0,0,0,9.42,0,0.21,0.19,0.19,0.7,0,0.13,3.58,0.39,0.04,5.67,0.01,0.06,0,0.01
06-06,0.27,0.87,0.12,0,0.04,1.21,0.07,0.01,0.06,0.1,0.72,0.08,0.05,0.04,0.56,0.01,9.92,0.2,0,0.13,1.6
06-07,6.4,0.08,0.08,0,0.03,0.05,0.04,0.15,0.07,0.17,4.34,0.06,0,0,0.06,1.15,0.03,0.95,0,0,0.27
06-08,11.28,0.02,0.35,0.01,0.03,0,0.9,0.03,0.02,0.02,1.2,0.56,6.37,23.12,0.03,0.93,5.22,1.58,2.14,0.82,1.23
06-09,0,0,0.04,0,0.17,1.8,0,0.01,1.26,0.08,1.05,0,0.12,0.19,0,0.57,0.53,0.03,0.09,0,8.66
06-10,0.04,0,0.01,0.05,3.74,0.79,0.08,0,0.11,0.51,1.01,0.02,1.45,0.03,0.41,0,0,0,0.05,0,4.25
06-11,2.74,3.93,0,0.01,1.19,1.27,7.23,0.05,0.48,0.89,0.04,0.03,0.24,0.02,0.04,0.48,0.01,0.13,0.01,0,0.99
06-12,6.31,6.78,0,2.21,0.51,0.38,7.9,0,0.56,1.78,18.43,0.04,0.03,17.3,4.19,0,0.02,6.56,0.04,0,0.9
06-13,0.53,19.92,0.07,0.05,0.16,4.63,2.84,5.98,0.06,3.95,3.56,0.12,0,1.08,0,1.89,0.01,7.1,0.18,0,0.67
06-14,4.54,3.5,0.04,5.66,6.72,2.32,0.45,1.32,0.01,9.81,0.23,12.4,0.05,0.02,0,1.32,0,0.01,0.04,0.01,0.19
06-15,0,0.01,1.59,0.18,0.88,4.69,0.88,1.07,0,0.16,0,0.32,5.08,0,0,0.09,0.03,0.41,0.13,0.03,0
