month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
02-15,11,0.92,10.83,9.51,11.72,6.06,1.23,24.82,1.49,25.07,5.29,2.23,11.71,10.1,12.41,0.72,29.65,8.64,102.44,10.96,29.66
02-16,11.12,4.55,21.02,10.53,33.46,8.98,0.92,5.29,8.65,35.3,3.99,4.61,8.21,3.76,4.98,0.45,24.45,16.23,32.62,15.71,11.44
02-17,17.2,3.49,2.49,5.94,114.8,4.94,1.24,1.15,1.85,17.73,0.75,14.83,2.47,2.48,6.35,0.16,35.59,5.55,11.73,11.15,50.85
02-18,9.86,4.69,0.46,11.89,13.21,2.92,1.91,0.35,5.01,16.29,1.27,11.5,2.38,8.42,15.94,0.24,3.88,7.39,10.07,6.99,45.38
02-19,5.17,7.96,10.93,11.51,20.2,19.04,0.99,0.52,4.79,11.99,9.89,6.99,5.83,9.05,12.09,4.87,3,2.87,6.05,2.13,6.95
02-20,16.53,11.51,3.52,5.94,36.1,29.6,3.5,0.12,5.24,10.26,26.85,21.84,1.48,4.91,10.18,3.04,6.15,3.56,4.43,2.16,1.35
02-21,23.37,17.88,5.57,8.09,3.18,29.8,4.33,1.78,3.06,3.13,34.47,24.38,4.36,8.44,6.2,3.88,5.73,4.75,6.17,4.35,0.63
02-22,24.18,9.22,21.69,18.35,1.46,9.69,3.96,2.67,4.44,1.25,24.25,13.6,2.56,9.35,1.96,8,7.9,7.24,8.11,13.66,1.65
02-23,8.14,7.75,40.68,24.76,2.5,8.88,1.23,8.03,6.61,0.45,10.08,1.16,0.62,4.56,2.86,8.04,5.21,5.49,2.99,17.35,2.07
02-24,4.83,12.45,42.05,4.91,0.62,7.8,1.61,6.21,4.85,1.03,12.96,6.83,7.09,9.68,3.6,4.3,36.99,16.34,6.91,0.86,0.99
02-25,2.35,11.58,10.02,7.84,2.39,7.49,0.62,7.43,12.64,12.46,16.21,13.44,0.33,1.64,11.18,5.3,32.17,12.16,20.11,4.54,0.72
02-26,1.48,6.5,11.74,13.75,3.88,1.65,2.46,4.52,27.52,7.14,11.5,24.41,3.64,0.57,7.3,6.35,10.02,2.43,7.42,3.79,1.56
02-27,5.06,6.73,12.3,4.12,4.54,0.39,3.71,3.05,64.86,2.29,9.27,15.76,4.18,0.81,4.44,29.89,5.45,6.86,5.15,2.79,7.06
02-28,7.73,9.18,11,3.24,1.98,0.5,2.24,3.11,74.05,0.55,14.81,9.29,10.26,0.51,6.49,27.19,1.63,2.93,3.22,1.58,13.9
02-29,7.68,0,0,0,2.22,0,0,0,39.03,0,0,0,12.29,0,0,0,0.51,0,0,0,12.5
03-01,10.9,13.17,8.53,0.75,7.3,0.72,2.91,2.89,18.14,2.16,5.23,2.5,15.78,0.97,11.15,2.53,2.82,4.72,8.08,1.21,10.93
03-02,13.19,18.83,7.87,0.27,12.95,0.85,13.01,3.64,10.65,0.73,11.43,12.24,2.94,3.07,19.2,7.15,0.85,3.38,6.36,1.78,3.73
03-03,7.36,30.68,3.49,0.37,20.48,0.2,6.39,2.25,12.53,5.62,22.6,27.25,3.68,3.24,31.98,5.76,0.98,0.94,4.5,10.6,7.5
03-04,7.05,24.28,1.41,0.8,16.15,0.08,11.04,15.37,22.43,3.53,17.93,38.66,2.36,13.02,40.96,7.96,0.44,18.5,2.02,6.84,15.46
03-05,19.12,10.5,3.21,2.2,38.93,1.77,41.63,5.89,4.94,6.76,12.7,27.44,1.21,8.84,57.59,12.38,1.31,15.35,4.32,4.44,3.35
03-06,47.42,9.67,2.5,1.94,49.34,4.8,20.06,4.63,2.31,2.61,13.3,7.55,1.29,16.98,69.51,3.94,2.96,1.67,2.86,13.56,2.82
03-07,42.84,9.3,3.98,2.49,18.75,2.42,15.15,10.04,0.6,8.67,4.4,33.26,4.43,50.43,37.07,3.96,11.03,7.25,6.39,3.65,3.86
03-08,9.59,4.87,10.31,2.46,6.91,3.52,6.98,7.07,0.1,8.95,4.34,6.44,11.25,118.44,6.16,11.05,28.83,7.1,16.24,4.63,3.12
03-09,10.52,8.81,16.14,3.18,2.56,2.75,14.27,5.55,0.37,17.44,6.59,11.78,44.86,9.42,10.54,4.32,13.39,4.91,6.88,14.18,0.69
03-10,1.22,2.81,23.39,2.48,2.21,0.81,12.27,1.33,5.26,20.64,3.83,6.96,7.29,0.72,3.02,25.26,13.94,2.21,35.5,5.46,0.53
03-11,0.39,0.38,30.25,3.36,3.12,2.97,10.74,9.1,5.01,8.2,5.86,1.58,2.03,14.32,2.49,9.66,7.96,2.06,3.69,11.84,1.18
03-12,0.19,1.18,5.09,3.6,2.24,15.06,11.93,10.42,2.22,3.86,13,10.88,0.53,14.63,4.03,9.39,5.53,5.33,7.65,1.69,14.14
03-13,0.09,7,2.8,4.89,1.77,22.69,14.99,13.46,1.73,11.1,11.82,8.16,0.18,4.51,2.25,9.25,4.99,0.79,3.7,6.49,14.53
03-14,2.47,9.29,8.51,19.56,2.16,14.73,50.82,11.13,1.24,8.31,7.49,2.91,0.26,6.02,2.01,13.44,5.97,10.15,7.95,2.19,4.37
03-15,2.38,13.72,6.19,28.01,2.07,13.41,11.34,21.87,1.86,3.05,2.84,0.87,0.28,3.99,27.64,2.81,75.95,5.73,18.4,5.18,7.37
03-16,0.85,7.11,4.49,69.52,2.14,29.79,4.06,16.06,1.27,2.2,0.34,1.28,2.79,2.09,88.41,1.9,2.24,6.62,9.44,2.42,5.63
03-17,1.84,7.27,5.13,13.18,5.05,5.65,4.55,28.99,7.36,1.48,0.81,1.88,22.37,68.07,55.5,0.86,0.24,13.12,1.29,2.5,1.11
03-18,0.89,11.3,8.72,2.19,9.92,12.19,5.72,15.15,6.16,0.45,4.56,0.37,22.65,82.86,38.1,0.07,8.17,17.14,1.12,4.25,0.54
03-19,1.48,3.26,37.45,3.34,1.22,7.97,17.39,8.7,10.99,0.94,10.34,7.35,48.69,11.55,0.76,2,16.38,2.78,9.63,1.5,18.57
03-20,4.86,6.7,39.6,8.05,0.61,7.63,7.79,5.87,21.6,11.18,10.88,9.56,54.02,8.56,0.5,2.1,19.2,0.77,7.55,1.48,14.99
03-21,8.07,3.39,148.28,6.05,2.72,2.99,9.23,5.17,13.11,12.89,12.44,4.83,8.39,9.53,0.83,3.24,5.67,2.54,0.9,5.25,1.35
03-22,17.22,0.37,11.74,2.94,2.91,4.18,7.03,1.62,23.91,11.8,28.44,0.76,1.88,2.07,5.98,8.91,2.4,2.43,1.94,11.25,8.88
03-23,11.32,0.09,1.98,3.5,1.63,4.01,5.58,1.36,21.9,22.08,65.14,2.18,6.35,2.4,3.29,1.67,1.79,0.81,6.1,3.48,22.01
03-24,8.83,0.14,1.56,0.31,3.97,4.48,9.05,1.07,16.26,9.77,37.69,3.83,6.6,1.83,4.77,3.32,4.01,0.84,2.29,2.77,54.97
03-25,7.89,0.01,1.14,2.59,1.01,4.68,17.31,1.43,10.21,1.48,12.16,4.33,9.7,0.35,1.4,13.69,5.89,3.11,2.22,25.28,42.16
03-26,15.37,0.2,1.13,2.19,1.68,1.39,4.27,1.27,8.98,2.05,3.91,2.05,18.37,0.29,0.26,4.31,3.77,12.01,0.91,7.92,43.32
03-27,14.72,3.8,0.37,0.21,1.12,22.3,2.79,1.62,8.54,1.97,0.95,0.17,4.48,14.82,0.38,12.48,4.47,2.34,0.74,2.88,24.78
03-28,10.84,4.53,0.82,0,2.25,4.45,3.09,18.99,15.51,6.23,1.02,0.08,1.49,8.68,2.19,6.59,4.66,5.67,3.35,12.98,42.17
03-29,9.16,6.36,0.67,0.01,1.24,6.14,0.65,12.95,9.98,8.24,2.48,0.06,0.98,8.44,2.83,2.84,2.43,8.17,5.75,26.86,6.43
03-30,17.6,4.73,4.7,0.01,1.85,20.59,1.25,14.55,10.7,11.98,1.05,0.05,5.03,15.84,2.41,0.51,10.55,7.16,45.19,7.11,34.88
03-31,15.8,5.16,3.16,0.01,1.99,23.59,1.04,7.06,13.67,20.94,2.06,0.69,3.92,8.78,10.08,0.26,4.82,19.77,25.96,2.6,8.24
04-01,9.4,1.84,0.28,8.18,0.11,14.45,3.53,3.29,6.45,2.44,3.83,0.93,6.64,5.05,5.46,0.68,2.61,8.59,10.79,7.07,11.63
04-02,3.92,0.83,0.12,21.19,1.31,12.3,3.45,2.72,4.05,0.21,2.7,0.97,4.38,3.47,7.57,2.79,1.86,2.09,2.29,18.77,12.66
04-03,2.17,0.4,0.27,39.52,1.43,8.68,5,1.69,1.63,0.15,2.74,1.75,1.74,5.12,2.98,3.07,3.24,10.19,4.02,3.1,8.22
04-04,6,0.31,1.24,46.93,2.85,18.15,0.88,4.43,2.33,0.07,6.48,0.88,0.7,6.31,11.1,2.77,0.35,3.69,1.81,1.5,5.86
04-05,7.73,0.45,4.57,27.75,1.07,30.59,1.16,5.5,2.02,0.46,2.52,0.2,0.26,10.73,18.2,3.2,0.97,1.84,2.48,3.32,5.08
04-06,6.88,4.61,4.04,5.28,2.68,74.91,4.46,6.87,16.26,1.3,0.69,0.9,1.01,4.8,11.16,4.61,5.35,12.23,8.35,6.48,0.48
04-07,7.48,25.3,5.22,1.17,2.68,29.6,7,6.79,18.02,11.08,1.31,0.43,0.77,10.57,18.71,19.71,3.18,7.86,9.17,1.32,0.36
04-08,10.96,15.66,0.74,2.11,1.42,3.01,5.53,8.91,8.22,12.87,5.78,5.85,10.61,7.94,19.51,8.85,1.72,6.84,11.31,7.98,0.37
04-09,4.11,1.64,4.47,1.98,0.59,0.14,3.07,6.41,8.32,8.33,3.38,17.69,8.1,8.1,9.99,3.77,5.15,8.84,5.01,17.11,0.15
04-10,4.59,1.29,8.86,2.49,5.08,1.31,0.61,6.59,5,3.94,1.61,2.66,2.87,5.63,0.91,2.05,8.77,10.19,5.49,6.65,0.3
04-11,1.5,1.9,8.49,5.19,2.29,8.73,2.23,3.03,9.57,10.92,2.98,2.25,1.3,4.91,0.81,2.85,64.84,8.43,8.06,1.17,2.1
04-12,3.7,0.94,2.87,2.53,1.06,16.04,1.75,3.01,22.65,5.42,8.66,0.58,5.68,10.02,2.54,2.23,65.57,8.5,9.84,1.24,32.43
04-13,1.68,1.46,3.09,4.23,0.35,11.58,1.87,5.87,37.22,2.3,6.5,1.96,5.55,15.82,12.87,2.38,83.33,22.06,7.27,1.26,10.39
04-14,3.1,0.22,3.02,12.96,0.88,23.51,9.04,4.1,29.79,5.95,9.95,1.52,9.09,15.41,17.5,0.73,63.6,6.81,5.96,0.26,14.24
04-15,4.41,0.64,0.43,4.71,4.22,34.48,1.92,1.67,15.07,2.61,1.7,0.56,9.03,11.19,15.54,1.76,82.29,8.78,16.29,0.23,14.17
04-16,8.11,0.22,6.7,2.58,2.1,8.89,0.41,4.1,3.46,3.19,0.8,1.32,10.33,0.43,1,8.4,18.76,4.73,15.24,3.9,14.81
04-17,17.03,0.12,6.63,2.75,2.19,3.69,0.03,10.88,3.42,1.81,3.86,2.26,10.91,0.41,0.8,5.55,3.2,4.16,10.03,5.06,11.06
04-18,28.67,0.55,1.85,2.61,5.84,1.52,0.29,4.31,2.8,2.86,6.48,3.39,4.71,1.01,2.34,8.34,6.72,3.31,4.39,8.71,1.3
04-19,7.04,0.96,1.55,1.7,9.02,0.36,0.16,1.38,1.2,2.86,2.79,6.93,0.62,1.33,3.02,30.24,25.89,4.89,5.15,9.81,3.06
04-20,10.07,0.95,3.68,1.08,1.71,0.28,0.07,3.7,6.76,7.16,4.48,6.97,0.45,2.81,4.73,14.6,36.42,5.94,19.91,18.34,4.8
04-21,1.45,2.08,2.14,0.15,4.03,0.01,8.1,1.16,11.14,8.25,0.22,1.95,0.77,6.12,7.68,3.47,7.06,7.94,20.15,2.35,1.22
04-22,0.17,1.38,5.29,0.84,1.39,0.92,10.3,1.59,8.18,2.25,0.12,1.57,3.23,9.04,4.78,6.43,5.9,33.29,8.73,1.16,1.5
04-23,0.04,1.57,4.9,1.77,0.11,8.71,18.44,2.17,3.79,1.09,0.05,2.47,9.33,0.51,7.52,14.68,2.62,5.72,19.85,3.89,1.38
04-24,1.01,0.5,4.43,2.08,3.07,3.23,3.22,3.63,7.27,3.23,0.12,2.27,15.51,1.66,6.66,4.36,2.24,10.64,10.11,4.86,2.21
04-25,0.36,0.34,0.47,6.46,9.49,1.31,7.68,2.04,12.55,9.29,0.08,1.54,2.14,3.2,3.18,5.39,1.57,30.8,4.02,4,4.08
04-26,1.76,0.27,0.38,5.91,9,0.07,4.28,3.05,12.71,12.57,0.83,0.63,0.22,19.6,4.98,7.76,1.53,29.33,1.96,3.07,10.61
04-27,1,0.71,3.67,2.36,12.19,0.4,2.12,2.21,1.49,5.58,0.6,0.06,0.01,5.53,1.43,31.45,23.29,7.72,0.79,4.57,8.41
04-28,0.3,0.74,4.65,0.42,2.72,1.38,4.69,0.98,1.33,13.96,0.55,0.1,0,6.35,1.2,13.81,18.22,23,5.4,2.13,8.86
04-29,3.16,1.7,2.51,0.28,0.14,0.75,0.3,0.3,1.56,4.62,3.43,1.19,0.01,12.3,1.34,6.26,10.28,13.78,0.43,0.89,17.24
04-30,3.08,0.99,2.41,0.13,0.26,0.43,0.3,0.69,8.73,0.7,10.55,1.41,0.01,11.58,2.25,1.77,7.85,14.09,0.15,1.1,7.97
05-01,4.12,3.85,1.02,1.12,0.78,0.75,1.27,0.11,4.29,1.6,20.71,4.47,0.04,12.88,2.96,2.18,3.62,4.1,0.28,0.46,43.7
05-02,6.9,10.85,3.14,3.42,0.33,1.12,5.3,3.24,8.28,2.98,23.36,3.17,0.16,2.2,3.01,3.89,0.74,1.15,2.3,1.41,7.52
05-03,7.25,14.59,4.41,10.67,2.6,1.22,5.83,1.03,4.99,5.62,10.71,1.07,0.61,12.94,3.48,7.35,1.4,0.78,3.46,6.91,2.94
05-04,10.98,14.91,2.6,7.49,1.65,0.43,6.65,2.09,5.61,4.6,8.15,0.9,0.98,12.93,0.16,7.86,1.07,1.99,3.49,4.07,8.8
05-05,7.4,1.54,2.49,4.37,0.82,0.02,3.35,1.16,6.55,4.3,12.83,1.74,4.58,4.76,2.06,5.73,3.62,4.3,1.28,1.83,4.37
05-06,2.89,2.89,0.45,4.14,3.97,0.02,0.56,0.3,8.86,0.69,3.57,0.55,14.87,9.98,3.77,1.6,4.86,2.03,5.73,7.43,4.51
05-07,3.43,9.06,0.44,3.65,3.27,0,0.31,0.59,13.24,2.59,2.31,0.65,5.85,6.58,0.21,2.32,1,1.34,5.9,10.88,9.32
05-08,9.2,3.08,0.62,2.05,2.43,0.08,0.61,1.65,8.54,3.48,1.51,3.3,6.39,9.13,4.58,17.13,3.4,2.16,3.47,38.84,6.21
05-09,10.69,1.91,1.24,2.41,1.7,0.09,0.97,0.73,11.76,0.6,1.75,7.03,5.12,13.46,5.74,15.5,4.48,1.46,1.01,9.18,5.18
05-10,4.7,9.78,1.06,2.6,3.15,0.02,0.58,0.86,11.65,0.16,2.04,2.4,3.77,10.43,0.58,9.01,3.41,1.9,0.93,7.25,6.95
05-11,5.03,7.26,0.82,1.35,4.2,0.66,0.72,4.75,0.86,0.32,0.4,2.92,3.34,2.98,0.61,1.01,1.94,3.94,2.49,3.39,2.72
05-12,8.75,6.37,0.58,5.22,3.96,3.28,0.32,4.7,0,1,0.04,3.61,7.18,4.16,4.55,0.33,0.29,3.98,0.94,1.23,2.71
05-13,0.87,4.08,0.83,3.35,3.81,6.31,2.29,8.08,0,4.1,0.01,2.49,9.86,3.78,0.67,1.26,0.19,2.23,1.02,3.32,4.36
05-14,0.15,6.38,1,7.02,7.92,6.05,5.95,1.16,0,11.4,0.01,1.55,15.59,3.23,0.31,4.46,0.34,4.07,0.59,0.94,7.52
05-15,0.01,13.68,0.22,7.68,10.66,3.51,0.52,0.67,0,15.58,0.04,10.87,5.7,7.82,0.88,0.75,0.58,3.91,0.58,0.43,8.7
05-16,0.05,28.48,0.86,2.09,2.79,2.04,1.55,0.34,0.48,11.19,0.31,4.27,2.75,5.59,6.72,0.99,7.37,3.71,4.55,0.06,1.69
05-17,1.04,12.96,3.26,4.25,3.66,1.44,3.76,1.01,0.58,2.48,0.76,4.15,0.64,4.91,4.74,0.31,7.41,2.66,9.49,0.09,1.51
05-18,3.58,12.03,0.44,2.4,2.47,0.29,7.19,0.48,0.6,0.72,2.83,2.13,1.42,2.73,4.11,0.28,4.41,2.99,0.33,0.12,7.49
05-19,5.18,3.93,0.02,2.87,1.13,0.18,8.93,0.16,0.42,1.57,9.37,6.25,15.43,1.64,11.65,0.04,1.7,6.44,1.71,0.04,6.68
05-20,1,8.5,0.01,5.92,1.33,1.56,8.08,0.19,0.84,0.86,4.41,4.22,2.09,4.87,2.45,0.03,2.18,1.9,14.7,0.01,8.6
05-21,0.51,4.8,0.46,4.04,1.04,1.25,4.29,7.73,1.1,0.79,0.87,5,2.28,9.34,4.68,13.4,4.48,1.84,1.36,0.11,8.24
05-22,3.84,13.72,0.4,0.98,1.63,1.85,0.67,1.72,3.27,0.17,0.15,2.12,3.27,3.26,9.26,30.98,2.4,1.62,4.12,0.37,2.75
05-23,10.17,13.44,6.66,6.75,1.47,9.2,0.32,1.6,6.2,0.51,3.36,1.95,4.74,10.57,3.46,0.55,10.89,2.11,1.2,0.92,4.96
05-24,6.4,4.56,3.71,4.73,2.02,12.27,1.6,7.32,5.5,4.22,4.86,1.19,4.23,21.78,9.57,2.37,6.32,1.2,0.95,0.95,2.21
05-25,5.71,3.52,1.03,2.94,0.79,2.71,1.64,4.73,1.53,1.48,2.26,2.04,6.33,1.92,2.25,1.95,3.72,1.03,1.24,0.97,1.45
05-26,2.67,0.85,0.16,4.37,0.52,0.15,3.41,1.59,7.14,1.27,0.63,2.41,1.63,1.5,13.41,2.31,0.45,0.47,1.18,9.16,0.91
05-27,6.6,3.21,0.02,10.51,0.43,0.19,1.24,0.23,16.87,3.33,0.02,0.83,3.46,10.81,11.29,6.55,2.2,0.03,2.42,5.45,1.24
05-28,6.74,6.22,3.87,3.61,2.39,0.5,1.6,0.15,11.92,0.33,0.39,0.15,6.19,1.97,2.75,5,1.35,0.01,25.63,14.92,1.3
05-29,3.26,0.5,3.6,0.71,1.6,1.1,2.17,0.07,8.87,0.39,1.76,0.16,5.38,2.57,1.69,10.68,12.66,0.01,8.71,10.8,7.74
05-30,1.68,1.25,1.69,0.22,0.43,0.25,1.43,0.18,5.17,2.48,2.11,4.96,4.24,1.46,1.83,7.22,10.92,0.05,1.73,15.71,17.52
05-31,0.07,4.63,5.04,4.78,0.21,0.45,4.61,1.2,19.7,2.11,0.87,7.69,8.1,5.17,0.22,2.29,3.02,1.99,0.42,3.91,29.67
06-01,0.9,2.74,9.63,1.01,0,0.57,5.73,0.47,14.1,0.53,1.5,9.01,10.4,4.07,0.52,1.88,6.63,1.28,0.72,3.23,12.21
06-02,2.19,4.7,5,15.06,0,0.3,1.37,1.82,4.93,1.96,3.21,7.99,9.77,2.4,0.7,1.28,3.2,2.15,0.98,5.44,0.86
06-03,2.96,5.66,3.09,5.5,0,0.11,1.99,2.02,0.44,1.57,0.99,5.61,4.57,2.25,0.84,5.31,5.05,4.97,2.85,10.57,0.48
06-04,0.98,8.76,0.92,2.35,0,0.1,6.29,1.4,12.96,0.42,1.94,3.85,6.38,3.37,0.67,5.52,8.56,2.22,2.41,3.28,2.38
06-05,0.69,3.93,5.33,0.96,0.1,1.71,5.65,4.19,5.43,0.11,5.48,0.92,2.89,2.83,0.13,3.03,1.53,1.16,2.33,3.36,0.96
06-06,0.9,3.01,2.92,1.33,0.49,2.72,6.28,1.17,6.05,0.05,1.53,3.75,0.73,2.52,0.82,4.89,3.82,12.77,1.95,5.65,5.65
