month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
01-27,4.28,4.44,4.84,2.61,3.62,2.66,6,4.02,7.19,4.46,4.74,3.09,5.32,5.67,2.5,3.41,1.53,5.59,3.61,5.32,3.96
01-28,1.9,4.3,3.61,6.96,9.31,5.16,4.5,2.29,3.34,2.46,5.44,2.56,2.4,6.23,2.7,3.62,2.74,6.12,2.28,3.19,2.9
01-29,4.92,3.62,2.3,5.12,9.98,6.13,4.15,4.47,1.58,5.2,6.43,2.73,1.58,2.36,2.69,4.58,2.05,5.81,2.2,1.49,4.36
01-30,3.94,4.95,2.6,5.76,6.54,6.78,5.83,5.91,1.8,4.13,3.77,4.35,2.7,3.46,1.55,5.28,7.57,7.54,3.7,2.18,7.25
01-31,4.89,6.92,2.96,3.25,5.12,6.83,5.4,5.85,1.86,1.62,4.1,6.03,1.61,6,1.11,5.65,9,6.38,4.23,3.99,3.28
02-01,3.25,7.86,5.3,2.57,2.68,4,4.07,4.63,4.41,2.41,6.18,3.2,2.27,5.38,3.62,6.16,3.57,6.09,4.3,4.4,2.56
02-02,3.29,4.67,6.06,3.5,2.42,3.4,2.66,4.51,2.69,3.94,10.34,3.41,2.98,2.34,2.43,2.66,2.35,8.3,4.58,5.21,2.54
02-03,3.31,5.23,4.68,5.89,2.46,1.44,8.04,4.28,3.71,3.95,8.93,4.81,4.37,2,1.05,4.41,1.77,7.33,5.63,2.72,3.53
02-04,4.81,6.66,4.47,5.87,4.91,3.44,6.17,5.45,6.86,4.25,4.45,5.33,4.87,2.35,1.74,7.86,4.6,7.66,4.35,2.48,4.33
02-05,7.37,6.15,2.56,9.24,6.51,2.83,4.52,5.84,5.56,6.35,1.52,4.14,5.12,2.2,1.47,9.12,5.79,4.69,2.57,4.72,4.86
02-06,3.43,2.77,3.91,5.78,8.05,2.45,2.02,3.62,6.39,5.03,2.22,6.29,6.8,1.42,2.32,7.57,6.71,2.55,3.39,9.37,4.78
02-07,3.2,3.36,4.26,2.06,9.09,2.74,2.78,6.18,7.57,3,1.42,2.87,5.45,5.05,1.92,3.05,8.88,3.29,2.54,5.52,5.24
02-08,4.87,6.49,7.54,2.43,5.56,3.71,5.18,4.66,6.93,5.84,2.39,7.37,2.69,5.99,3.38,3.75,8.04,2.05,5.38,5.51,2.11
02-09,2.31,5.74,8.63,4.19,7.4,4.55,2.77,2.76,8.39,2.17,1.55,8.53,2.03,5.65,1.53,4.69,5.76,1.92,5.52,3.31,2.44
02-10,3.2,2.97,4.85,3.17,6.87,6.78,1.57,3.21,6.2,3.5,2.49,9.41,4.46,4.3,4.07,3.61,5.2,3.39,3.73,6.16,1.84
02-11,4.07,4.21,3.79,3.83,4.55,5.2,5.58,4.8,3.5,6.38,1.81,9.91,4.17,4.27,5.73,2.31,3.82,1.72,3.42,8.15,2.24
02-12,5.26,6.49,5.22,3.88,1.72,5.5,3.4,3.8,8.16,4.28,4.09,6.24,3.21,5.27,4.67,3.06,2.36,2.36,1.69,3.7,4.03
02-13,8.62,3.2,5.41,2.64,3.68,2.94,4.04,4.81,5.1,3.12,4.62,4.78,2.46,4.16,4.55,5.37,3.89,2.87,1.97,3.17,4.61
02-14,9.99,3.81,5.42,5.67,3.66,2.64,3.77,4.41,2.62,4.82,4.06,2.85,2.18,2.93,4.71,7.01,9.15,2.26,3.89,6,5.89
02-15,7.11,6.06,6.92,4,4.11,7.19,2.34,4.59,5.75,6.3,2.51,3.63,2.69,4.21,6,7.51,9.21,3.54,3.1,2.97,2.37
02-16,4.85,5.97,4.89,1.93,5.09,8.61,2.91,2.96,7.48,6.32,3.72,3.89,2.22,5.93,9.26,5.39,8.79,6.06,1.56,3.06,1.25
02-17,5.71,3.67,2.29,2.7,7.93,4.93,1.84,3.72,10.38,5.04,2.4,3.63,3.05,2.72,5.31,4.37,4.95,6.28,1.91,2.77,2.7
02-18,5.32,3.25,2.31,5.27,6.23,3.11,2.11,2.22,6.44,5.34,2.7,7,3.18,2.16,4.84,1.95,7.42,3.36,2.65,1.63,4.3
02-19,3.87,2.14,4.78,2.13,7.59,5.51,5.05,6.78,3.61,2.25,1.33,6.13,3.96,3.66,3.14,4.52,4.17,3.26,4.63,1.15,3.09
02-20,3.88,5.18,6.69,2.25,3.33,6.81,2.16,8.44,3.68,6.23,1.26,5.28,5.7,2.4,2.24,3.97,5.52,3.16,3.38,1.94,1.76
02-21,6.74,4.93,5.25,3.2,2.02,7.63,4.16,5.3,6.45,3.05,2.52,4.03,5.34,1.24,2.31,1,6.68,6.42,5.63,3.08,1.48
02-22,7.34,2.79,2.9,2.59,4.12,4.31,5.15,2.86,6.9,6,2.24,1.86,3.09,3.23,3.15,1.43,3.03,7.62,3.21,2.23,1.97
02-23,3.55,5.75,3.42,2.05,5.55,4.2,3.18,3.8,6.69,4.53,2.78,4.42,3.43,2.06,2.53,2.19,3.54,6.65,6.2,1.78,1.46
02-24,3.67,3.25,3.15,3.37,6.15,7.01,2.77,3.42,2.79,1.83,3.52,4.43,2.88,2.18,2.16,5.3,3.93,3.1,6.91,1.45,3.63
02-25,4.38,2.99,3.43,2.78,7.13,2.52,3.54,4.2,2.82,3.48,6.29,2.23,2.84,2.61,5.45,6.41,2.77,3.6,4.63,2.7,3.15
02-26,3.51,3.51,1.16,3.68,2.86,3.22,5.66,6.53,4,3.17,3.95,5.37,3.98,2.46,3.65,7.81,3.15,3.09,2.79,4.31,6.75
02-27,2.75,4.57,1.97,4.63,2.01,4.58,4.31,5.32,6.14,3.68,3.06,4.7,4.97,2.97,5.46,6.39,2.17,2.33,3.14,3.12,7.2
02-28,4.43,6.46,3.6,2.61,2.6,4.73,5.87,4.73,7.63,7.44,2.24,5.29,2.55,4.93,3.5,6.28,1.32,2.56,2.72,2.15,4.64
02-29,3.7,0,0,0,2.4,0,0,0,10.2,0,0,0,3.73,0,0,0,6.02,0,0,0,4.59
03-01,1.41,6.09,4.32,2.53,2.38,2.43,2.65,2.06,4.97,3.64,3.2,5.22,4.93,6.77,4.82,4.43,3.2,2.56,4.72,2.09,5.99
03-02,1.56,2.89,4.8,5.52,4.73,3.72,5.38,1.17,4.51,1.99,5.95,5.26,4.36,4.31,3.08,5.18,3.77,4.04,5.44,1.61,4.55
03-03,3.88,3.81,5,5.87,6.24,3.81,5.91,2.62,6.06,7.36,3.35,5.63,5.73,3.48,1.79,5.89,2.55,2.96,10,7.26,3.16
03-04,4.01,4.18,3.02,5.34,2.8,4.14,3.49,2.84,5.44,8.08,4.09,3.54,5.11,2.99,1.31,3.38,5.82,2.99,4.78,4.14,2.66
03-05,4.93,2.4,2.66,5.68,3.08,2.46,3.99,2.24,1.77,5.75,2.41,5.66,6.96,3.74,0.98,2.7,3.76,4.75,2.9,2.71,2.82
03-06,8.61,3.55,1.65,4.7,1.8,3.86,5.34,2.89,1.67,3.85,5.29,6.74,2.45,2.56,3.12,3.26,3.78,2.45,7.14,7.35,6.1
03-07,4.29,3.61,2.57,2.91,3.27,4.8,4.51,6.6,1.98,5.46,3.38,5.61,4.4,2.24,4.03,5.25,2.94,2.77,4.53,3.32,4.58
03-08,3.67,4.38,7.19,4.62,5.42,3.39,4.41,7.47,3.9,5.8,4.94,3.97,5.2,1.61,4.77,2.92,2.21,4.72,4.12,2.93,4.54
03-09,3,7.2,9.3,2.6,2.35,5.51,3.42,9.02,3.08,4.22,2.72,2.32,3.99,4.86,5.49,1.37,4.8,3.12,4.14,4.71,5.1
03-10,3.44,7.1,3.75,3.04,4.06,6.48,1.84,7.65,3.97,3.04,7.14,2.93,4.26,4.51,2.59,2.87,3.02,3.78,7.49,4.33,2.31
03-11,4.06,6.17,2.1,5.19,3.85,5.36,2.32,2.77,8.95,3.6,5.34,4.84,2.97,5.49,2.15,3.73,3.65,6.48,9.63,2.43,1.78
03-12,1.88,5.58,4.79,4.45,2.55,2.91,2.01,3.82,4.88,2.59,3.48,6.55,2.64,6.1,2.52,3.02,4.98,5.83,4.43,2.05,2.74
03-13,2.2,2.13,5.49,5.54,3.54,4.38,1.34,2.64,3.94,3.94,4.26,3.52,4.96,6.01,2.58,3.12,6.15,1.65,6,4.12,4.18
03-14,5.37,2.73,4.31,4.85,7.94,8.89,2.26,1.71,8.11,2.47,4.12,3.28,7.4,6.11,4.2,4.08,2.75,1.8,4.55,2.94,4.44
03-15,4.44,3.23,6.09,2.74,3.41,7.11,3.53,2.47,4.63,3.96,3.97,3.29,7.99,2.62,4.78,6.8,3.29,2.98,5.87,4,4.75
03-16,2.4,2.49,3.32,3.74,2.11,2.8,5.67,2.59,5.93,6.13,4.24,2.43,5.08,2.13,4.37,5.16,3.67,5.12,3.2,4.67,4.46
03-17,1.92,4.11,3.04,3.8,2.88,2.4,2.43,2.05,4.88,6.74,3.81,2.16,3.11,5.7,2.37,3.66,4.29,7.76,3.77,4.16,3.97
03-18,3.63,2.7,4.52,5.02,2.44,2.04,3.33,1.63,4,3.24,3.62,3.06,3.22,5,2.61,3.37,4.43,7.48,2.95,2.25,4.2
03-19,2.97,5.51,4.76,5.33,3.97,5.64,4.59,1.56,4.28,2.35,1.86,2.97,2.61,4.3,2.53,2.12,2.94,3.9,5.89,4.7,5.71
03-20,2.87,6.54,3.17,2.91,3.03,3.01,2.68,3.17,3.64,2.33,2.02,6.57,3.86,6,5.53,4.08,3.33,3.15,4.53,1.73,7.24
03-21,1.68,5.89,3.4,3.11,2.11,3.2,2.05,3.21,2.06,2.35,2.46,9.17,3.07,4.34,2.97,3.31,4.71,2.91,6.17,3.4,5.12
03-22,2.5,5.97,1.55,3.05,3.05,4.72,2.68,4.3,2.09,8.86,2.74,5.39,2.81,3.08,2.85,1.94,4.25,3.88,2.86,4.11,5.53
03-23,4.21,4.12,2.41,4.14,1.74,6.24,3.15,3.51,3.36,7.75,2.88,2.83,2.93,5.49,3.04,1.53,2.63,5.12,2.76,2.41,3.42
03-24,5.36,3.86,2.85,7.89,3,6.25,2.61,1.21,3.37,2.57,2.83,2.26,4.16,2.03,6.77,5.64,3.71,10.35,2.45,3.16,4.03
03-25,3,1.66,7.36,4.65,4.1,4.95,2.6,3.66,5.29,3.2,3.63,3.89,3.91,1.67,4.1,5,2.02,8.31,2.54,3.28,7.48
03-26,1.6,2.91,4.96,2.59,4.77,4.6,2.66,3.26,4.78,4.2,3.98,5.12,2.48,3.63,3.25,4.91,3.27,6.68,6.28,3.55,7.43
03-27,2.55,2.24,1.55,2.79,3.46,6.77,3.89,2.43,2.55,7.34,2.27,5.34,4.9,3.31,2.03,3.7,4.34,3.05,2.35,4.8,3.23
03-28,2.41,1.59,2.3,4.49,3.12,5.06,6.27,3.07,4.38,5.32,1.81,3.63,5.19,2.73,5.67,3.54,4.98,2.7,2.31,6.04,3.74
03-29,2.84,1.98,3.34,2.23,4.29,4.01,5.67,2.02,2.08,2.14,3.95,3.31,3.31,2.39,8.16,3.66,8.22,2.74,4.14,9.45,6.56
03-30,2,1.06,4.79,1.52,3.49,2.64,4.36,2.21,4.55,3.84,7.39,5.3,2.19,5.5,4.57,3.67,5.55,3.55,2.34,5.54,3.47
03-31,1.71,3.56,2.92,3.29,5.77,2.21,2.88,2.92,6.74,5.94,3.27,4.88,1.42,3.91,1.62,4.3,5.57,3.66,2.4,5.02,1.76
04-01,2.2,7.51,5.48,1.91,4.58,1.83,2.63,3.27,3.35,4.94,5.46,2.67,2.65,1.95,2.36,5.16,3.53,5.55,3.52,4.44,1
04-02,4.6,8.06,4.05,2.45,3.02,2.18,1.9,3.24,3.57,4.64,3.81,5.38,2.59,2.53,2.49,4.26,5.64,5.14,2.27,4.53,0.95
04-03,3.8,7.12,3.92,3.14,3.73,2.46,1.19,2.32,2.32,2.04,4.01,3.12,1.46,3.75,3.44,2.03,6.81,4.44,2.82,2.31,2.31
04-04,6.21,2.52,4.81,3.02,6.69,1.86,2.26,4.21,2.63,4.51,3.83,5.95,2.46,3.4,5.04,2.8,3,3.2,2.05,4.71,3.68
04-05,4.9,3.22,5.32,3.53,3.4,1.66,3.26,4.73,4.26,3.33,2.59,2.99,2.02,5.84,2.89,2.88,6.37,2.62,1.4,6.69,2.88
04-06,4.89,3.93,2.75,3.84,4.82,6.57,2.77,3.02,2.55,3.43,2.32,2.32,2.21,4.57,1.98,2.06,3.1,3.41,3.43,6.86,2.95
04-07,3.11,3.92,3.56,2.9,6.83,6.21,6.79,1.65,1.69,1.48,3.5,3.79,2.4,6.39,2.85,2.21,2.66,2.79,4.88,3.5,4.4
04-08,3.1,5.57,1.85,3.74,4.24,3.47,5.87,2.14,1.17,4.01,4.58,2.45,1.75,7.46,2.8,2.66,3.12,2.57,5.33,2.6,2.9
04-09,2.47,3.74,4.21,4.09,4.5,1.93,3.78,7.69,3.48,7.12,3.93,6.83,2.92,3.9,2.14,3.71,3.53,5.36,3.63,5.81,4.16
04-10,1.72,2.55,3.25,3.42,3.16,2.14,2.32,8.87,3.03,5.82,4.37,3.95,2.17,2.51,2.15,4.98,3.7,7.31,2.27,3.61,3.11
04-11,1.11,1.84,3.05,2.87,2.23,1.63,6.36,7.96,5,2.07,2.95,2.62,3.13,5.55,1.63,3.3,2.95,3.51,4.68,4.59,3.51
04-12,0.77,3.41,3.84,3.9,1.92,2.67,9.15,7.47,3.1,2.49,2.85,3.46,3.11,6.57,1.7,2.11,2.6,1.52,5.14,5.09,1.43
04-13,1.26,4.42,1.96,2.4,1.34,2.13,2.38,3.29,2.16,2.02,3.29,3.41,1.85,3.29,2.26,3.2,2.24,2.57,4.08,4.19,1.81
04-14,2.16,3.84,2.24,2.69,1.54,2.51,2.34,2.66,1.17,2.48,2.53,2.04,3.77,6.88,2.05,8.01,2.37,2.15,4.99,2.88,3.27
04-15,5.31,4.88,4.5,5.23,2.82,6.11,2.58,2.26,2.13,4.18,2.24,4.34,4.73,4.54,1.87,5.23,2.45,2.64,2.5,3.43,2
04-16,6.66,5.1,2.76,1.96,5.99,5.56,2.79,2.31,4.41,6.48,2.22,2.42,3.15,1.67,2.22,4,2.64,2.42,1.79,3.13,1.37
04-17,3.3,3.06,3.72,4.8,3.19,3.02,2.87,1.27,1.96,5.49,5.26,3.73,1.72,2.22,1.52,5.3,2.69,2.31,3.77,1.95,1.5
04-18,2.91,3.36,3.42,6.14,2.32,2.53,2.17,2.05,5.74,3.86,4.28,3.88,1.52,2.75,1.93,4.24,1.19,1.89,3.02,2.33,5.41
04-19,3.21,4.85,1.35,5.75,2.61,2.51,1.57,4.66,7.62,5.15,3.89,3.45,1.81,2.5,2.59,3.23,1.6,2.74,3.97,3.31,3.52
04-20,3.59,2.43,1.56,3.71,2.27,2.61,1.39,4.17,3.82,5.45,2.81,4.44,2.2,1.45,6.31,3.77,1.45,2.38,3.91,4.91,2.48
04-21,3.37,2.76,4.74,3.5,2.99,1.77,3.85,2.5,3.01,5.07,2.67,6.48,2.05,1.9,4.96,4.15,1.33,2.96,2.28,4.15,3.51
04-22,4.32,4.42,3.05,3.61,1.51,1.88,3.52,3.8,2.64,4.09,2.3,6.88,4.25,1.69,4.19,3.61,2.14,2.08,2.89,2.55,1.94
04-23,5.74,1.35,5.35,4.24,1.71,5.44,3.02,5.54,1.61,2.03,2.14,4.11,2.73,6.7,3.19,1.76,2.98,3.01,3.48,3.21,1.86
04-24,4.09,2.1,4.03,3.21,2.72,5.91,1.82,2.7,2.22,2.44,2.36,3.85,2.14,2.13,3.08,2.34,2.85,2.54,2.01,4.78,1.87
04-25,2.23,3.67,3.7,3.85,2.02,5.19,2.42,2.38,1.88,2.7,3.96,2.59,4.2,2.89,4.64,1.53,3.89,2.52,0.97,2.45,2.89
04-26,5.02,3.53,3.51,4.53,2.28,3.39,2.31,2.07,2.77,2.4,4.57,2.84,2.06,3.33,3.54,1.61,5.2,5,0.98,2.6,2.06
04-27,4.13,4.22,3.13,3.07,3.66,1.83,2.51,2.3,1.26,3.73,2.65,2.44,4.86,3.16,2.9,1.45,2.99,5.15,1.47,2.1,2.89
04-28,2.7,3.45,2.18,2.25,2.84,3.17,3.81,1.94,1.55,4.31,3.43,2.76,4.31,3.31,2.8,2.13,1.96,2.44,1.92,4.53,2.65
04-29,2.67,2.33,3.25,6.01,3.64,2.5,4.64,2.52,2.11,2.46,4.47,1.81,2.45,1.2,1.95,2,2.26,1.24,1.23,4.59,1.58
04-30,3.71,5.53,5.62,5.99,4.03,5.44,4.4,3.22,3.06,1.38,3.09,5.13,2.01,2.37,2.26,4.45,4.15,2.11,4.03,4.69,2.68
05-01,2.65,3.92,2.97,2.21,4.09,5.07,3.37,5.27,2.52,1.12,2.34,4.75,3.55,2.59,4.14,2,4.21,1.8,4.74,2.33,3.54
05-02,3.27,2.35,2.07,1.36,4.27,3.98,3.61,2.26,3.8,1.14,3.83,3.36,3.54,3.2,3.79,2.86,4.21,1.98,2.65,2.7,5.65
05-03,2.2,5.1,2.17,2.46,4.2,2.4,4.5,1.89,4.98,1.58,2.28,1.77,2.9,3.11,3.4,3.26,4.78,3.04,2.71,3.21,6.94
05-04,4.54,4.8,2.58,2.53,3.44,7.11,3.05,2.54,4.55,1.39,1.89,2.36,6.68,3.43,3.18,3.51,4.21,3.71,4.74,4.44,8.88
05-05,2.74,3.9,4.26,1.43,4.54,9.6,1.97,3.83,3.5,1.8,3.33,1.56,5.96,2.74,4.83,3.04,3.33,3.37,6.97,5.28,6.06
05-06,1.87,3.63,2.65,2.98,4.11,6.81,2.2,4.18,2.13,2.13,2.59,1.64,5.18,4.37,3.13,5.17,5.35,4.62,4.29,4.2,3.88
05-07,3.66,1.73,3.28,2.81,3.67,5.21,2,3.8,2.97,2.2,2.67,2.18,3.09,6.09,4.27,5.87,5.21,2.26,3.09,4.14,3.96
05-08,3.04,3.76,4.84,1.73,5.36,2.71,1.97,2.87,1.82,2.24,4.96,2.24,2.03,4.6,4.14,5.02,3.69,1.85,2.2,2.81,2.97
05-09,2.65,3.59,4.43,2.4,5.82,2.61,1.95,1.88,2.71,1.68,5.52,2.55,2.54,2.06,4.91,2.4,3.86,1.63,1.92,2.15,3
05-10,6.78,2.17,2.34,3.32,4.08,1.77,2.94,2.39,4.22,2.48,2.76,2.68,1.97,2.93,3.16,3.81,4.3,3.92,2.34,2.05,2.89
05-11,7.01,2.67,1.32,4.48,2.11,2.93,2.61,2.94,2.67,4.65,2.59,2.41,3.33,4.31,3.13,2.16,2.27,1.96,3.71,2.05,4.76
05-12,4.67,1.61,2.16,2.91,2.41,1.68,2.92,6.09,2.34,5.29,2.72,3.07,3.85,2.04,5.26,2.82,1.94,1.89,3.47,2.24,6.2
05-13,3.83,2.75,2.5,4.53,2.13,2.33,3.14,5.45,3.16,4.05,4.57,2.87,3.4,2.25,4.87,2.48,1.5,2.14,2.16,5.95,5.94
05-14,3.89,2.16,1.99,3.39,3.52,1.51,3.1,2.78,5.33,4.1,4.86,4.26,2.01,3.74,3.22,1.92,1.9,2.06,3.33,3.11,4.44
05-15,6.17,1.89,2.68,1.43,4.22,0.84,2.38,2.07,4.66,2.96,2.26,4.63,1.63,2.57,2.24,3.1,2.52,2.46,4.48,2.69,2.87
05-16,4.04,2.33,4.85,2.46,4.7,1.05,1.69,3.51,2.86,3.71,2.06,2.27,1.33,1.51,1.74,3.33,2.39,2.54,4.09,3.47,3.18
05-17,4.89,1.47,5.69,2.59,2.35,1.06,4.29,5.34,2.24,2.65,3.66,2.15,2.93,2.44,2.19,2.74,2.96,2.85,2.75,4.04,3.81
05-18,3.55,1.72,4.89,1.52,2.44,1.33,4.7,3.85,4.08,2.17,4.83,2.76,5.96,2.97,3.04,4.98,2.4,2.87,2.23,5.5,2.85
05-19,2.39,1.65,2.16,2.02,2.64,3.53,5.02,3.49,2.84,2.56,3.78,3.29,5.22,4.81,1.73,2.31,1.93,1.58,2.57,4.13,2.6
05-20,2.01,1.51,2.65,5.58,1.86,2.55,4.43,2.38,4.55,1.78,3.82,3.25,2.22,8.22,0.83,2.14,1.95,1.76,3.56,4.16,2.47
05-21,2.26,1.86,3.91,2.38,1.38,3.43,3.72,4.47,4.59,2.28,1.95,2.96,2.06,5.34,2.14,2.4,1.51,2.74,5.07,3.28,3.05
05-22,2.76,2.97,3.62,2.6,2.56,2.44,3.25,2.24,4.42,2.61,1.63,4.76,2.07,4.55,1.72,1.76,5.11,5.5,7.37,6.38,3.64
05-23,2.98,4.14,2.05,3.19,3.41,2.57,6.79,1.58,4.63,1.87,2.45,6,7.62,5.99,3.19,1.71,4.19,3.37,6.7,5.53,4.77
05-24,2.3,5.13,1.65,2.24,4.25,4.43,4.77,1.55,6.49,2.51,3.68,3.9,5.55,3.85,4.37,3.04,6.23,2.78,4.09,3.04,7.12
05-25,1.88,4.86,1.53,3.27,5.15,3.4,2.85,3.58,5.55,3.64,4.13,3.36,6.13,2.55,4.42,4.02,2.83,2.43,1.7,3.1,5.43
05-26,2.45,3.2,3.54,3.12,4.89,2.06,2.46,3.33,3.52,4.08,3.28,3.5,3.29,2.84,2.1,2.1,2.29,2.84,1.91,2.48,4.11
05-27,4.18,4.59,4.32,1.81,2.32,2.41,3.74,2.79,2.81,4.82,3.05,1.76,4.34,2.94,1.94,2.03,3.13,3.21,1.66,2.93,4.43
05-28,3.82,5,2.11,3.39,1.96,2.84,3.09,3.22,2.32,4.78,2.39,3.54,4.65,2.56,1.98,1.79,4.34,4.95,1.26,2.05,5.84
05-29,4.63,2.83,1.91,2.69,2.99,2.18,3.94,2.76,3.22,2.46,3,6.2,4.1,2.03,2.49,1.02,6.25,5.29,1.27,3.46,2.87
05-30,2.1,4.05,1.93,4.75,2.3,2.39,2.89,2.6,4.52,4.35,2.52,4.11,3.43,3.32,3.46,0.88,2.52,2.58,1.12,3.14,4.41
05-31,4.33,4.42,1.73,4.39,2.01,1.59,1.87,2.42,4.47,3.97,5.62,2.46,3.4,4.06,3.93,1.18,2.5,3.03,2.1,2.26,4.84
06-01,5.24,4.19,1.58,2.7,2.88,2.43,1.75,4.24,2.47,4.1,5.67,2.89,2.9,3.89,3.78,1.72,2.47,5.53,2.71,1.73,1.83
06-02,4.75,3.74,2.05,2.89,4.21,2.17,4.34,5.03,1.7,2.79,6.2,3.99,3.11,2.41,3,2.54,4.38,5.3,2.64,2.01,2.05
06-03,3.57,2.06,2.37,2.61,4.12,2.57,2.93,3.51,1.71,4.15,5.44,4.22,3.47,2.32,2.55,2.73,4.33,3.22,2.65,5.68,2.14
06-04,2.4,2.69,2.92,3.16,2.7,3.27,2.16,2.53,2.58,5.05,2.86,3.54,3.58,2.05,3.19,2.74,2.56,2.47,2.46,4.18,1.44
06-05,1.72,2.87,3,2.25,2.33,4.67,3.46,2.57,3.33,4.39,6.35,3.7,3.29,2.78,3.25,2.09,2.39,3.45,1.58,2.82,1.3
06-06,1.86,2.82,2.83,2.84,4.97,3.1,5.08,3.37,4.23,4.81,5.35,4.4,5.2,3.44,2.34,2.3,2.28,3.41,3.3,2.72,1.08
