month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
01-20,5.11,3.27,3.98,3.81,3.57,3.43,6.92,7.3,3.2,8.7,1.51,3.5,4.92,6.37,3.89,5.83,7.73,6.82,5.77,7.1,3.32
01-21,3.66,2.14,5.73,2.61,6.22,3.11,9.41,5.58,3.09,5.63,3.39,4.12,7.02,5.8,5.7,3.46,4.24,6.36,8.99,3.9,3.17
01-22,4.49,2.84,7.27,3.86,9.95,7.69,4.82,5.88,3.07,5.62,1.77,4.61,4.17,3.56,7.48,3.37,7.92,7.17,7.33,8.42,3.83
01-23,4.94,3.8,2.77,6.26,3.84,5.98,7.74,4.92,5.36,6.04,3.8,6.63,6.26,6.13,4.08,2.09,10.42,7.81,7.27,2.95,2.97
01-24,6.02,6.59,6.26,4.66,4.67,4.37,6.28,4.08,4.21,4.9,4.89,6.34,7.21,4.54,6.91,3.25,4.71,6.02,4.38,4.42,5.36
01-25,2.84,4.48,6.33,5.9,8.36,2.66,7.79,2.59,2.66,2.94,2.43,8.58,6.87,3.23,3.63,3.63,5.03,5.73,9.62,3.97,6.64
01-26,4.17,4.21,6.33,3.05,5.36,4.63,4.78,3.54,6.02,7.59,2.8,5.67,3.57,2.72,3.94,2.82,4.16,6.77,1.43,7,6.21
01-27,2.11,4.08,2.53,4.61,10.37,4.06,4.59,4.04,5.62,6.41,3.87,5.14,3.86,3.06,2.21,3.74,3.32,6.18,4.26,7.97,5.81
01-28,2.16,6.89,5.27,3.4,5.78,2.5,3.26,6.34,5.16,7.53,2.82,1.73,3.07,3.84,3.22,2.02,3.81,3.9,6.51,5.23,4.46
01-29,5.74,7.31,6.07,6.82,5.27,2,1.12,6.62,4.92,5.63,3.24,5.51,5.65,4.65,3.69,3.59,3.48,2.18,4.07,3.96,5.7
01-30,4.49,3.93,3.87,5.78,3.41,2.83,2.16,7.82,4.11,4.18,3.62,3.48,3.85,6.27,2.77,4.36,3.21,3.3,7.03,6.83,5.92
01-31,4.56,4.7,3.02,4.79,8.53,3.15,0.96,4.49,5.85,3.16,4.76,2.71,4.76,5.53,3.89,4.13,3.83,3.9,5.88,4.99,6.37
02-01,3.28,5.3,5.2,5.73,3.63,1.1,2.78,4.14,3.38,4,6.01,3.01,4.76,2.1,5.34,3.86,1.46,4.19,3.11,2.54,3.23
02-02,3.51,8.76,5,6.67,4.59,2.31,4.81,5.28,6.7,6.82,5.49,3.79,3.89,2.81,7.14,3.82,2.98,6,3.02,7.4,8.07
02-03,6.71,3.64,4.01,6.29,4.95,2.89,4.81,6.44,4.89,5.28,7.38,3.47,4.68,3.45,4.9,2.42,1.9,5.7,3.95,8.19,6.17
02-04,4.9,5.2,4.74,3.97,5.33,4.01,4.45,4.06,3.98,5.54,6.22,5.6,6.77,4.44,7.01,3.05,3.91,6.12,4.68,7.57,2.9
02-05,5.23,3.11,3.34,3.5,5.9,4.03,4.59,3.73,3.44,3.55,4.29,5.04,4.03,2.64,6.01,8.18,5.85,5.8,3.31,8.7,4.67
02-06,5.67,7.69,2.07,3.57,4.47,2.8,4.76,2.26,7.06,3.93,4.55,7.88,4.72,6.78,5.79,6.5,6.74,5.16,4.89,7.39,5.08
02-07,5.1,7.53,3.02,4.56,7.72,5.13,5.23,1.76,8.69,3.66,3.49,5.24,4.17,8.82,7.35,4.82,7.35,4.56,10.3,7.17,3.8
02-08,3.55,5.18,2.61,4.47,10.48,5.07,4.46,8.93,5.38,5.43,4.01,8.21,3.85,9.23,6.05,6.24,4.89,3.99,6,7.23,3.28
02-09,6.65,7.81,4.15,4.82,7.89,3.18,3.55,4.7,3.78,4.21,3.78,6.36,4.54,3.84,4.68,5.44,3.4,2.67,5.6,4.18,3.42
02-10,4.84,5.36,6.04,5.38,7.06,3.4,2.99,7.26,5.21,1.9,2.57,7.64,2.82,3.25,6.88,2.71,6.16,3.68,2.84,6.46,4.27
02-11,5.73,3.56,2.89,4.83,5.25,4.72,3.03,8.95,4.29,3.72,4.77,5.07,2.4,5.47,8.14,4.18,4.1,5.48,3.33,9.4,4.94
02-12,4.21,6.24,6.26,3.87,4.42,7.21,2.81,6.01,5.81,3.21,5.52,3.48,2.41,4.5,2.81,4.41,1.7,8.31,3.03,6.47,4.99
02-13,6.61,3.75,2.75,3.54,7.44,5.79,3.41,4.37,5.62,4.21,4.42,3.96,3.72,3.04,4.37,2.13,6.39,9.62,3.38,8.91,4.29
02-14,7.68,4.25,4.13,4.3,4.91,3.16,6.44,3.92,5.43,3.2,3.96,7.5,3.07,2.49,5.27,2.66,10.88,5.85,7.91,4.65,2.15
02-15,4.3,5.41,7.61,5.66,4.1,5.44,8.6,3.78,6.18,3.68,3.86,4.22,7.06,2.01,2.76,2.55,6.51,4.22,3.85,3.63,1.86
02-16,4.3,8.44,7.66,5.28,4.44,5.09,3.92,3.18,6.42,4.7,3.77,7.09,7.02,1.28,4.61,4.46,4.93,2.3,2.48,3.51,3.21
02-17,7.72,6.25,5.37,4.25,4.13,6.53,3.89,3.61,4.07,5.6,3.16,5.59,2.77,3.42,2.04,5.66,4.65,2.63,2.44,2.47,5.92
02-18,6.2,3.9,3.02,4.82,5.27,6.1,3.94,4.88,3.62,3.48,5.92,7.27,3.53,1.76,5.91,5.25,2.4,2.25,3.83,3.82,3.34
02-19,4.37,1.75,2.93,6.52,5.6,4.57,5.43,6.43,3.81,4.79,9.14,5.21,3.84,2,7.63,7.01,5.17,3.58,8.17,5.97,3.88
02-20,6.49,1.96,5.66,5.67,6.28,4.14,3.62,2.97,2.56,4.63,4.99,4.79,3.88,3.82,4.98,6,4.77,4.46,6.86,3.54,3.04
02-21,4.78,1.22,4.8,6.5,3.02,6.03,4.47,2.53,4.2,4.54,5.03,4.62,6.01,5.09,6.99,8.24,4.6,3.16,7.53,3.06,4.06
02-22,3.78,2.39,7.41,5.14,4.5,2.42,4.2,3.48,3.46,5.44,5.18,9.97,1.93,2.4,5.88,5.6,3.23,1.52,7.72,4.04,2.43
02-23,5.35,1.64,1.94,4.38,3.54,4.37,4.72,5.14,4.7,6.28,4.75,5.69,1.57,2.59,9.01,5.03,5.15,4.5,3.98,3.65,4.18
02-24,3.87,1.09,2.91,4.22,3.02,4.25,3.99,4.16,4.55,5.53,5.06,3.53,2.41,6.71,7.67,5.15,3.21,2.66,4.62,3.87,3.98
02-25,2.84,1.85,3.75,3.78,4.39,5.86,4.66,4.87,3.69,4.96,4.38,6.75,3.48,5.59,7.3,6.51,2.89,3.16,9.13,6.3,2.92
02-26,2.5,1.84,2.52,3.52,2.48,5.64,4.6,6.42,4.3,5.97,4.45,5.2,2.49,2.45,7.67,6.49,5.01,5.62,6.55,5.41,5.33
02-27,2.47,2.88,2.64,4.83,3.92,3.91,5.67,5.62,3.87,6.04,4.07,4.27,2.34,3.11,3.71,3.45,6.69,7.31,4.85,6.21,5.43
02-28,3.62,4.54,3.96,3.99,4.12,2.27,7.83,6.22,4.97,3.51,4.2,4.46,6.48,2.58,1.48,5.14,2.5,6.62,6.16,6.12,2.37
02-29,3.77,0,0,0,4.37,0,0,0,4.77,0,0,0,3.24,0,0,0,3.12,0,0,0,3.2
03-01,4.46,2.44,3.25,3.34,2.92,3.12,5.59,4.64,5.58,5.66,3.42,4.41,3.11,1.87,4.61,2.9,6.58,3.33,5.13,3.17,4.21
03-02,8.62,3.54,3.11,4.53,5.8,3.97,4.4,5.18,7.53,3.68,4.75,3.65,2.3,2.27,4.64,1.68,7.89,2.6,7.16,2,2.46
03-03,5.85,5.91,2.87,2.69,3.47,3.78,4.96,4.84,3.62,4.68,3.36,3.46,3.05,1.63,4.2,2.95,3.21,4.18,3.65,2.03,2.78
03-04,3.4,3.66,2.47,3.57,5.41,5.11,3.91,4.32,3.03,7.27,2.63,6.87,2.3,3.33,4.86,4.32,2.21,2.55,3.11,1.25,3.48
03-05,2.93,2.99,2.53,6.29,3.45,3.52,6.58,6.78,6.08,7.74,3.01,6.95,2.83,3.91,5.26,1.93,4.3,2.95,5.69,3.45,5.71
03-06,3.47,1.95,5.58,3.31,5.26,2.85,5.98,7.96,5.46,9.67,3.61,7.36,3.3,2.72,4.13,3.52,3.69,1.36,4.46,4.08,6.9
03-07,8.22,2.51,4.69,2.18,1.74,4.09,3.15,6.92,7.71,9.37,4.49,5.85,4.86,1.54,3.45,3.71,4.65,2.67,2.86,5.92,4.27
03-08,7.39,3.97,2.4,4.14,2.4,6.42,3.83,4.4,5.97,8.42,4.87,5.9,2.66,2.01,2.96,6.27,3.3,4.09,6.66,4.96,6.11
03-09,9.05,4.21,4.5,3.37,2.24,5.25,4.46,4.93,7.27,6.73,4.5,2.9,3.1,1.59,3.01,2.72,4.94,3.48,4.13,4.04,4.37
03-10,9.25,4.98,4.58,5.97,2.01,4.43,2.89,5.89,6.34,3.06,7.06,6.91,6.95,5.27,4.56,1.45,5.13,7.24,4.67,4.92,3.31
03-11,9.38,2.88,3.07,7.55,2.38,4.26,1.98,5.47,6.73,1.29,3.44,5.11,6.08,3.68,4.18,6.38,5.81,6.11,5.94,5.14,2.86
03-12,8.36,4.83,2.01,3.54,2.77,4.03,2.32,2.79,3.34,1.53,3.22,4.98,8.18,2.06,3.85,5.76,3.05,4.69,4.08,5.25,2.86
03-13,5.19,5.75,2.42,5.04,5.3,5.83,1.79,5.58,4.75,1.72,5.04,6.9,7.54,3.61,4.33,2.6,2.76,4.29,3.73,4.99,3.16
03-14,2.05,5.16,3.37,6.23,4.65,7.47,2.94,9.04,4.14,1.92,1.6,9.04,4.46,5.32,4.83,0.97,3.6,2.23,9.46,5.06,4.02
03-15,1.58,4.67,4.37,3.8,2.34,5.47,2.23,8.48,1.96,3.47,5.09,5.22,4.89,3.35,4.79,1.73,4.67,5.32,6.74,4.67,5.05
03-16,2.55,5.59,3.59,5.5,1.43,4.28,3.8,4.91,2.4,3.39,6,7.61,3.64,2.79,4.67,1.65,3.64,3.69,4.51,2.82,2.13
03-17,2.59,8.86,2.39,4.08,1.18,4.69,3.37,3.63,3.46,3.06,3.46,1.56,2.6,3.31,4.04,2.56,3.76,4.15,7.52,1.1,3.61
03-18,5.03,4.78,2.13,6.56,2.41,2.81,3.2,4.74,6.06,4.33,3.88,5.34,3.89,2.21,4.01,4.88,5.21,3.85,4.22,3.34,4.12
03-19,5.15,4.78,1.99,3.16,5.36,4.85,3.38,3.6,6.23,5.99,3.92,3.24,2.96,3.53,2.83,6.42,3.25,4.62,2.14,4.31,6.81
03-20,4.59,4.82,4.01,5.72,7.15,5.77,3.91,2.38,3.87,5.44,4.89,4.47,3.27,3.94,3.65,7.22,6.26,4.57,2.93,5.38,4.46
03-21,5.87,4.39,5.34,6.79,2.74,4.91,7.08,5.24,4.26,3.92,6.66,5.74,2.65,2.85,3.89,4.4,4.43,6.3,3.15,6.8,5.06
03-22,3.64,1.96,4.39,7.35,3.24,5.46,5.73,4.42,4.79,4.23,3.23,3.73,3.6,3,3.91,7.39,6.85,6.94,2.11,5.61,6.4
03-23,3.92,4.83,5.59,5.44,1.57,2.93,7.51,1.94,4.96,4.83,3.92,3.88,2.16,7.02,2.57,3.92,7.57,3.63,3.04,3.79,4.41
03-24,4.17,5.56,5.07,7.05,2.72,4.11,3.27,2.58,6.8,4.11,5.31,4.68,4.31,6.95,3.54,4.08,4.51,3.24,2.65,3.8,2.88
03-25,4.7,4.39,4.71,4.16,6.32,2.54,3.56,1.62,5,2.88,4.3,4.11,3.62,5.66,2.99,6,3.53,4.72,4.88,2.36,3.06
03-26,6.33,3.67,4.81,2,5.33,3.92,3.97,2.87,7.23,2.67,6.01,4.52,4.76,2.62,7.98,4.75,5.38,5.51,4.72,3.19,3.88
03-27,4.35,3.79,6.43,1.21,5.34,2.94,4.54,2.44,5.73,3.39,3.15,5.21,4.64,1.96,6.83,7.53,4.01,6.17,2.59,4.08,3.81
03-28,4.85,4.11,6.72,2.13,5.36,3.38,5.31,1.99,4.36,3.08,2.02,3.16,3.83,3.32,4.99,5.59,2.63,2.75,5.97,4.56,4.38
03-29,3.44,3.4,6.17,2.93,4.79,4.46,5.28,1.82,3.12,2.75,3.06,2.64,3.35,3.86,1.73,4.11,4.04,4.03,4.46,5.15,4.18
03-30,4.37,1.9,5.14,4.65,4.64,5.66,4.66,4.52,1.65,3.32,3.64,3.4,2.63,3.27,1.4,2.67,4.86,2.73,2.72,3.53,5.27
03-31,1.82,3.27,4.31,5.89,4.49,5.9,4.75,4.7,1.84,3.95,2.83,3.15,6.78,2.15,1.88,3.91,5.96,2.54,1.1,1.58,6.4
04-01,2.51,2.08,4.58,3.65,3.63,3,4.49,3.58,1.59,2.82,3.01,3.62,5.65,1.98,4.06,3.45,6.9,3.43,1.13,4.52,6.21
04-02,4.16,2.19,4.16,2.39,5.93,4.69,4.72,3.42,2.27,2.49,3.91,5.08,3.71,5.65,3.19,4.09,4.74,3.08,2.69,3.35,4.22
04-03,3.55,3.51,2.58,3.14,4.41,3.94,3.7,2.53,3.48,2.35,4.85,4.51,3.47,4.27,4.11,5.45,4.01,5.43,2.98,6.31,1.75
04-04,3.26,3.37,4.18,4.1,4.17,3.71,2.97,4.29,4.14,1.43,2.44,5,2.12,4.51,3.83,1.2,7.51,5.76,2.9,4.28,3.39
04-05,4.32,4.55,7.54,2.07,2.88,2.95,5.41,2.81,2.96,3.53,3.94,4.84,4.47,4.03,2.56,1.95,7.75,2.3,5.77,1.7,3.44
04-06,3.22,6.91,5.27,1.94,2.56,3,7.3,5.37,3.09,4.27,3.3,5.13,2.71,3.38,2.05,3.17,6.92,2.02,5.26,2.45,5.16
04-07,3.22,3.79,6.11,4.83,2.45,2.15,1.77,6.28,2.83,2.67,2.73,7.36,4.76,4.64,1.45,3.1,3.87,2.58,3.4,8.4,6.62
04-08,3.73,4.29,3.19,2.82,3.13,3.42,2.61,3.86,4.17,1.36,3.34,4.66,5.4,3.99,4.28,3.86,2.17,5.34,1.78,5.98,5.17
04-09,1.31,5.37,4.38,3.65,4.87,2.72,4.75,6.01,4.97,2.31,2.95,2.3,3.16,3.82,4.39,3.97,1.47,3.17,4.72,6.05,2.65
04-10,1.45,3.78,6.33,3.88,2.81,3.82,5.28,8.18,3.78,5.05,3.56,4.3,2.2,4.36,5.44,4.39,3.87,1.81,4.97,1.49,3.53
04-11,3.27,3.78,4.66,5.19,3.8,4.49,5.25,6.45,5.74,4.69,4.9,6.58,2.23,4.1,6.36,5.46,2.43,3.49,4.43,3.03,3.45
04-12,5.31,3.87,4.16,5.58,2.57,3.49,2.55,5.26,4.11,4.56,3.13,3.83,1.24,3.35,3.15,8.36,4.03,2.64,3.69,2.75,4.89
04-13,3.94,2.82,3.77,5.61,2.75,3.04,3.43,5.04,2.36,4.27,2.36,5.01,2.44,2.93,4.61,8.07,5.52,1.76,5.16,1.7,3.11
04-14,2.49,1.7,3.61,5.43,2.49,2.15,4.67,7.34,2.14,6.31,4.75,4.24,2.46,4.68,3.41,7.05,5.66,3.08,6.41,1.6,4.61
04-15,6.29,5.47,3.83,4.15,3.86,1.21,4.14,5.09,4.28,4.01,5.72,2.26,1.9,3.93,3.96,4.54,4.39,6.13,6.01,2.66,4.83
04-16,4.42,8.33,5.2,3.26,5.67,2.16,5.54,4.52,6.14,1.61,3.53,2.97,4.36,2.38,4.82,7.48,2.79,6.28,4.25,5.49,3.12
04-17,5.68,5.64,3.66,3.06,4.86,3.12,3.57,3.58,1.73,1.8,4.87,3.92,5.36,6.59,4.39,5.05,4.97,4.12,2.25,4.05,2.05
04-18,5.23,5.82,1.39,3.5,1.68,4.34,4.08,3.39,2.26,2.93,6.82,5.14,3.31,3.68,4.27,4.46,3.77,4.83,2.37,4.13,2.51
04-19,4.42,4.73,1.04,1.63,0.78,6.4,4.34,4.34,2.47,5.29,5.55,6.08,3.77,6.75,3.7,5.88,4.03,3.51,2.53,2.49,3.47
04-20,5.39,5.34,2.41,3.46,2.55,5.87,3.06,3.81,2.38,4.67,4.64,5.19,4.54,5.5,1.02,5.12,5.23,2.87,4.72,2.19,5.58
04-21,3.81,2.9,5.1,1.27,4.07,3.66,3.81,5.69,1.3,2.43,3.82,5,2.73,2.15,1.45,2.35,4.32,2.53,2.21,2.04,4
04-22,2.04,1.23,3.57,2.82,4.37,4.94,2.91,5.24,2.13,3.08,6.74,5.14,2.84,2.33,3.11,1.34,2.12,4.15,3.1,1.86,1.08
04-23,3.86,1.49,5.61,3.62,4.13,3.56,4.39,5.3,3.24,2.01,4,3.63,3.68,3.73,2.05,4.89,3.25,3.88,1.3,1.41,1.01
04-24,6.13,3.04,2.2,6.04,3.92,6.71,4.87,7.49,2.94,2.99,3.45,4.55,2.87,2.43,3.28,3.98,2.74,3.56,2.29,2.33,1.39
04-25,4.85,3.35,2.69,5.16,1.88,2.62,4.06,4.84,1.39,4.06,1.09,3.83,1.71,2.85,2.06,4.12,1.77,2.17,1.48,2.24,2.01
04-26,2.7,2.36,3.17,3.14,4.37,2.93,4.69,5.61,3.57,2.48,2.46,5.73,1.23,3.01,1.76,3.34,0.95,1.94,1.02,2.29,2.85
04-27,2.75,1.83,2.2,4.52,3.88,2.03,4.41,4.11,2.62,5.09,1.92,6.67,4.01,4.8,2.37,3.41,1.37,1.64,0.84,2.75,2.89
04-28,1.53,3.07,2.65,5.68,3.6,6.55,2.83,6.46,3.95,5.6,1.84,5.3,4.47,5,2.83,4.87,1.07,1.89,1.5,2.08,2.3
04-29,1.73,3.22,3.79,5.46,5.92,5.58,1.45,3.71,2.68,3.12,2.63,2.42,3.24,5.02,4.13,4.14,3.07,1.91,1.17,2.49,2.03
04-30,4.02,4.35,2.27,4.19,6.04,1.76,2.22,1.64,3.59,3.03,3.52,2.17,1.58,2.55,2.6,1.82,3.14,2.39,2.53,2.75,2.89
05-01,3.62,3.45,1.96,4.06,3.56,3.42,2.76,1.58,3.27,3.15,2.84,2.57,1.25,5.66,3.48,0.74,1.97,2.96,2.51,2.55,1.94
05-02,4.94,4.94,3.2,2.28,2,5.18,1.79,3.45,3.12,3.17,4,2.05,3.32,6.62,2.12,1.89,3.29,1.78,3.86,3.21,2.92
05-03,4.88,3.55,4.32,3.2,3.07,3.41,2.34,2,2.09,3.41,5.88,3.33,4.83,4.41,5.31,2.61,1.98,2.1,3.01,3.99,3.29
05-04,5.34,4.11,4.07,1.21,4.91,4.11,1.35,1.86,0.93,2.21,2.66,3.94,4.38,3.05,5.96,1.78,5.49,1.62,2.69,4.09,2.48
05-05,5.71,2.82,1.97,4.06,3.25,4.04,1.64,3.01,2.95,2.73,2.98,2.61,5.52,1.31,4.95,1.23,3.55,1.89,3.8,3.64,3.7
05-06,5.71,3.64,2.31,3.05,3.17,2.94,1.96,3.81,2.47,2.35,3.11,3.27,3.21,0.83,5.37,2.15,2.58,1.93,3.37,2.2,4.24
05-07,2.42,3.47,1.86,3.46,1.78,5.18,2.2,2.17,1.48,1.7,1.62,3.74,2.16,1.56,4.15,2.26,2.86,1.61,3.63,2.79,4.25
05-08,1.64,2.32,0.79,1.86,1.35,6.12,2.41,2.69,1.43,1.32,2.11,3.74,1.04,2.13,2.55,1.86,2.67,2,3.73,2.48,2.52
05-09,1.5,4.09,0.83,1.26,4.46,3.95,1.23,3.68,0.94,0.99,1.21,2.03,1.84,2.62,2.54,2.74,2.23,3.07,1.87,1.02,1.71
05-10,2.52,3.61,1.38,1.22,3.63,4.22,1.57,1.73,1.81,2.56,1.51,2.06,2.49,5.48,2.41,3.07,2.86,2.64,2.82,1.08,3.06
05-11,1.19,3.38,2.05,3.14,4.54,6.57,2.3,1.6,3.03,2.27,1.91,2.59,2.67,5.59,2.66,2.96,3.55,1.92,2.5,2.98,2.98
05-12,3.69,2.34,2.45,3.95,2.12,7.06,4,3.13,2.56,1.84,1.75,1.86,2.59,4.72,2,4.2,1.74,1.27,2.72,3.25,1.84
05-13,3.46,3.33,1.05,3.18,0.72,6.91,3.71,2.55,6.34,3.68,2.6,4.59,1.81,3.31,2.95,4.99,3.7,1.53,2.95,3.74,2.94
05-14,3.42,2.27,1.18,1.33,1.57,5.36,2.14,3.24,5.95,3.63,3.17,4.9,2.4,4.3,3.17,4.39,3.52,1.8,2.94,3.77,1.97
05-15,3.33,1.74,1.05,2.62,2.2,2.13,3.46,2.19,3.42,2,2.86,4.65,2.06,3.66,2.95,3.79,2.39,1.7,3.26,3.57,2.18
05-16,2.35,1.98,1.47,2.34,2.36,2.1,3.85,3.24,2.1,3.34,2.46,2.18,2.2,3.13,3.72,2.87,2.7,2.62,3.36,3.37,2.24
05-17,2.06,2.81,1.79,5.87,3.29,1.36,2,3.63,1.97,1.95,3.01,3.47,1.84,4.3,5.16,1.99,3.87,1.39,3.42,2.38,3.37
05-18,2.93,2.1,2.29,3.32,2.8,1.38,2.7,2.35,2.36,5.36,4.24,3.61,2.01,5.08,3.49,2.17,2.87,0.82,1.86,4.89,2.45
05-19,3.07,3.28,3.26,4.08,3.22,1.47,2.41,4.27,3.23,4.96,2.91,3.61,2.22,1.5,5.86,1.04,3.42,1.27,2.06,5.46,4.45
05-20,2.92,4.12,3.97,3.44,2.84,1.29,1.43,5.68,2.51,3.48,1.44,3.99,1.11,1.53,6.07,0.91,3.69,1.52,1.67,6.48,3.58
05-21,3.57,4.1,3.76,3.27,4.33,1.11,0.69,3.93,2.95,4.04,2.05,4.52,1.63,2.51,2.53,1.05,4.43,1.87,2.12,5.32,3.81
05-22,3.6,3.5,5.01,3.32,4.93,4.52,0.6,3.86,2.63,2.55,1.58,2.97,1.71,3.42,6.15,0.49,2.37,2.23,2.92,4.11,3.89
05-23,2.2,2.91,6.23,2.29,4.01,4.17,1.39,5.27,4.16,2.47,3.77,4.04,2.86,3.14,4.16,1.26,2.25,1.48,1.41,6.96,2.88
05-24,2.41,2,4.81,4.09,2.5,3.41,1.14,4.76,4.12,3.83,4.69,3.69,5.28,2.25,2.25,1.31,4.26,2.53,2.12,6.43,7.36
05-25,3.29,1.3,2.81,4.53,2.63,4.06,1.16,2.26,5.58,3.63,3.79,3.14,4.24,1.95,4.07,1.46,3.89,3.89,0.82,4.37,5.47
05-26,3.96,1.63,2.24,3.19,3.87,1.65,1.94,3.79,3.98,3.6,4.66,3.43,4.26,1.61,3.8,1.1,3.74,4.47,2.78,4.85,2.71
05-27,2.84,1.14,1.76,1.87,2.75,1.9,1.29,2.03,1.61,4.79,2.76,2.98,5.58,2.02,1.95,2.49,5,4.16,1.78,4.49,2.02
05-28,3.2,1.06,3.15,2.86,2.16,4.96,1.9,1.68,1.28,1.78,3,4.37,4.48,2.97,2.99,2.54,3.71,7.3,2.84,4.04,1.75
05-29,3.07,1.06,1.79,1.17,1.04,5.61,1.21,3.31,1.92,2.49,3.02,1.87,2.61,4.23,5.05,2.33,5.06,5.73,1.42,4.17,3.13
05-30,3.75,1.27,3.91,1.45,1.87,3.37,1.34,2.22,0.98,4.32,4.26,4.75,1.76,3.09,1.95,1.42,3.66,4.04,1.02,3.78,3.76
05-31,2.39,2.3,2.56,4.03,2.51,2.37,3.66,3.34,0.99,4.48,3.87,3.13,4.03,2.51,2.15,1.3,2.39,4.23,1,1.92,4.03
06-01,1.12,2,3.62,5.12,4.39,1.95,1.87,2.4,1.02,3.28,2.88,3.57,2.16,4.77,2.74,1.37,2.08,3.79,1.3,1.69,3.65
06-02,1.78,1.34,2.96,3.87,3.54,2.33,1.28,2.66,1.25,2.46,1.72,3.98,1.46,1.72,2.65,1.85,2.04,2.42,2.51,1.59,4.98
06-03,1.65,1.32,1.34,5.01,2.41,0.89,3.26,3.53,1.04,5.23,1.36,2.13,0.88,2.18,1.96,2.98,2.26,3.55,2.27,2.49,3.58
06-04,1.75,1.34,2.47,5.61,4.32,0.7,3.45,3.5,1.39,5.98,2.28,1.59,1.54,2.16,1.07,3.53,3.06,2.71,1.34,2.44,5.63
06-05,2.56,1.71,2.69,4.89,4.17,2.52,1.81,3.06,2.39,3.63,1.79,1.16,2.42,1.59,1.17,3.15,3.61,3.16,2.13,2.33,4.84
06-06,1.51,3.3,3.64,3.7,3.62,1.74,0.85,4.06,3.36,2.15,1.01,2.94,0.84,2.8,1.26,2.8,2.4,2.18,2.17,2.36,4.89
