month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
03-19,3.59,8.32,7.65,10.37,5.1,4.55,4.67,3.78,5.71,6.31,4.77,4.55,4.88,0.95,7.19,4.34,7.29,4.15,2.92,2.87,1.29
03-20,6.08,6.26,6.09,5.36,3.58,6.39,7.33,4.04,7.56,8.42,4.76,4.44,3.83,2.3,5.21,6.44,4.35,8.06,4.62,3.82,3.6
03-21,7.64,5.89,4.86,5.62,1.9,5.71,2.92,6.21,3.2,6.03,9.38,6.76,2.49,6.76,5.08,6.14,3.61,7.65,4.18,4.49,4.66
03-22,3.61,3.51,4.5,3.12,6.45,3.05,6.52,6.76,5.6,4.27,6.36,5.59,3.3,8.68,7.83,6.88,2.37,4.34,4.04,7.24,5.91
03-23,1.46,3.81,1.99,3.92,5.17,2.73,3.46,9.39,5.19,3.22,4.81,10,4.45,6.5,4.12,7.98,5.57,4.58,4.38,7.31,6.55
03-24,3.23,4.93,4.4,5.11,5.23,4.95,2.57,9.07,4.25,2.83,2.51,7.16,4.19,5.63,7.03,8.4,9.21,8.18,4.61,5.43,3
03-25,8.87,5.44,4.56,2.15,7.98,4.38,3.01,7.39,6.51,2.3,5.33,6.01,5.32,4.25,7.43,5.38,10.73,5.65,5.7,7.34,2.09
03-26,5.76,2.28,2.91,2.82,7.11,3.1,3.99,5.24,5.28,2.79,8.4,7.7,3.83,7.58,5.41,4.7,7.22,4.33,11.32,4.7,1.39
03-27,3.59,1.38,5.63,0.76,6.94,3.36,3.1,7.33,5.07,2.38,2.97,8.57,5.7,8.55,2.79,2.79,4,4.55,6.97,6.29,4.17
03-28,4.41,2.59,5.06,1.15,5.09,6.27,6.01,7.57,4.86,4.49,3.61,4.86,4.86,6.54,4.55,5.59,4.79,6.15,8,3.27,5.45
03-29,3.94,3.41,5.55,2.25,7.22,3.23,4.82,4.44,3.14,3.12,4,5.82,4.95,3.91,2.06,7.94,5.62,8.63,3.61,4.4,4.91
03-30,5.9,3.45,4.2,3.91,4.93,4.97,4.12,4.33,2.17,4.62,4,9.54,2.39,3.62,3.23,6.06,2.76,6.45,6.07,2.66,3.62
03-31,5.16,3.59,4.56,2.36,4.43,7.91,6.12,2.76,6.7,2.37,3.81,7.32,2.97,3.87,2.9,7.27,6.75,4.57,2.06,5.37,3.21
04-01,4.54,3.89,5.42,3.96,4.69,5.07,5.1,5.25,3.69,4.51,3.45,4.48,3.54,6.5,5.48,6.16,7.7,4.91,1.53,6.78,3.25
04-02,1.79,6.15,3.39,6.96,3.3,4.47,1.35,3.17,2.88,3.19,4.97,5.03,4.82,4.73,7.49,4.95,9.26,4.32,2.96,5.91,9.18
04-03,2.87,4.4,4.99,5.62,1.66,4.73,1.53,7.15,4.39,2.12,4.98,2.88,3.29,2.7,6,5.48,10.25,3.79,4.56,6.63,9.57
04-04,2.36,4.91,3.52,6.46,2.97,2.37,3.88,7.04,5.4,2.34,4.21,4.75,3.04,5.69,4.71,4.48,6.25,7.8,8.3,4.66,4.57
04-05,2.74,7.22,2.52,8.67,5.55,2.73,3.58,5.25,6.55,3.68,7.58,4.67,3.76,6.83,3.96,3.36,4.67,9.74,10.81,5.23,6.94
04-06,2.58,7.05,2.92,8.16,4.48,6.25,2.87,4.19,6.37,3.14,5.2,3.41,6.2,3.19,6.5,3.59,4.49,8.59,6.8,4.64,1.85
04-07,4.72,6.8,5.63,7.86,3.26,2.13,3.62,3.74,6.41,4.31,2.44,5.13,7.02,4.1,5.56,4.29,7.85,6.04,4.2,3.94,5.9
04-08,4.36,5.8,4.21,4.61,4.62,4.18,4.38,5.18,4.99,1.52,5.22,8.76,6.41,5.66,3.4,3.92,6.66,5.24,7.85,2.07,6.17
04-09,2.08,1.61,5.19,2.9,8.65,8.48,4.11,5.85,3.95,2,8.69,7.71,3.27,4.89,4.57,2.66,6.83,10.46,7.82,2.34,1.97
04-10,4.88,3.68,5.5,4.75,3.18,3.16,2.96,5.92,6.42,2.76,5.92,6.15,2.4,8.67,5.74,5.22,5.72,9.21,7.3,1.84,6.82
04-11,4.67,8.36,3.6,8.82,1.93,2.69,2.27,1.73,5.89,3.14,7.33,3.43,2.65,7.51,3.63,3.62,4.89,4.99,5.67,2.74,9.53
04-12,5.49,5.36,2.35,6.68,5.89,3.99,3.9,1.11,4.7,3.92,5.7,7.18,1.73,4.01,2.52,2.21,8.35,5.98,3.65,3.09,6.69
04-13,3.95,5.37,2.81,3.59,6.17,2.27,2.65,1.44,3.06,6.19,8.23,5.14,2.65,5.54,3.44,3.36,7.79,3.36,2.14,8.63,5.29
04-14,6.15,2.47,3.56,3.51,5.84,1.61,2.27,1.4,8.48,3.36,5.45,7.05,6.08,2.68,3.21,2.88,6.42,3.08,2.24,7.68,6.22
04-15,5.62,1.99,2.87,2.73,4.02,3.54,2.02,3.87,5.04,6.07,4.22,4.28,3.76,2.74,1.99,2.87,5.51,4.96,5.12,5.46,5.34
04-16,2.09,4.21,3.33,3.7,4.13,3.84,3.12,4.58,6.87,6.11,4.36,6.16,4.74,3.89,2.42,2.86,7,7.35,3.4,2.81,2.03
04-17,3.16,4.51,3.86,3.8,5.52,6.06,6.34,5.95,5.95,7.37,7.31,5,4.51,3.83,4.53,2.09,7.7,6.73,2.7,1.56,3.15
04-18,4.17,4.17,6.3,4.65,3.18,7.52,8.06,6.88,6.25,7.73,4.78,3.35,6.5,3.47,5.23,1.51,6.72,5.38,2.51,3.97,4.2
04-19,3.42,5.73,6.22,6.94,2.77,6.58,3.07,4.36,4.64,8.98,1.57,5.21,5.64,0.8,5.15,2.61,4.06,5.16,3.58,5.16,5.45
04-20,2.67,4.57,5.47,4.57,3.56,6.1,1.73,3.15,7.7,6.36,1.44,5.78,5.43,6.75,5.36,2.45,2.65,3.98,5.69,2.42,3.03
04-21,1.73,3.47,7.16,6.87,2.14,1.93,4.54,2.31,3.4,3.01,2.06,3.52,4.83,6.14,8.26,3.21,3.05,1.79,6.15,2.57,4.25
04-22,6.21,2.35,4,5.52,2.52,1.87,2.2,1.7,4.49,3.39,2.5,6.15,2.14,4.29,3.83,3.4,2.71,3.71,1.79,3.01,8.56
04-23,5.37,3,1.73,5.29,3,2.69,4.79,1.3,3.47,7.72,5.55,9.09,1.38,5.56,3.42,2.4,2.73,3.85,6.07,3.65,6.28
04-24,4.8,1.92,1.87,1.96,4.31,2.27,5.08,2.31,3.78,7.81,2.13,6.33,4.96,2.98,4.75,2.35,4.34,4.4,8.63,4.12,4.41
04-25,3.93,2.23,4.2,4.64,2.22,5.49,5.43,2.58,4.06,7.03,3.48,2.71,5.14,5.23,4.02,3.28,5.06,4.91,4.02,3.91,5.66
04-26,3.23,1.19,3.64,5.6,4.12,5.91,3.67,2.41,4.94,5.05,2.43,4.23,4.64,7,4.05,2.28,3.5,3.19,4.37,2.76,3.44
04-27,3.2,1.78,3.2,5.02,3.69,4.42,5.04,2.69,5.71,3.4,1.6,3.75,4.59,5.24,4.58,3.01,2.67,3.54,4.25,3.25,3.02
04-28,1.66,2.7,3.97,5.06,2.68,4.44,4.97,2.06,6.43,3.03,2.32,3.19,5.86,2.81,3.76,8,5.01,3.74,4.91,3.62,2.7
04-29,1.76,2.71,6.17,5.28,3.17,3.27,5.75,1.24,2.06,5.8,4.41,6.21,2.67,9.16,1.94,3.6,3.9,1.75,4.66,4.83,5.42
04-30,3.42,2.22,5.86,8.39,4.03,5.22,4.04,3,1.8,8.66,3.49,4.24,1.87,5.75,3.23,2.46,2.69,3.15,4.3,7.25,4.21
05-01,2.89,2.36,5.41,3.91,3.79,1.31,6.21,4.76,4.32,5.76,4.19,5.94,1.27,4.3,4.78,3.61,6.6,4.99,4.22,4.76,3.31
05-02,2.08,1.93,5.86,6.93,2.49,2.27,6.4,2.92,5.9,6.65,4.65,4.14,0.52,3.48,4.77,4.92,5.34,3.32,6.81,8.57,1.85
05-03,5.08,4.98,2.29,4.44,1.06,4.21,2.27,5.91,4.8,2.51,4.43,4.48,1.18,3.38,4.1,8.05,4.14,6.75,6.59,5.86,2.25
05-04,4.38,3.48,1.66,3.24,1.32,5.01,5.79,3.71,4.49,3.32,2.95,2.31,1.93,2.97,5.61,4.4,2.21,4.03,4.62,4.92,4.82
05-05,4.86,2.09,1.89,2.45,6.77,5.4,2.62,2.95,5.99,8.2,6.01,4.17,2.86,5.49,3.23,2.82,3.03,5.8,5.09,3.69,2.46
05-06,4.55,1.77,2.06,5.88,4.97,4.58,2.56,3.21,4.27,2.6,3.61,5.8,2.91,4.47,3.36,2.96,4.1,1.69,3.86,2,4.72
05-07,3.91,2.34,2.55,5.07,4.2,2.01,8.84,2.46,3.9,4.7,3.8,0.82,2.96,3.33,4.02,2.88,5.61,2.78,5.74,2.16,3.18
05-08,3.78,2.11,2.37,3.38,2.48,4.41,4.54,2.38,2.25,2.45,4.74,4.92,2.74,5.22,3.17,4.55,4.57,4.8,5.94,2.66,3.98
05-09,2.85,3.79,3.6,4.31,2.26,7.89,4.36,1.43,3.95,4.55,3.87,5.93,2.23,3.54,4.77,4.62,3.9,5.15,5,3.34,3.83
05-10,1.64,3.79,3.2,5.4,2.81,5.55,1.66,2.72,5.81,3.29,2.79,3.63,3.61,2.59,4.72,3.03,4.16,6.69,6.52,2.52,5.93
05-11,5.2,4.81,2.02,0.89,3.88,3.23,3.38,1.34,7.2,3.85,4,4.8,4.23,2.81,3.65,3.07,6.29,6.28,6.43,1.91,5.62
05-12,3.97,1.99,1.53,1.44,4.66,3.97,2.77,1.59,8.12,2.09,4.35,6.77,2.88,3.04,2.24,5.26,4.68,4.86,6.45,2.98,2.19
05-13,2.42,5.12,5.58,1.03,4.65,5.09,4.28,7.01,2.79,2.09,4.46,10.31,5.07,1.63,2.38,3.81,4.36,3.69,6.53,3.42,2.54
05-14,5.69,4.6,4.66,4.71,4.13,6.96,4.05,5.66,4.84,3.61,4.76,7.56,4.72,2.55,2.17,3.52,5.31,3.96,4.35,2.2,2.21
05-15,2.45,6.47,5.94,5.19,0.9,4.6,4.46,3.49,2.83,2.04,2.44,4.29,5.35,2.81,2.48,2.13,5.09,3.24,7.09,2.96,2.64
05-16,4,5.32,4.04,5.74,1.55,2.58,2.29,3.81,4.18,3.28,2.53,3.41,3.19,3.5,1.57,1.13,7.25,3.36,6.3,5.88,4.74
05-17,2.96,6.38,1.5,2.85,4.62,2.42,3.6,5.73,4.33,5.05,1.84,2.09,4.17,4.33,2.42,2.47,4.7,4.45,5.32,7.34,3.12
05-18,7.85,4.38,1.89,2.18,2.29,1.05,4,7.11,7.09,3.56,3.47,2.83,2.27,2.2,3.47,3.44,5.73,3.15,6.46,6.44,2.34
05-19,5.97,5.68,6.03,4.08,2.71,2.13,4.41,5.74,3.2,1.98,4.04,3.82,3.09,4.05,3.99,3.8,2.69,3.84,3.94,2.11,2.95
05-20,7.81,2.62,3.53,5.15,1.27,3.76,2.42,4.54,2.66,4.15,1.84,3.85,1.82,2.9,2.14,2.89,5.27,5.6,6.05,1.18,3.43
05-21,7.59,3.46,3.51,3.07,1.4,2.3,1.56,4.56,2.11,6.23,2.77,3.54,5.59,2.09,2.2,1.86,5.95,7.54,7.62,1.04,3.67
05-22,4.96,3.15,2.86,2.56,5.1,4.07,2.16,3.52,3.71,2.81,3.09,4.55,3.86,5.06,2.78,1.55,2.95,4.82,4.76,1.93,4.3
05-23,5.05,2.6,5.25,6.57,7.86,3.53,2.23,7.21,4.57,1.88,3.56,7,1.38,3.63,4.02,5.64,2.31,3.08,2.87,1.72,4.79
05-24,2.87,3.92,9.8,5.9,6.53,6.38,6.34,6.88,1.86,2.98,3.79,5.64,2.54,1.83,4.11,2.91,2.31,5.24,1.68,1.53,4.07
05-25,1.25,5.97,6.71,5.28,3.66,4.84,3.32,7.54,2.35,6.38,3.04,4.03,1.78,4.67,2.89,6.13,2.86,3.62,4.05,5.44,1.98
05-26,2.06,5.2,4.89,4.44,2.7,4.56,5.05,6.35,3.23,5.81,5.48,1.95,4.37,4.31,1.69,6.84,3.11,8.3,3.35,5.15,1.37
05-27,3.59,8.16,2.74,2.3,4.46,7.32,4.1,4.15,2.03,3.46,6.57,3.83,2.74,1.68,3.47,4.79,3.89,3.93,3.41,4.86,2.21
05-28,4.23,5.12,3.51,2.53,4.35,4.7,3.46,5.48,4.74,5.54,8.35,3.84,4.79,4.82,2.69,4.16,4.37,3.97,2.92,6.45,2.34
05-29,3.86,3.69,3.48,3.93,3.9,2.89,4.36,6.23,2.25,4.99,5.58,4.19,4.49,4.28,4.56,5.23,3.54,3.94,3.23,4.46,1.78
05-30,5.42,4.15,2.56,3.27,3.1,1.66,5.18,6.98,3.93,2.89,2.08,3.73,3.68,2.36,4.26,4.5,5.86,2.02,1.97,3.62,1.27
05-31,4.35,3.95,2.66,3.08,2.79,1.07,2.13,4.61,3.36,3.41,3.03,6.33,4.66,6.29,4.09,7.22,5.59,3.52,7.84,6.77,2.28
06-01,1.08,4.31,5.05,9.2,1.87,2.15,5.07,4.86,5.12,3.98,2.84,7.11,3.27,7.74,3.85,5.72,4.31,3.45,5.64,7.21,2.12
06-02,2.02,2.46,6.24,6.27,6.52,4.82,4.15,4.83,8.47,3.45,6.91,3.34,1.23,8.23,4.68,6.38,4.77,1.73,9.48,5.13,1.18
06-03,1.26,2.52,7.17,3.58,5.14,5.63,2.7,5,6.58,2.54,4.65,9.79,3.06,6.3,6.07,3.11,4.28,3.23,6.6,6.08,2.71
06-04,5.01,4.51,2.32,1.21,3.03,5.14,5.98,3.23,3.41,1.51,3.24,8.31,4.83,1.4,7.01,5.82,3.41,1.02,5.64,5.59,5.13
06-05,3.31,5.73,4.79,1.99,3.37,3.29,7.01,2.84,3.47,1.06,3.87,4.79,5.45,3.35,8.46,2.47,4.18,2.17,4.71,6.71,3.19
06-06,6.26,5.73,5.42,2.4,5.17,3.04,2.65,4.19,3.76,3.13,1.21,4.26,3.93,3.09,5.79,2.39,7.58,3,1.91,4.21,4.4
