month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
02-01,0,3.86,15.13,9.2,0.05,0.91,0.61,3.19,2.48,0.8,0.9,9.43,0.64,2.34,4.53,0.02,0.03,0.14,1.78,0.72,9.72
02-02,0.11,8.52,12.65,14.33,0.06,0.09,0.15,16.07,12.52,15.09,0.44,0.11,0.56,0.61,16.05,0.05,0.98,0.16,1.81,24.37,6.68
02-03,0.26,7.71,6.68,8.65,2.61,0.02,0.01,2.94,4.17,11.51,9.03,2.98,8.63,8.99,0.88,2.93,8.19,0.22,0.58,9.18,6.15
02-04,1.26,0.12,16.88,0.41,1.42,0,1.13,8.72,3.67,4.05,2.49,2.15,25.83,3.62,41.77,0.02,18.85,0.5,0.56,5.08,0.77
02-05,20.55,2.58,3.87,0.01,3.46,0.04,1.86,2.33,3.65,0.02,0.44,3.51,5,2.75,6.94,11.5,30.18,0.53,10.25,24.51,3.9
02-06,5.6,32.49,0.34,0.01,5.31,0.07,0.18,1.88,7.66,6.64,4.41,8.19,0.2,2.44,8.12,6.69,4.08,0.27,0.54,10.98,0.21
02-07,0.27,11.44,2.27,0.09,6.46,1.66,0.21,0.24,13.8,2.37,6.32,8.51,0.57,7.2,9.15,0,10.32,0.08,22.28,14.31,0.04
02-08,3.27,5.56,0,0.62,23.45,0.17,0.53,5.88,9.96,13.5,0.18,30.93,0,21.04,7.41,0.03,3.9,0.23,11.74,5.54,0
02-09,13.37,9.03,13.14,0.1,7.15,0.07,0.67,5.85,11.14,9.8,1.26,9.18,0.16,0.24,2.02,0.47,0.5,3.66,0.13,5.27,0.19
02-10,9.08,3.96,9.55,2.31,4.78,0,1.68,3.23,2.23,6.41,5.21,2.71,0.02,2.06,1.01,0.01,0.81,3.27,0.57,15.79,2.9
02-11,7.49,4.55,0.58,0.06,3.66,0.05,1.94,5.45,6.38,0.39,0.3,1.63,1.86,5.02,7.27,10.54,0.02,0.88,0.14,15.01,0.18
02-12,7.41,0.8,7.4,0,0.43,15.23,2.1,5.49,11.6,0.04,3.83,0.06,0.18,2.74,2.19,3.56,0.69,2.3,0,21.02,1.39
02-13,14.4,6.1,7.98,0.21,4.43,18.62,9.18,1.32,2.21,0.27,0.21,0.74,0.07,2.23,1.37,0.82,2.66,3.18,5.2,25.58,0.03
02-14,10.83,6.11,0.67,7.37,16.07,3.12,0.55,3.6,8.47,0.04,0,34.02,0.18,12.9,4.18,2.55,11.22,5.39,6.91,2.76,0.77
02-15,2.32,21.42,0.2,3.41,5.36,14.34,0.73,0.08,9.78,0.01,0,7.79,21.17,2.98,1.67,0.35,0.69,3.47,6.8,4.52,0.67
02-16,0.66,2.77,2.23,11.58,15.38,17.51,1.79,0.25,5.99,0.75,0,7.86,6.48,0.75,3.96,1.73,0.08,1.25,8.96,0.87,0.12
02-17,14.8,7.65,1.85,3.72,7.8,14.44,0.21,1.37,2.14,15.43,0.02,16.92,1.55,20.58,2.42,8.36,0.08,5.69,1.97,0.28,4.08
02-18,22.12,0.01,1.51,3.73,4.58,2.52,0,0.16,0.61,6.43,0.2,20.42,5.82,2.7,7.37,0.04,1.58,1.07,1.17,5.47,5.03
02-19,20.54,2.04,1.56,2.05,20.92,4.8,0.69,2.45,14.56,4.52,4.5,2.9,5.02,11.37,20.17,8.88,8.37,0.14,4.83,12.08,7.03
02-20,3.21,0.89,10.95,0.05,11.27,14.23,0.01,3.55,0.8,12.13,3,0.57,0.4,8.64,1.1,6.63,0.98,5.99,2.56,0.94,2.72
02-21,0.04,0.61,42.25,4.5,6.53,7.21,0.01,5.78,12.41,3.94,1.48,4.95,0.01,8.4,22.01,5.6,1.48,0.04,21.11,4.24,10.64
02-22,6.4,0.01,11.29,0.01,4.3,1.17,0.08,3.02,1.07,9.54,0.69,10.79,0.21,3.27,8.39,14.24,0.49,0.37,8.72,9.6,0.89
02-23,5.08,0.54,2.71,0,0.86,16.99,0.14,23.85,8.06,11.15,0.03,0.82,0.36,2.56,33.6,29.39,7.24,2.79,0.16,1.11,0.02
02-24,0,1.27,0.4,0.03,1.87,10.49,6.23,7.19,8.31,17.91,3.64,0.78,0.47,20.23,4.38,3.27,6.67,0.04,0,1.78,0
02-25,0.64,0.29,0.02,0.07,0,2,21.83,2.07,14.69,33.01,0.17,15.76,5.89,11.71,14.22,11.64,3.03,7.82,16.32,6.46,5.35
02-26,0.13,0.76,7.22,0,1.48,5.18,2.78,7.34,11.14,16.66,0.01,0.6,3.32,2.21,3.51,18.01,0.74,9.64,6.42,3.19,34.39
02-27,4.37,4.63,0.15,0,5.03,8.89,4.03,1.92,7.96,2.99,0.04,0.15,0.11,0.02,2.59,0.31,11.15,18.92,7.98,1.87,3.26
02-28,2.03,0.28,0,0,5.06,1.01,1.89,12.72,6.01,14.72,0.02,0,8.23,0.01,0.62,1.51,3.09,2.19,10.45,6.6,0.32
02-29,2.07,0,0,0,6.51,0,0,0,10.97,0,0,0,2.68,0,0,0,4.31,0,0,0,0
03-01,5.81,0.18,0.02,0.43,3.92,8.15,3.65,10.51,7.12,26.62,0.01,2.81,3.18,0.11,0.31,11.04,3.2,0.73,1.66,1.52,0.01
03-02,23.68,1.87,0,9.54,13.2,2.49,5.08,6.61,23.67,4.29,1.91,4.28,0,0.07,0,0.54,0.7,9.38,7.34,1.23,0
03-03,6.97,0.04,0.08,5.19,0.15,1.07,2.62,6.39,0.56,2.72,8.99,0.12,0.6,0.01,0,0,6.13,6.39,1.05,0.5,0.12
03-04,6.09,1.39,0.01,0.34,39.67,0.01,3.64,0.04,0.9,0.23,8.9,12.87,2.14,1.38,0.02,0.01,2.82,1.84,1.31,0.53,2.62
03-05,0.66,0.16,0.17,2.66,3.09,0,14.96,24.54,10.73,0.13,6.4,4.55,8.7,0.18,0.07,0.06,0.46,3.05,23.76,0.18,1.25
03-06,0.56,0.93,10.12,0.14,17.66,1.15,21.9,7.46,8.77,24.5,2.78,14.89,3.46,2,2.74,0.1,0.01,0.76,1.44,0,1.69
03-07,41.54,1.6,7.86,1.39,6.22,8.67,11.32,5.17,7.53,17.99,3.03,4.99,8.01,5.13,0,1.9,0.08,0.51,2.58,0.12,7.29
03-08,27.26,3.64,1.32,21.58,0.99,0.95,5.18,6.02,4.83,4.54,8.28,5.35,1.49,0.41,0,4.15,0,8.36,22.62,0,3.27
03-09,21.02,2.52,0.02,4.39,3.93,0.05,11.12,0,3.05,0.51,4.01,1.53,6.31,0.4,0.14,9.55,0.39,4.37,3.92,0.01,1.04
03-10,14.32,0.18,7.8,12.14,0.65,4.96,5.91,0.14,9.74,0.05,9.52,14.18,21,14.83,5.75,0.79,2.18,7.97,5.1,0.02,0.11
03-11,2.05,0,8.81,16.74,1.31,5.72,0.81,0.26,3.58,0.41,3.35,4.1,4.65,1.59,0.01,9.79,3.21,0.89,3.09,0.01,0
03-12,5.3,0,2.72,4.59,0.58,0,1.49,0.05,6.53,2.19,10.95,13.08,10.27,0.73,0.02,1.39,5.65,0.37,2.69,0.01,1.07
03-13,4.08,0,0.44,10.64,0.56,21.62,1.79,15.22,7.09,3.53,4.68,15.88,18.72,8.88,6.48,7.44,0.34,0.01,0.82,0.03,0.03
03-14,0.28,0,0.54,2.66,0.01,12.7,4.15,24.61,2.51,1.43,4.26,20.49,2.9,8.93,17.65,1.3,0.02,1.12,30.81,0.01,7.54
03-15,0.17,0,16.08,7.82,0.03,4.1,2.59,2.99,0.79,0.04,17.65,9.41,2.88,3.89,10.41,2.95,4.44,19.29,7.4,0,15.4
03-16,0.02,0.04,3.33,6.7,1.04,7.78,9.28,2.89,6.81,0,4.59,4,0.55,1.1,1.74,0.57,9.5,7.8,6.94,0,1.95
03-17,0.05,22.86,3.05,11.46,0.79,11.87,8.24,5.17,1.65,0,0.55,0.16,0.8,2.22,1.36,4.04,1.11,8.38,10.46,0.03,9.96
03-18,8.06,6.29,1.28,0.33,0.52,11.3,1.59,4.23,14.64,0,9.64,12.96,3.79,7.21,4.45,13.76,0.79,8.21,0.8,0.21,13.22
03-19,0.56,8.57,1.74,0.01,19.88,3.54,4.36,7.91,19.51,0.21,1.8,9.02,2.48,0.39,0.58,6.33,1.6,21.28,15.48,0.08,1.76
03-20,0.33,4.94,7.98,27.88,0.28,2.93,1.25,5.17,7.77,0.2,0.63,11.75,3.5,1.59,5.05,3.34,34.2,4.44,0.59,0.86,13.14
03-21,0.95,2.4,0.97,3.62,2.55,7,12.22,3.94,0.64,0,0.87,14.89,5.24,3.3,5.95,6.35,4.93,6.03,6.29,17.23,10.46
03-22,0.03,0.39,0.68,29.23,1.07,4.94,1.77,3.69,13.28,0.92,0.21,3.01,15.08,0.6,6.99,12.62,21.59,12.19,8.18,5.32,1.34
03-23,7.23,4.88,1.18,8.17,1.38,1.61,4.82,0.18,3.59,0.08,9.31,0.06,0.64,18.83,1.92,9.98,14.12,2.99,10.66,0.01,0.02
03-24,0.62,10.58,0,16.23,3.59,3.43,0.76,4.24,2.14,0.21,22.1,4.59,4.91,21.68,0.37,0.72,4.67,1.59,3.83,0.01,0.3
03-25,3.58,9.78,0,8.71,5.65,0.09,0,0.53,5.01,0.21,1.75,10.25,0.69,1.07,0.47,28.55,4.08,2.2,26.76,0.02,0.41
03-26,0.9,4.88,0.02,0.91,3.34,0.16,0.09,3.73,10.55,1.74,32.77,4.92,0.53,2.19,16.78,2.12,4.04,2.74,35.79,0.62,2.62
03-27,5.54,0.79,0.25,0.8,1.1,0.51,0,2.82,4.16,2.6,0.08,5.52,0.04,0.04,17.94,10.58,0.44,8.89,7.39,0.02,0
03-28,4.83,3.94,0.4,0.33,1.09,12.83,0.03,3.19,3.77,1.1,0.04,2.81,0.08,1.5,0.63,8.46,0.64,1.47,4.43,0.39,0
03-29,6.78,6.37,0.22,1.25,0,1.74,0.01,1.71,1.41,2.02,0.86,7.22,2.59,0.72,0.01,1.8,1.45,0.22,0.08,15.45,0.01
03-30,8.01,0.72,0,12.03,0.45,0.01,0.08,9.76,2.37,0.84,0.12,0.07,2.6,0.94,0.03,2.29,1.83,0,0.06,8.26,0
03-31,6.7,8.3,0.01,16.13,1.94,11.2,0.02,4.44,4.57,0.64,1.91,0,6.01,0.15,1.17,8.78,10.21,0.36,0.02,4.72,0.15
04-01,11.39,6.45,0.04,1.32,0,11.13,0.02,3.42,6.09,1.73,7.96,0.01,7.35,1.26,1,2.92,0.82,1.17,0.16,2.77,0
04-02,18.34,2.19,0.03,4.13,8.94,6.87,1.37,1.25,1.68,1.66,4.33,6.67,2.3,21.42,10.68,0,0.01,1.11,22.47,1.51,0.35
04-03,9.2,1.37,2.48,1.17,5.23,11.29,0.04,0.52,1.78,0.49,0.99,6.72,6.47,14.35,1.77,4.37,1.7,6.57,9.72,18.66,0.31
04-04,0.44,0.32,10.9,0.85,0,1.29,0.04,4.91,3.82,0.37,4.15,10.7,0.16,1.29,0,5.26,6.53,0.11,5.91,10.61,16.96
04-05,0.21,11.56,0.67,0,0,8.89,0.55,3.94,2.79,2.28,1.73,10.21,4.67,8.15,0,0.2,52.15,1.27,2.27,1.96,4.31
04-06,0,0.53,0.2,0.04,0.01,10.28,4.21,4.66,4.54,1.13,2.92,5.44,1.81,14.06,0.03,0.26,8.04,0.33,0,0.42,0
04-07,3.62,1.86,0.94,19.53,4.16,9.69,0.09,7.74,16.87,0.02,6.53,7.79,0.76,18.85,0.34,0.06,2.73,7.71,0,11.77,0.01
04-08,1.11,13.26,0.22,4.37,7.47,1.34,2.66,5.33,3.78,0.47,2.89,2.12,12.23,6.34,0.15,0.34,0.01,1.46,0.03,4.59,0.13
04-09,3.24,8.15,16.1,11.86,11.18,3.28,9.35,11.38,1.11,1.18,2.31,1.5,0,0.2,0.34,0.42,0.16,0.26,6.48,6.13,7.06
04-10,8.62,8.22,25.67,2.07,0.08,0.02,19,6.33,2.56,0.05,1.14,2.51,0,11.21,1.78,0.94,6.13,3.02,1.67,0.87,5.53
04-11,3.51,1.72,2.8,6.96,0.02,0.1,4.18,7.23,21.61,0.02,18.43,1.47,0.05,5.84,14.62,2.02,2.1,8.75,0.62,15.66,4.65
04-12,9.66,1.65,0.01,12.13,0.11,1.13,0.89,6.76,0.78,0.13,2.49,5.31,0,0.17,9.08,5.77,0.68,1.16,0.8,0.13,0.42
04-13,4.44,0.01,0.01,23.91,13.87,0.95,3.44,20.78,0.06,2.49,0.97,14.96,0.44,5.64,3.09,3.95,12.37,0.79,0.67,1.87,0.03
04-14,2.62,0.3,6.71,1.36,0,6.35,2.49,6.51,0.1,0.02,6.68,4.94,0.67,0.41,6.91,1.26,1.06,2.74,14.72,0.03,11.12
04-15,0.02,3.93,1.97,7.38,0.31,0.68,9.95,5.19,0,0.01,4.44,0.53,0.33,0.01,2.95,2.03,0.61,26.16,0.94,0.21,0.04
04-16,0.87,14.19,2.06,1.68,0.39,0.13,2.24,3.28,4.18,1.34,1.91,2.02,2.55,0,0.67,15.92,2.99,4.78,7.72,18.66,4.3
04-17,4.31,6.46,0.03,1.49,0.47,1.33,0.01,2.99,0.04,6.7,11.34,5.24,2.01,17.17,13.5,9.09,5.22,1.76,1.46,1.83,4.71
04-18,0.28,0.66,0.01,0.73,0.79,6.36,1.02,4.74,0.16,0.02,3.81,1.99,0.02,6.39,4.23,3.43,12.72,4.27,0.12,5.45,0.94
04-19,0.17,2.01,0.02,0,0.02,5.66,0.01,7.64,0.78,11.07,6.89,4.22,8.85,10.3,7.37,11.37,16,2.77,0.41,2.05,10.92
04-20,5.55,1.08,4.94,12.85,0.4,7.74,4.25,7.01,0,4.26,6.28,7.57,3.4,2.24,1.26,8.35,3.01,0.06,10.47,0.31,23.52
04-21,0.67,3.25,12.93,6.54,1.87,3.21,0.21,10.79,0.03,2.94,2.58,2.88,0.59,0.24,1.89,1.09,9.59,1.68,0.25,0.53,0.73
04-22,0.21,0.76,1.32,4.53,0.93,13.89,0.05,8.11,0.12,5.14,0.61,1.77,0.63,2.75,0,0.17,0.39,3.3,0.07,2.56,0.01
04-23,7.52,0.63,8.64,9.9,2.55,4.14,1.27,4.6,0.25,4.26,2.97,0.27,1.75,0.11,0.48,13.42,1.3,3.65,0.08,0.25,0.06
04-24,7.4,1.05,4.74,5.73,2.86,0.09,0.08,6.37,0.29,2.44,1.26,0.4,0.81,0,4.52,8.11,5.89,6.48,0.29,0.45,0.12
04-25,4.03,1.4,0.77,3.94,0.96,2.09,15,4.59,1.57,0.66,1.06,0.18,1.04,1.72,6.03,4.61,0.4,6.45,0.53,1.39,0.03
04-26,3.85,0.7,0.62,3.37,0.03,3.89,5.4,7.51,2.77,2.49,0.01,0.54,0.34,0.71,1.81,7.39,0.66,0.08,1.49,6.08,0
04-27,1.57,0.18,0.08,9.4,0.08,0.39,2.31,6.18,1,4.78,0.06,0.26,0,8.32,1.41,2.97,0.3,0.59,0.68,11.13,0
04-28,0.24,0.59,0.6,0.65,0.56,13.67,11.25,11.42,12.79,0.21,2.5,0.01,0.1,22.45,0.27,9.2,0.23,0.13,0.26,0.08,0.2
04-29,4.41,0.16,6.26,0.26,0.01,8.83,4.46,1.63,0.07,0.03,0.64,0.03,0.43,4.71,11.58,0.34,0.05,1.73,2.31,0,0
04-30,15.33,0.08,1.54,0.26,0.01,0.85,3.77,12.07,4.78,0.01,0.03,0.15,1.06,6.39,5.95,1.92,0.02,0.35,0.35,0,0
05-01,0.68,0.73,3.53,9.51,0,9.34,0.29,4.55,0.31,0.18,0.26,0.03,3.89,13.39,1.62,1.17,0.42,0.96,0.35,0.14,1.28
05-02,0.84,2.78,3.3,2.36,0.06,3.87,0.53,5.25,9.84,1.87,0.64,0,2.29,14.54,1.24,7.35,0.03,0.03,10.26,5.74,4.16
05-03,0.15,3.68,9.28,1.4,3.78,8.62,5.08,0.24,0.02,4.57,12.36,0,0.62,1.81,2.88,1.67,0.01,0,11.17,0.52,7.2
05-04,0.14,0.94,5.76,0.57,15.8,8.21,3.49,0.54,0.27,4.02,2.81,0,0.08,0.39,4.41,0.12,3.77,0,0.25,10.59,0.12
05-05,0.57,0.17,3.21,8.52,3.32,0.4,2.06,0.13,0.01,0.16,2.33,0,3.78,0.16,5.01,0.02,0.3,0,7.46,5.4,1.51
05-06,0.95,0.17,0.36,0.05,8.25,0.99,0.99,1.14,0.01,0.06,4.35,0.01,2.21,0.01,8.7,1.71,1.46,0.22,1.04,2.29,7.34
05-07,0.95,0.21,0,0.01,4.62,0.61,0.89,1.34,0.06,1.54,0.56,0,0.04,0.65,9.87,0.24,1.65,0.36,5.45,3.85,11.98
05-08,0.31,0.95,0,0.28,0.06,0.09,0.76,2.54,0.23,0.01,2.08,0.51,0.27,1.12,4.2,0.26,0,0.84,8.4,9.68,0.51
05-09,0.12,8.38,0,1.01,18.09,0.7,0.68,9.6,0.27,0.41,0.08,0.74,0,0.73,3.97,0.01,0,0.01,2.37,2.51,0.03
05-10,4.82,0.91,0.74,1.19,5.54,10.36,0.12,3.11,0.05,14.73,0.62,2.92,0.63,9.22,8.98,0.1,0.05,0.01,0.35,0.75,10.05
05-11,0.69,0.42,2.55,0.04,10.48,29.51,3.49,0.18,5.78,3.17,2.02,0,0.21,0.4,4.47,0.01,1.82,0,0.9,7.59,3
05-12,13.66,0.6,0.02,0.15,2.13,2.39,2.4,0.1,4.81,1.28,3.95,0.03,0.74,10.43,0.56,2.92,1.12,0.29,0.97,11.38,5.5
05-13,1.9,2.7,0.02,0.05,1.28,0.3,0.29,0.9,2.57,0.14,3.41,1.09,0.87,0.86,0.04,16.45,4.33,3.63,0.05,12.14,2
05-14,13.4,1.06,0.06,0.05,0.19,0.04,2.43,2.42,0.29,0,4.35,10.97,1.44,3.84,5.69,2.04,13.51,4.49,4.65,6.23,1.22
05-15,6.17,0.22,0.6,2.62,0.17,0.39,0.04,1.06,0.1,0,1.7,9.07,0.7,7.65,0.91,6.16,1.67,0.25,2.02,8.63,3.82
05-16,5.11,0.41,1.38,2.8,3.52,0.01,0.16,2,0,0.01,2.67,3.01,2.63,4.44,2.6,2.05,0,0.06,0.28,6.16,2.39
05-17,0.34,0.01,0.83,10.15,3.9,0,0.54,0.82,0.13,0.36,4.95,0.71,0.23,3.67,7.26,9.21,0.13,0.38,4.04,1.51,0.38
05-18,1.54,0,0.2,0.52,0.88,0.01,5.12,0.75,1.28,1.64,0.06,0.2,0.76,0.59,3.22,11.64,0.07,0.73,2.14,9.9,0.27
05-19,0.38,0,0.46,0.01,0.43,0,2.21,5.09,0.07,13.79,0,8.01,0.1,0,18.34,5.29,0.19,2.65,2.93,6.87,13.2
05-20,5.06,0.01,0.05,6.15,0.71,0.03,8.94,2.51,0,1.69,0.08,6.45,0.21,0,23.28,2.36,27.84,0.86,4.65,6.98,0.69
05-21,17.44,0.12,0.09,7.25,1.07,0.19,1.29,0.05,0.8,2.39,0.14,3.48,0.06,0.03,1.73,0.49,1.83,0.01,0.28,14.31,2.9
05-22,30.39,0.01,0.55,1.79,0.55,0.63,0.41,0.03,3.21,0.04,0.02,1.54,0.29,1.65,15.63,0.31,0.03,1.46,0,3.7,1.63
05-23,0.74,0.04,0.36,1,0.71,8.79,0.08,0.72,8.19,7.4,5.65,11.34,4.85,2.95,1.28,0.32,0,0.09,0.15,7.79,9.55
05-24,2.15,0.01,0.06,0.76,1.38,4.65,0.01,0.06,13.57,16.11,9.83,1.33,1.31,5.9,3.35,0.18,8.52,1.08,5.31,0.19,14.69
05-25,0.4,0.04,0.28,1.12,0.16,6.39,0.06,0,5.57,4.61,13.08,5.28,13.76,6.21,6,0.96,8.84,0.16,3.1,1.89,0.46
05-26,0.46,0.01,4.64,0.05,4.1,0.48,0.16,13.02,3.94,7.13,4.76,7.08,19.58,2.81,27.8,0.65,3.33,0.97,1.56,19.33,0.41
05-27,2.52,0.13,3.43,0.02,3.68,0.02,0.06,6.19,0.06,2.55,3.08,1.73,16.88,2.32,13.28,0,12.41,0.08,0.08,0.63,0.99
05-28,2.78,0.2,2.5,0.45,0.17,10.62,0.9,2.13,0.01,1.2,1.25,0.27,2.97,4.4,0.4,0.04,3.95,10.35,0.03,21.17,8.71
05-29,0.09,0.31,0.1,0.1,0.09,11.26,0.31,1.12,0.26,1.65,0.62,0.05,4.18,20.5,5.62,0,7.27,13.89,0.05,6.49,0.16
05-30,0.25,0.34,14.44,0,3.07,4.21,0.15,0.02,0.02,8.31,8.87,0.7,0.11,21.13,1.22,0,3.8,16.26,0.01,1.21,2.94
05-31,2.93,0.31,13.19,0.25,0.7,1.11,2.13,8.34,0,9.77,15.11,0.16,10.09,1.85,0.3,1.06,2.02,4.19,10.32,0.67,8.63
06-01,9.28,0.01,7.52,3.9,1.26,0.22,1.4,4.97,0,6.88,15.81,0.02,4.94,14.5,0.05,0.53,1.95,5.05,0.77,0.86,6.12
06-02,1.18,0.28,0.69,2.75,1.43,0.32,0.01,1.66,0,1.18,5.92,0.03,0.45,1.04,1.79,0.43,1.16,2.17,2.7,0.29,0.85
06-03,0.28,1.25,0.13,9.2,3.56,0.11,1.26,1.67,0,16.63,3.86,0.26,0.11,1.72,0.81,0.08,1.11,4.59,11.54,0.63,0.67
06-04,1.87,0.01,1.89,9.63,5.41,0.26,0.04,1.18,0.27,11.43,4.47,2.33,0.31,3.34,0.07,0.11,0,4.41,0.01,2.08,0.18
06-05,0.87,1.28,4.46,16.07,2.47,4.08,0.41,1.43,1.11,6.89,2.18,0.95,1.28,0.56,0.22,0.01,0.01,4.67,4.41,0.46,0.06
06-06,0.58,19.45,3.36,3.52,4.74,1.2,0.76,0,0.29,0.99,0.01,0.08,0.11,0.02,0.51,0,0,3.83,1.86,0.59,0.45
06-07,1.64,5.18,14.29,1.05,12.08,0.51,0.32,0.48,7.38,3.14,0.02,2.45,0.23,0.1,0.49,0,4.12,1.46,1.2,5.81,0.07
06-08,0.5,2.55,2.75,3.36,2.55,0.71,0.52,0.05,0.4,4.31,0.06,15.7,3.93,0.05,2.27,0,16.09,1.05,0.61,33.54,0.63
06-09,0.05,0.63,1.57,0.98,0.89,0.86,5.12,0.89,0.15,9.39,6.66,1.57,4.69,0.17,6.9,0.01,1.21,11.9,0.08,7.24,0
06-10,0,0.37,3.27,0.84,0.63,1.53,12.86,3.13,0.33,0.6,2.79,2.96,4.53,0.16,2.27,0,0.02,3.57,1.41,0.24,0
