month-day,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
03-23,10.98,12.02,8.07,13.27,4.38,7.58,11.98,6.48,8.93,12.63,14.54
03-24,7.39,9.72,6.1,12.93,5.14,10.49,10.53,8.22,12.06,15.73,16.39
03-25,7.25,7.57,7.77,8.95,5.87,10.91,2.62,8.82,10.29,15.67,15.99
03-26,5.33,5.72,11.01,13.15,5.92,9.17,4.65,11.32,12.97,17.53,14.09
03-27,6.19,7.09,13.41,14.3,6.9,6.49,6.04,13.87,11.95,13.45,8.69
03-28,9.45,9.16,13.65,10.63,10.7,7.41,7.03,15.1,13.22,10.29,13.54
03-29,11.73,10.57,15.99,8.96,14.32,9.49,7.41,15.98,13.92,13.51,14.37
03-30,8.29,11.97,17.09,10.52,14.86,11.65,9.63,15.66,15.64,16.86,15.26
03-31,9.6,13.89,16.32,12.95,9.03,11.46,9.69,14.5,10.45,18.22,17.72
04-01,12.79,11.11,13.88,13.49,8.9,10.46,13.1,15.76,8.3,15.85,14.57
04-02,13.24,8.9,9.04,8.99,13.78,11.65,11.76,17.06,5.92,8.69,14.18
04-03,14.1,11.12,13.99,8.63,15.12,13.42,9.07,14.22,9.1,8.41,15.57
04-04,8.75,12.8,15.9,9.84,14.92,12.94,9.14,12.35,12.8,9.92,16.3
04-05,9.42,11.53,14.33,12.57,12.39,7.37,10.54,9.13,16.02,8.71,18.37
04-06,11.02,9.51,10.95,10.35,15.39,7.85,12.36,11.86,13.57,8.91,19.32
04-07,11.95,6.98,9.79,9.72,16.99,6.11,12.38,10.93,11.36,9.8,20.26
04-08,14.43,6.21,10.97,10.06,10.38,9.3,12.38,11.39,13.59,12.43,21.17
04-09,15.45,9.73,8.34,10.43,11.66,11.3,13.15,14.99,13.67,12.09,15.89
04-10,15.28,12.12,11.54,11.42,12.35,9.7,13.24,15.48,13.78,13.22,11.23
04-11,16.83,13.61,16.73,11.88,12.82,7.1,12.77,15.8,16.64,13.88,8.39
04-12,19.01,13.66,18.95,12.43,10.58,7.01,14.8,13.22,17.5,17.8,8.97
04-13,14.73,14.16,14.17,14.37,12.7,8.07,16.68,11.71,15.12,13.47,10.72
04-14,13.26,15.14,14.1,16.65,11.59,10.48,15.41,12.13,14.52,13.07,13.16
04-15,15.04,17.47,18.62,18.59,10.56,13.98,17.55,14.57,12.59,13.95,13.52
04-16,11.87,17.13,18.94,13.91,13.35,15.83,18.94,9.38,10.66,10.15,13.79
04-17,11.61,16.48,17.34,15.29,11.18,17.3,20.07,7.59,11.81,10.37,12.98
04-18,11.53,19.21,14.92,17.67,12.11,18.94,18.57,5.98,12.14,13.74,12.17
04-19,16.4,16.54,16.74,14.15,12.02,16.95,17.32,9.36,15.82,17.1,10.23
04-20,17.01,15.01,19.52,11.2,14.09,16.57,13.5,13.01,15.43,14.4,11.52
04-21,16.48,14.36,16.49,9.61,16.19,16.95,13.9,15.34,11.53,16.16,11.21
04-22,12.3,18.07,15.64,10.52,17.38,13.89,11.35,13.9,13.03,18.61,10.58
04-23,12.62,19.94,16.01,14.31,18.89,13.47,13.11,12.97,16.34,19.26,10.99
04-24,15.83,18.18,13.63,16.85,20.56,15.08,15.73,14.6,15,20.27,7.71
04-25,13,19.16,11.02,18.22,20.05,18.1,16.05,17.86,15.87,20.58,12.06
04-26,11.98,19,15.25,19.63,17.16,15.46,15.25,19.45,18.73,20.91,15.19
04-27,13.52,14.82,19.29,20.16,13.25,11.74,16.67,16.84,18.26,21.16,17.43
04-28,13.82,12.85,18.53,13.44,13.94,13.22,16.33,18.55,13.04,22.84,17.5
04-29,15.41,15.42,15.57,13.52,16.36,14.11,15.1,18.2,12.65,24.72,19.13
04-30,18.29,15.62,17.32,15.73,16.38,12.76,15.8,20.77,13.09,20.07,13.44
05-01,15.43,18.98,10.32,16.12,12.42,13.26,17.2,17.09,12.67,15.71,13.9
05-02,15.41,21.83,8.5,14.25,7.49,14.41,18.12,16.31,15.21,14.82,14.42
05-03,11.19,24.15,11.39,17.86,11.11,15.56,19.04,17.17,13.84,15.41,15.52
05-04,11.14,24.78,15.53,21.14,11.6,11.59,22.34,19.07,19.57,18.58,17.8
05-05,13.06,25.94,17.64,23.76,12.97,11.11,24.41,17.39,16.48,21.29,20.36
05-06,17.46,23.5,18.09,22.36,13.81,11.83,23.8,14.83,12,21.45,20.87
05-07,19.37,20.65,14.54,16.6,15.15,15.8,20.81,16.99,10.04,21.6,17.37
05-08,18.36,20.75,17.64,15.44,15.27,18.98,21.73,19.56,12.26,15.03,12.18
05-09,18.15,16.15,19.89,19.29,14.17,17.94,21.42,19.97,12.93,15.74,12.98
05-10,19.61,16.95,22.38,22.44,15.16,20.85,21.15,21.62,13.19,17.74,15.8
05-11,21.66,20.24,19.66,21.97,16.88,21.4,18.59,15.76,15.54,18.37,19.31
05-12,23.48,20.95,15.74,20.29,18.67,13.25,21.69,15.43,18.4,18.84,21.02
05-13,19.98,20.41,13.65,20.12,16.82,10.53,22.75,17.53,20.16,15.36,20.95
05-14,12.21,23.08,13.02,20.03,14.13,11.56,21.38,17.88,21.82,10.73,23.7
05-15,11.74,20.45,14.55,17.07,13.53,14.54,19.05,18.19,23.84,11.11,22.25
05-16,11.91,11.88,15.64,17.19,14.31,14.94,20.67,22.73,22.84,13.61,18.86
05-17,13.94,12.25,17.5,19.66,16.16,18.74,16.15,22.52,23.69,15.73,22.77
05-18,16.66,17.13,17.74,21.47,14.99,14.41,13.67,20.45,22.31,13.79,23.33
05-19,16.46,21.31,17.78,19.04,13.95,12.44,14.54,20.09,22.59,10.68,22.45
05-20,21.53,18.16,13.1,17.51,14.3,13.47,17.35,16.06,22.38,12.63,17.44
05-21,23.75,9.66,17.19,17.13,16.03,14.27,17.47,20.82,22.32,13.84,17.7
05-22,22.03,10.66,21.48,18.04,15.21,15.28,19.01,24.08,23.78,18.01,20
05-23,16.53,13.83,19.26,20.92,18.42,17.31,20.19,25.18,25.19,19.2,20.83
05-24,17.73,15.79,21.15,21.67,22.02,17.9,20.76,20.1,25.22,16.03,21.21
05-25,17.34,15.44,25.84,23.35,23.19,12.92,20.17,18.73,20.97,14.83,21.35
05-26,18.4,13.63,27.08,23.67,23.85,12.14,20.22,20.86,15.24,16.65,22.06
05-27,17.72,13.95,28.03,23.44,22.03,13.43,19.5,21.34,15.85,20.3,23.73
05-28,14.67,16.41,24.36,24.02,22.39,17.93,19.36,23.64,18.2,18.5,22.85
05-29,14.98,21.46,20.37,23.2,17.99,15.96,19.67,20.11,22.91,16.6,19.83
05-30,16.18,19.14,20,20.8,19.75,13.29,18.82,20.96,21.84,16.43,22.52
05-31,18.95,19.26,18.02,20.79,19.54,13.89,19.41,21.12,25.72,14.92,23.76
06-01,15.62,19.14,16.9,21.97,20.52,15.87,20.91,20.31,28.33,16.19,21.89
06-02,13.09,18.71,19.59,21.94,21.13,17.9,21.11,23.04,28.12,17.8,19.64
06-03,14.34,19.25,21.17,23.42,21.92,20.53,22.76,23.42,29.17,17.38,19.9
06-04,18.4,19.78,23.14,18.88,19.83,21.95,23.51,22.16,29.53,18.31,18.89
06-05,21.99,20.4,21.06,16.54,20.81,22.74,17.82,23.73,27.64,18.46,20.54
06-06,23.26,20.57,21.95,17.24,19.13,22.29,21.34,21.77,27.28,19.56,24.6
06-07,24.55,21.6,22.93,19.52,17.33,25.42,21.9,20.25,26.73,21.46,28.09
06-08,23.82,22.17,21.95,22.53,18.67,25.57,19.21,21.22,26.21,22.57,29.03
06-09,22.25,22.61,23.13,24.9,24.48,26,17.27,20.69,21.97,23.47,26.81
06-10,22.72,24.71,23.48,23.83,25.73,23.67,17.94,20.02,18.89,21.12,23.93
06-11,22.02,25.01,24.11,23.82,21.4,20,21.53,21.77,20.38,21.92,23.89
06-12,21.56,24.32,23.41,23.36,21.26,21.19,23.61,22.73,23.24,24.03,21.69
06-13,20.96,20.62,22.68,24.51,19.32,26.49,20.09,23.92,25.02,22.5,20.78
06-14,21.66,22.55,25.51,25.86,17.6,25.97,18.68,24.64,28.13,19.18,25.13
06-15,21.55,21.01,28.32,27.5,17.02,23.48,19.52,25,27.91,17.94,27.95
06-16,17.17,19.86,22.58,26.52,19.6,23.36,21.82,26.71,27.96,19.67,26.35
06-17,17.97,18.41,20.96,26.14,19.89,20.79,23,25.62,27.66,22.59,29.38
06-18,19.14,18.89,21.33,25.22,18.36,24.3,24.39,27.86,27.19,26.03,30.62
06-19,22.34,19.99,16.65,24.81,18.93,26.51,22.86,29.74,27.48,25.07,30.78
06-20,24.66,19.66,15.69,26.54,20.59,27.94,20.29,29.5,29.8,27.41,30.15
06-21,25.97,19.46,17.87,27.04,21.7,28.55,22.09,29.68,31.5,27.21,25.89
06-22,25.69,23.46,19.72,24.52,22.93,28.51,19.66,26.84,30.16,26.92,23.73
06-23,26.75,24.82,21.4,25.05,22.88,29.14,21.9,26.62,29.39,25.95,22.69
06-24,27.25,22.54,23.78,26.24,23.23,29.11,25.3,28.92,29.81,25.44,22.19
06-25,21.79,20.96,25.25,27.68,20.93,29.66,27.94,28.82,30.26,24.02,22.81
06-26,20.21,20.91,25.95,30.19,19.4,29.09,28.48,30.57,32.37,23.63,27.35
06-27,22.12,22.18,25.04,26.8,20.44,25.82,25.44,29.95,32.76,23.99,32.05
06-28,25.78,24.74,27.11,29.42,24.23,24.73,25.76,28.5,27.82,26.05,33.53
06-29,27.04,24.82,27.48,27.36,27.65,26.82,25.98,30.63,30.79,26.8,32.39
06-30,21.2,24.78,27.37,22.87,30.07,27.25,27.32,32,31.99,25.44,31.67
07-01,23.95,26.39,25.47,19.74,30.14,25.84,29.74,30.31,32.51,22.84,29.62
07-02,26.23,26.97,25.83,19,26.69,26.32,29.17,30.94,32.34,23.06,21.96
07-03,27.57,26.17,26.35,20.15,27.48,27.8,26.64,31.62,32.75,25.53,22.86
07-04,28.54,25.13,28.96,24.8,30.08,29.54,21.35,32.01,32.33,26.73,23.15
07-05,24.55,24.55,29.68,27.51,27.18,28.53,20.76,29.68,31.18,28.26,28.68
07-06,26.48,25.11,25.17,28.96,23.64,29.24,21.54,32.66,28.8,29.36,30.8
07-07,26.88,25.42,26.41,29.14,26.18,27.79,23,30.62,26.8,30.82,29.99
07-08,24.6,26.26,27.46,29.23,27.74,28.82,24.43,28.82,23.14,31.36,31.18
07-09,23.86,24.58,29.09,29.87,24.34,29.59,25.63,28.54,23.07,32.75,33.29
07-10,20.47,22.73,30.06,30.76,24.61,27.39,27.47,30.63,23.77,33.27,30.34
07-11,20.68,23.42,27.58,32.5,26.34,26.94,29.52,30.86,25.45,32.27,30.35
07-12,23.29,24.54,27.71,32.26,29.2,26.64,28.03,33.43,27.99,32.07,31.78
07-13,24.05,25.61,25.69,31.08,30.45,30.18,27.41,27.53,27.66,31.02,31.9
07-14,24.75,25.2,21.06,29.21,31.01,29.96,24.17,23.2,26.17,31.24,32.29
07-15,23.15,25.26,18.49,26.69,30.49,23.93,24.04,25.84,27.1,32.18,32.03
07-16,23.24,27.64,19.5,22.97,29.21,21.78,23.87,23.55,28.28,32.06,31.75
07-17,23.5,28.57,24.11,24.33,25.35,24.62,22.58,22.82,29.48,31.89,32.38
07-18,24.89,28.54,26.85,27.24,30.45,23.98,22.36,23.11,29.76,32.5,31.13
07-19,27.79,28.08,26.72,29.64,29.92,25.19,23.12,24.2,30.24,32.93,31.11
07-20,28.99,27.76,26.41,31.4,31.34,28.11,25.99,25.99,30.05,32.11,30.59
07-21,22.67,27.82,28.02,27.23,31.39,28.14,27.56,26.83,28.65,32.47,31.99
07-22,22.27,27.62,29.92,33.28,28.25,26.27,28.51,27.77,29.13,32.99,24.95
07-23,24,25.67,25.88,32.88,25.57,26.87,28.68,29.89,29.77,32.62,23.62
07-24,28.31,25.49,24.1,30.06,24.95,27.52,27.98,31.97,29.68,33.07,24.5
07-25,31.45,26.95,22.95,24.64,27.07,29.15,27.76,32.48,29.94,32.25,27.71
07-26,28.74,27.44,22.8,23.92,27.79,30.91,29.8,30.51,30.58,26.86,29.12
07-27,25.44,27.94,24.46,24.21,28.01,28.81,30.86,29.86,29.66,29.45,30.77
07-28,27.7,28.09,26.54,28.37,28.4,25.53,30.05,31.72,28.53,33.3,31.11
07-29,27.9,29.36,27.64,30.53,27.74,28.23,29.91,32.01,31.03,34.34,30.59
07-30,23.26,31.13,29.56,31.74,26.41,29.38,30,32.85,30.57,30.94,29.84
07-31,24.4,30.96,30.66,32.95,25.91,30.96,30.55,33.21,29.77,29.11,31.22
08-01,27.4,30.78,29.73,32.44,27.13,32.34,30.4,29.72,28.86,28.65,32.68
08-02,28.77,31.39,25.92,31.11,28.08,32.22,31.04,29.7,26.52,29.51,33.06
08-03,27.33,29.05,24.96,31.39,25.41,30.18,30.55,32.54,26.76,30.63,27.99
08-04,30.19,27.96,27.34,31.66,22.81,31.18,24.65,31.56,28.29,25.7,25.47
08-05,27.03,29.53,27.2,31.99,21.39,31.38,22.98,28.48,29.06,22.02,26.25
08-06,23.75,28.16,22.04,31.1,22.86,32.15,23.04,31.2,27.08,24.35,27.58
08-07,23.06,27.33,20.93,30.88,22.95,32.65,24.09,33.34,27.15,23.8,29.01
08-08,25.77,27.16,22.04,31.78,24.82,32.32,24.42,33.79,27.88,26.57,30.36
08-09,27.68,25.81,24.98,31.54,26.92,31.34,25.09,34.17,28.25,27.39,30.39
08-10,30.93,24.18,25.79,27.54,26.1,31.28,25.99,34.92,26.3,27.7,30.51
08-11,30.17,23.75,20.56,25.28,25.41,31.46,27.46,34.4,27.25,29.17,31.97
08-12,29.5,24.73,20.95,24.16,25.45,28.89,29.43,34.02,26.8,27.75,32.26
08-13,29.26,26.18,22.31,26.17,25.58,26.22,31.61,33.11,30.49,27.71,31.26
08-14,25.94,23.7,24.56,30.37,24.91,23.34,30.96,30.43,32.12,28.34,29.08
08-15,26.26,23.54,26.58,30.7,22.35,23.78,29.66,30.17,29.87,28.69,27.36
08-16,24.64,21.94,27.36,31.51,22.72,25.49,28.57,31.43,30.97,29.34,26.02
08-17,23.76,24.51,25.35,28.83,23.86,27.66,29.61,29.42,33.64,30.83,24.96
08-18,28.54,27.87,26.21,29.13,22.03,29.04,30.07,25.78,28.02,31.53,24.9
08-19,31.13,23.64,28.25,29.09,20.69,28.77,30.38,28.63,23.76,29.49,25.65
08-20,28.12,22.7,29.89,25.96,20.33,28.2,33.44,27.95,24.61,27.47,24.26
08-21,26.75,23.69,26.56,23.07,20.67,26.4,34,27.95,24.9,27.49,24.13
08-22,27.66,25.39,23,24.18,22.18,26.88,31.83,27.57,25.73,26.68,25.09
08-23,27.16,25.68,22.66,25.33,22.03,24.9,26.93,28.94,23.61,27.43,26.21
08-24,23.81,26.34,22.09,26.87,21.55,24.91,24.88,29.8,25.64,27.98,28.36
08-25,26.44,25.22,24.01,27.98,22.89,24.93,26.33,28.93,25.91,29.14,29.63
08-26,28.33,26.35,25.78,28.69,24.84,26.83,26.64,26.87,26.93,30.34,26.3
08-27,27.74,25.64,27.06,28.26,23.29,25.87,27.62,26.53,26.92,30.5,25.58
08-28,26.39,25.74,27.07,28.87,22.77,23.28,28.15,27.73,27.4,21.25,24.68
08-29,26.52,24.06,27.22,27.89,24.48,22.26,29.32,25.4,29.44,21.5,26.11
08-30,27.85,23.7,27.32,28.7,24.61,21.84,28.2,25.97,29.22,23.82,26.26
08-31,26.3,25.5,25.6,27.14,24.65,20.97,22.08,28.41,25.98,23.25,26.73
09-01,23.35,25.1,24.72,28.38,25.54,18.29,22.72,28.69,26.12,26.33,27.69
09-02,22.19,24.38,23.33,22.73,26.4,20.33,20.96,29.77,27.99,26.3,26.4
09-03,23.65,24.1,23.29,21.73,27.62,20.96,19.33,30.03,26.88,28.17,27.24
09-04,26.06,25.92,23.88,22.93,28.19,20.02,19.6,26.47,29.51,30.22,26.42
09-05,24.57,23.82,26.58,23.53,28.63,20.12,21.97,25.85,31.25,25.81,24.16
09-06,24.22,23.13,23.19,24.71,27.26,19.35,20.94,23.59,29.97,22.94,26.51
09-07,26.23,21,20.98,20.76,22.98,19.9,21.17,24.01,27.76,22.06,27.55
09-08,24.94,19.33,20.19,20.82,25.8,20.48,21.99,26.84,29.34,22.47,25.44
09-09,23.95,17.69,20.99,24.04,24.92,20.47,23.23,26.92,28.78,23.88,22.58
09-10,25.84,18.72,23.36,18.63,24.74,20.33,20.23,23.6,27.55,25.7,20.69
09-11,24.19,21.37,22.13,18.19,26.75,19.26,18.88,21.93,27.38,27.17,20.3
09-12,24.08,23.43,23.44,22.42,25.2,21.97,19.01,22.71,28.12,28.14,21.76
09-13,23.22,22.77,25.5,21.31,20.57,25.46,19.25,24.32,30.48,26.86,19.43
09-14,25.53,25.35,24.89,23.79,21.57,25.19,19.55,27.15,30.65,26.89,16.47
09-15,26.29,25.34,25.1,25.07,23.94,25.37,20.13,29.09,29.57,27.54,16.54
09-16,26.88,26.29,21.85,24.72,24.12,24.27,21.29,28.42,26.03,28.86,18.17
09-17,27.3,26.44,20.98,21.91,23.68,24.84,22.19,27.56,23.27,30.42,17.2
09-18,27.18,24.65,19.24,23.17,21.12,23.27,24.66,27.26,24.42,28.36,18.18
09-19,28.99,22.96,18.1,18.4,22.31,23.03,25.43,25.51,26.56,27.81,17.22
09-20,27.23,17.83,17.42,17.42,19.99,22.28,24.4,22.15,22.62,26.14,20.03
09-21,27.48,17.41,19.26,20.04,19.12,25.18,22.62,22.68,20.23,26.62,20.26
09-22,27.4,19.44,21.41,22.67,20.27,24.32,21.85,23.22,17.87,25.66,20.51
09-23,22.11,21.05,19.58,19.49,20.29,24.42,20.9,23.07,18.8,19.75,20.08
09-24,22.28,16.69,18.05,19.49,20.8,22.76,23.33,26.21,19.51,18.84,20.87
09-25,19.77,15.78,17.52,19.29,20.64,22.49,21.61,28.09,19.12,19.58,21.69
09-26,18.27,15.55,17.35,20.4,18.66,20.48,15.1,27.27,19.57,17.8,23.04
09-27,20.28,15.95,16.69,18.93,15.15,21.54,14.16,23.87,17.64,19.69,24.01
09-28,22.15,16.48,15.99,18.66,15.52,21.57,15.27,22.55,16.95,20.91,19.3
09-29,22.5,18.03,16.41,19.34,17.46,22.03,19.2,20.37,17.83,21.35,18.67
09-30,22.64,17.16,19.05,18.69,19.59,20.43,21.71,19.12,18.54,20.08,21.95
10-01,22.95,14.89,20.15,18.28,19.32,21.23,20.15,20.11,16.35,21.14,23.45
10-02,21.37,16.21,20.64,15.73,13.7,19.14,21.38,21.06,19.04,22.37,22.83
10-03,17.57,18.48,21.42,15.82,12.76,16.21,18.11,21.89,19.95,22.68,20.05
10-04,16.31,19.68,22.01,15.8,14.35,17.16,18.4,22.83,18.13,21.76,17.97
10-05,16.14,22.09,18.3,16.95,15.62,18.88,15.55,19.59,19.29,21.41,17.06
10-06,17.27,22.89,20.21,16.99,17.41,18.06,15.27,18.42,18.76,21.29,19.6
10-07,19.66,20.84,20.23,15.74,18.18,15.19,16.91,16.04,19.18,19.71,21.14
10-08,21.95,17.91,20.5,15.88,16.94,15.38,17.33,15.37,19.65,19.63,22.03
10-09,22.33,16.51,17.54,16.52,17.92,15.28,19.17,14.7,19.51,20.13,23.02
10-10,23.8,13.93,16.2,17.16,17.83,16.19,18.87,14.73,20.38,20.87,22.77
10-11,23.65,15.54,16.63,17.43,19.66,18.15,15.88,14.61,20.11,21.4,20.21
10-12,23.17,18.43,18.79,16.49,18.15,18.46,10.68,15.04,19.32,21.47,21.53
10-13,21.03,19.48,21.79,16.43,16.92,18.5,12.32,13.63,17.36,21.77,23.97
10-14,21.46,18.12,17.82,16.66,17.21,19.56,14.61,12.93,17.25,21.84,24.13
10-15,15.1,16.17,17.08,16.19,16.07,18.48,12.81,12.1,19.01,20.73,23.33
10-16,17.35,16.68,18.13,16.56,15.74,16.81,11.16,15.32,21.28,21.1,22.7
10-17,19.34,17.83,19.07,16.28,14.81,17.95,11.65,15.28,22.15,22.86,21.73
