month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
02-07,0.08,0.01,7.42,0.78,1,0.44,0.52,0,2.33,0.1,1.23,0.02,0.02,0.07,6.47,0.01,0.03,6.7,2.93,0.07,0.22
02-08,1.33,0,1.81,0.99,0,14.15,0.08,0.03,0,0.09,1.65,1.07,0.46,0.04,2.16,0.11,0.03,3.56,0.27,0.03,1.18
02-09,4.94,0,0.69,5.24,0.01,0.12,0.08,0,0.75,0.6,8.28,6.6,0.34,0.09,0.02,0.01,0.05,2.89,0,0,0.09
02-10,1.37,0.33,1.27,0.03,0.01,4.8,2.44,0,0.3,1.63,1.57,0.67,10.14,0.09,0.1,1.4,3.07,4.29,0,0,0.68
02-11,3.28,4.35,2.39,0.05,0.02,0.94,4.63,1.86,0.15,1,2.97,0.08,0.22,0.09,0.15,0.64,4.73,0.32,0.97,0.08,4.78
02-12,0.98,12.71,0.27,0.44,0,0.75,1.39,4.42,0,7.05,9.24,0.02,0.19,0.05,1.72,0.53,4.13,0.05,0.05,0.43,0.34
02-13,5.39,1.04,0.09,1.05,0.01,0.2,0.08,0.43,0.07,6.15,1.4,0,1.34,0.03,1.81,0.12,0.94,0.27,0,0.02,0.44
02-14,1.32,0.34,0.06,0.17,0.15,0.23,0.05,0.23,0.11,2.28,0.17,0.03,5.28,0,1.09,0,0.73,0.02,0.01,0.01,0.06
02-15,1.31,3.53,0.22,5.25,0.28,0.27,0.23,0.09,2.83,0.19,0,0.03,1.25,0,0.09,0.04,0.1,0.09,4.14,0.02,0.3
02-16,2,4.56,1.62,4.34,0.08,2.38,0.07,0.74,1.06,0.11,3.93,0,0.44,0,2.05,0.03,0.01,3.03,1.17,0.01,0
02-17,0.01,0.72,6.41,0.06,0,7.05,0.1,0.88,2.82,0.09,3.68,0.01,2.1,0.74,2.99,0.01,0.11,1.08,4.95,0.4,1.98
02-18,0.55,0.24,2.07,0.02,0,0.58,0.06,0.16,0.09,0.03,0.02,0.14,8.81,1.28,2.14,0.02,0.39,0.01,0.8,0.46,0.13
02-19,0.12,0.02,0.22,0.03,0.03,0.11,3.56,0.29,1.14,1.33,2.73,0,7.71,0.05,0.36,0.01,0.8,0.62,0.02,4.27,1.59
02-20,0.01,0.05,1.05,0,0.02,2.85,3.25,0.06,0.41,0.35,0.63,0,3.18,0.32,8.56,0.16,0.2,0.26,0.15,2.18,0.6
02-21,0.01,3.64,2.84,0.08,0.24,4.54,0.04,0.06,0,0.18,0.02,0.01,6.07,6.13,2.68,0.96,0.95,0.16,0.77,0,0.08
02-22,0.12,7.88,0.14,0.02,0.27,6.85,0.01,0.05,0.01,2.64,1.55,3.45,0,1.87,2.48,5.51,0,0.07,0.94,0.01,0.77
02-23,10.6,1.56,0.17,0.02,0.32,5.88,0.01,0.03,0.25,8.59,0.32,0.33,2.61,0.27,1.33,0,1.18,0,0.93,0.06,6.3
02-24,0.45,3.51,0.64,0.04,0,3.17,0.05,0,0.35,8.04,0,11.62,0.33,0.25,0.2,0.03,1.93,0,0,2.2,1.07
02-25,0,0.86,1.67,2.39,0,0.03,0.08,0.04,0.27,2.65,0.01,1.66,0.2,0.01,0.05,0.08,2.4,0,0.07,3.11,0
02-26,3.27,0.12,1.95,10.93,0.01,0.91,3.13,0,3.4,8.26,0.03,0.16,0.01,0,0.28,0,2.1,0.24,0.64,0.99,0
02-27,6.62,0.72,0.12,1.34,0.42,3.71,0.17,0,0.32,0.59,0.04,0.02,0.01,0,0.68,0,0.82,1.37,0.13,0.08,0.4
02-28,1.48,0.44,0.01,8.82,0,1.6,0.91,0.03,6.64,0.06,0.11,0.1,0.22,0.87,0.17,0.01,1.73,0.04,0.08,0.02,0.08
02-29,2.8,0,0,0,3.32,0,0,0,2.02,0,0,0,8.5,0,0,0,0.03,0,0,0,0.02
03-01,0.72,0.02,0.41,0.81,6.85,0.12,0.06,0.18,0.19,0.14,0.1,0.42,1.5,1.38,0.21,0.99,6.77,0.06,0,0.09,1.79
03-02,0.31,0,0.03,1.13,3.81,0.84,1.52,0.18,0.04,0.01,0.02,4.27,0.26,1.13,0.86,4.33,3.73,0.01,0.01,0.01,0.03
03-03,0.92,0.24,0.1,3.27,2.73,1.87,0.02,0.26,0.02,0,0.3,0.35,4.6,0,0.15,0.14,4.49,0,0,0.01,0.04
03-04,0.2,4.64,4.96,1.42,0.76,1.27,0.09,0,0,0,1.03,0.52,0.54,0.02,0.02,0.31,0.03,0.02,0.09,0.01,0.01
03-05,0.06,0.02,5.66,0.03,1.03,8.02,0.29,0,0.02,0.09,0.17,0.26,0.01,0.28,0.54,0.63,0.07,3.61,0.33,0.09,0.25
03-06,0.02,0.45,0.15,0.01,0,6.89,2,0.03,0.02,0.01,1.01,0.18,2.87,0.31,3.63,0.03,9.13,0.01,0.13,0.11,0.11
03-07,2.3,0.45,0.78,0.22,0.01,9.58,0.31,0,0,0.02,0.01,0.03,2.41,0.58,0.78,0.09,0.38,0,0.11,0.21,2.02
03-08,7.12,1.32,0.43,11.06,1.85,0.08,0.14,0,1.78,0.2,0,0,1,0.11,0.91,1.21,0.03,0.03,0.02,0.27,1.05
03-09,5.76,5.38,6,0.39,0.01,1.85,0.02,0,0.07,2.56,0,0,0.02,3.53,0.01,0.37,0.71,0.2,0,0.29,0.14
03-10,0.15,1.94,1.25,0.65,0.02,0.74,0.51,1.42,0,2.68,0,0,0.12,7.35,0.03,3.88,0.59,0.46,0.01,0.3,0.36
03-11,0.14,0.02,0.23,0.01,1.55,2.81,3.28,0.01,1.17,0.21,0,4.6,1.41,0.12,0.42,0.61,1.03,2.49,0,0.24,23.77
03-12,0.2,1.76,2.58,0,3.96,3.83,0.39,0,2.34,0.13,0,0.39,0.96,0.1,2.79,0.63,0.13,0.68,0,0.08,10.79
03-13,0.09,0.24,0.69,0,1.3,7.54,0.39,0,0.73,2.61,0,0.49,1.3,0.01,0.37,0.71,1.65,0.05,0,0.11,0.13
03-14,0.02,0,2.22,0.01,9.17,1.16,0.43,0.1,0.08,3.55,0,0.73,0.04,0.02,0.26,1.52,0.06,1.43,0.02,1.77,0.33
03-15,0.01,0.01,0.2,0,0.35,2.93,2.92,0.01,0.02,0.52,2.46,0.38,5.77,0.08,0.27,4.04,0,0.57,0.54,0.34,0.12
03-16,0.01,0,0.32,0,4.09,0.7,4.41,4.42,0,0.03,0.82,0.04,2.45,0,9.14,6.3,0,1.17,1.89,0.05,1.62
03-17,0,0.15,1.48,0.07,1.1,0.87,1.04,9.7,0,0.07,0.12,0,0,2.42,5.69,0.06,0.03,1.08,0.01,0,0.42
03-18,0.04,0.21,0.2,0.89,0.46,0.79,0.08,16.61,0,6.86,0,0,0,8.9,2.2,0.45,0.01,0.65,0,0,0.03
03-19,0.01,7.52,0.03,17.12,0.91,7.09,0,1.43,0.09,0.63,0.61,0,0.13,9.89,0.49,0.08,0,1.97,0,0.02,0.01
03-20,0.35,0.08,0,15.73,1.84,0.79,0.01,0.08,0.01,0.02,0,0,0.04,0.21,0.43,0.01,0.18,1.76,0,0.18,0.01
03-21,1.02,0,0.01,0.2,0.58,0.2,0.41,0,0,0.69,0,0.04,0.07,0.07,0.2,0,4.79,1.33,0,0.03,0.29
03-22,1.93,0,0.21,0.03,0.62,0.05,0.44,0,0.01,0.01,0,0.32,0.46,0.53,0,0,0.19,0.57,0,0,0.05
03-23,15.77,0.07,0.02,14.5,3.37,0.24,0.01,0,0.01,0.17,8.68,0,0.29,0.03,0.41,0.01,0.22,0.17,0,0,3.66
03-24,18.02,0.05,0,16,6.84,3.42,0,0,0.51,1.4,1.93,0,1.28,0.05,0.03,0,0.07,0.06,0,2.53,0.5
03-25,10.99,1.99,1.45,0.42,1.29,1.18,0.02,0,0.02,4.16,0.2,2.12,1.19,0.01,0.01,1.01,0.41,0,0,1.11,0.23
03-26,1.46,0.33,2.91,0.06,0.85,1.71,0.12,0.47,0,4.02,0.15,0.65,1.27,0,0.28,0.22,0.32,0,0,3.02,0
03-27,3.26,0.65,0,0,0.13,0.39,0.78,4.25,0,1.04,0.04,3.63,0,0,1.35,0.65,0,0.15,0.01,2.7,0.6
03-28,0.15,1.29,6.09,0.02,0.52,0.07,0.8,0.3,0.01,0.29,0.01,0.06,0.01,0,0.83,0.35,0.02,0.07,0,0.72,3
03-29,0.02,1.02,13.57,0.35,0.36,26.49,0.03,0.02,1.32,6.4,0.01,2.58,1.56,0,9.1,0.05,0.07,0.04,0.03,0.44,0.01
03-30,0.03,0.39,0.46,0.02,0,4.39,0.01,0.04,5.39,5.26,0,3.05,0.19,0.02,0.67,0,0.38,0,0.2,4.02,0
03-31,0.01,0.07,2.86,0.02,0,0.04,4.66,0.37,2.84,15.68,0,6.77,0.02,0,7.21,0,0.12,0,13.16,1.62,0
04-01,0.09,0,0.11,0.16,0.18,0.18,1.21,3.61,0.24,0.18,0,4.21,0.09,0,4.82,0,0.01,0.02,2.49,0.92,10.83
04-02,0.02,0,0.89,0.05,2.5,0.01,2.71,0.01,0,3.95,0.07,4.8,0,0,0.37,0,0,0.25,3.43,3.51,1.64
04-03,0.06,0,0.74,0.42,1.44,0,0,0,0.03,5.1,0,0.11,0,0.06,0,0.03,0,1.85,0.84,0.12,0.11
04-04,3.84,0,0.47,0.22,0.25,0,0.37,4.54,0.14,0.09,0,0.11,0,1.99,0,0.03,0.03,0.75,0.05,0.01,2.32
04-05,4.8,0,1.23,0,0.05,0.03,8.48,0.19,2.01,0.89,0.04,0.29,0,1.2,0.46,5.33,0,0.91,1.57,0,0.17
04-06,5.5,0.44,0.16,0.01,0.79,0.07,0,0.01,4.9,0.28,1.9,0.87,0.07,1.52,0.05,0.36,0,1.35,0.1,0,0
04-07,0.28,0,0,0.08,1.95,0.06,0,0,3.12,0.18,0.19,0.44,0.43,5.19,0.05,0,0,0.84,0.94,0.92,0
04-08,0.51,0.19,0,0.03,0,0.23,0,0.04,0.34,0.02,10.63,0.64,12.51,0.53,0.19,0.16,0,0.56,3.72,4.74,0
04-09,0.19,11.27,0,0,0.01,0.26,0.32,0.02,0,0.25,0.87,0.05,2.97,0,0.01,0.01,0,0,2.17,3.26,0.05
04-10,0.15,1.9,0.63,0,0,0,1.67,0,0,0.7,2.15,0,0.15,0.17,0.18,3.33,0,0,0.3,0.03,0.16
04-11,0.99,0.09,9.41,0,0.06,0,2.18,0,0.04,0.35,0.04,0.76,0.02,1.34,0.01,2.84,0,0.03,0,2.89,0.01
04-12,0.01,0.25,0.21,0,0.13,0,9.64,1.65,6.28,4.89,0.02,0.03,0.42,0.18,2.54,0.39,0.4,6.35,0,0.31,0
04-13,0.17,1.33,0.35,0,0.01,0.01,10.17,3.44,0.21,0.16,1.3,0.96,1.24,2.54,4.39,0.45,5.19,8.24,0,15.98,0
04-14,0.15,0.08,2.76,0,0.09,0.02,10.16,3.76,1.32,0,1.85,0.02,5.08,0.21,0.01,3.18,0.37,2.65,0,42.58,0.03
04-15,0.01,0.03,0.34,0,1.7,0,8.53,0.85,1.61,0,3.34,0,0.01,1.19,0.09,0.16,0,0.25,5.29,6.8,25
04-16,0.11,0.01,1.4,0,1.93,0,1.34,0.04,7.03,0,1.63,0,0.1,0.9,1.85,0,0,0.09,1.68,0.88,8.32
04-17,0.46,1.04,0.49,0,0.61,2.05,0.01,0,0.4,0.36,0.04,8.8,1.11,9.83,0.28,0.01,0.03,0.27,0,0.8,0.7
04-18,0.33,17.59,1.31,0.67,0.24,1.08,0.04,0,0,0.01,0,0.67,3.95,2.32,0,0,1,0.98,0.34,2.54,0.4
04-19,3.24,5.07,0.01,0,1.68,0.23,0.06,0,0.51,10.14,4.98,0.01,0.09,15.12,0,0,3.27,4.4,5.87,3.3,2.25
04-20,4.44,7.81,0.03,0,0.2,1.17,0.5,0,2.9,0.49,3.49,0,0.04,2.28,0,0,0.05,1.87,0.08,0.38,2.39
04-21,0.03,0.01,0,0,13.43,0.02,0.1,0,0.87,0.12,0.73,0,0,0,0,0,0,3.1,0.01,0.1,0.06
04-22,0,0,0.02,0.01,7.69,0.11,0.04,0,4.71,0.84,2.44,0,0.07,2.77,0.01,0.01,0,2.11,5.79,0,0.11
04-23,0.24,0,1.66,0,2.54,0.68,0.1,0,0.08,0.55,1.07,0.15,2.37,0.69,4.19,2.96,0.01,0,0.35,0.68,6.08
04-24,5.65,0,0.29,0.08,0,0.02,0.02,1.15,0.78,0,1.33,0.09,1.82,0,1.91,0.11,0,0,0.88,4.66,4.75
04-25,1.81,2.47,0.16,0.08,5.1,0,0,5.64,0,0,7.19,0,0.34,0.22,0.77,0,0,0.01,0.83,0.81,0.25
04-26,0.12,7.31,1.78,0,1.31,0,5.04,6.98,0,0,4.37,0.93,0.35,0.76,13.07,0.54,0.01,0.05,4.82,0.49,0
04-27,0.11,8.54,5.94,0,0.06,0,1.06,1.56,0,0.01,0.59,0.04,8.36,7.5,0,0.2,0.45,2.78,5.11,0.02,0
04-28,0.32,0.6,10.41,0,0,0.22,0.58,0.59,0,0.25,1.33,6.13,0.06,9.48,0.03,0.03,0.13,0.02,0,0.73,0
04-29,0.02,0,21.62,0.11,0.96,5.32,0,2.94,0,0.03,4.41,0,0,0.09,0,3.46,2.06,1.02,0,5.5,0
04-30,0.18,0.1,14.3,0,0.06,2.05,0.21,3.82,0.01,0,0.81,1.56,0,0,0,12.85,0.04,1.34,0.01,0.47,0
05-01,0.63,0.22,4.89,0,4.39,0.74,1.44,3.48,0,0.1,0.2,1.34,4.97,0.07,0,0.1,4.2,1.01,1.03,0.01,0.17
05-02,4.12,0,0.2,0,0.17,0.1,1.71,0.47,0.13,13.76,2.23,4.37,8.81,1.79,1.98,0.04,2.61,5.62,1.02,4.61,0.4
05-03,1.97,3.65,0.03,0.04,0.5,0.11,4.34,3.8,1.53,1.74,2.47,2.35,1.53,4.29,5.77,5.37,0.23,0.03,0.3,1.92,5.83
05-04,0.34,4.66,0.03,4.3,0.35,1.41,5.9,0,13.7,3.43,0.02,0.41,10.95,1.24,2.37,6.18,1.2,0.05,3.08,0.08,0.49
05-05,0.48,2.67,0,12.39,5.49,0.03,3.65,0.02,1.46,4.44,0,0.06,1.19,0.64,1.42,11.8,2.36,3.81,0.99,0,0.53
05-06,6.06,0.65,1.22,12.13,2.76,2.14,1.19,0,3.08,3.59,0,7.1,0.02,0.07,0,3.07,0.24,0.12,2.75,3.34,3.65
05-07,1.66,3.19,1.46,0.04,0.01,0.81,1.86,0,0.61,6.54,8.95,0.25,0.15,1.75,0,0.01,0,2.42,6.99,0.31,2.72
05-08,2.68,0.97,0.25,11.52,0,0.67,1.5,1.82,0,1.48,0.29,0.18,0.31,3.22,4.16,0.05,0.01,0.02,0.86,0.02,2.23
05-09,2.57,1.34,0.24,4.51,0.03,0.39,1.21,0,0.14,0.03,1.93,0.75,0.04,2.71,0.83,5.39,0.08,0,0.82,0,0
05-10,0.31,1.65,0.59,3.07,0,0.39,3.22,0,0.17,8.9,1.28,0.24,0.44,0,3.86,0.64,1.2,0,0.02,0.06,0
05-11,0.63,0.24,0.04,2.71,0,3.92,0.46,0,0,5.97,34.99,0.04,0.94,0.06,3.85,14.92,38.42,0.01,0,3.18,0
05-12,1.82,0.03,0.01,3.25,0,6.01,1.77,6.92,3.19,1.89,1.17,0,25.32,6.46,0.85,10.99,0.42,9.68,3.26,13.19,0.35
05-13,8.19,0,1.88,0.04,0,1.23,13.57,0.38,1.16,1.73,3.31,3.1,7.66,2.13,0.62,1.62,2.79,7.02,4.48,2.14,0.61
05-14,0.3,0.05,2.57,0.01,0.09,5.86,7.11,4.9,0.34,1.46,1.74,5.78,4.48,1.86,4.43,2.5,0.71,1.92,0,18.23,0.06
05-15,1.79,2.58,0.1,5.48,0.48,0.21,7.29,10.37,0.05,0,16.48,0.55,1.14,4.57,25.71,12.56,9.48,3.47,0.01,1.73,0.01
05-16,12.37,3.47,0.42,0.21,1.15,1.32,9.33,0.14,2.46,0.13,32.11,0.18,1.24,0.27,1.92,2.22,1.13,4.84,3.13,19.81,3.99
05-17,0.42,3.84,8.72,5.01,0.12,0.15,3.63,0.05,0.09,2.54,10.05,0.22,0.16,0,1.73,0,0.52,9.7,3.06,18.45,23.63
05-18,0.05,26.22,2.71,0.04,5.1,3.44,1.16,0,0,2.12,4.86,0,0.24,0,1.14,0.04,0,1.47,0,0.44,0.28
05-19,0.61,9.79,14.43,0,4.63,3.79,1.17,0.12,0,1.43,0.51,1.22,4.08,0.01,0.85,0.64,0.15,4.15,0,0.03,0.47
05-20,0.01,0.01,5.75,0.3,16.29,0.19,0.7,0.15,0,2.42,0.12,6.42,1.61,1.41,0.14,7.02,0.2,1.33,0.73,0.29,1.14
05-21,6.51,0.02,2.25,0.02,2.68,0.19,9.44,1.34,0.22,2.12,0,3.69,0,13.28,1.04,1.06,0.01,0.03,5.26,0.09,10.61
05-22,7.54,0.6,0.05,1.1,0.09,2.23,2.61,0.31,8.89,3.31,0,10.3,0,0.22,1.03,9.85,0.07,3.64,0,0.37,1.04
05-23,1.39,8.2,0.77,0.85,0.23,0.05,1.28,0.65,3.28,0.38,0.83,31.2,3.37,2.37,1.74,0.92,21.86,14.76,1.12,6.39,2.13
05-24,0.48,0.64,2.38,0.16,0.68,0.68,0.98,0.09,1.99,0.42,4.11,1.37,18.08,5.42,4.97,0,0.55,8.29,10.03,0.69,3.97
05-25,0,0,0.24,0.14,1.82,0.23,5.3,0.02,0.05,3.12,0.18,0.17,0.67,1.28,17.57,1.08,8.21,3.22,5.67,0.01,4.5
05-26,0.42,0,9.39,1.25,0.01,0.56,11.64,0,0,0.91,3.09,3.77,0.42,0.01,0.04,0.87,5.81,0.06,0.02,0.01,3.19
05-27,4.61,0,12.11,0.15,0.02,2.68,12.54,11.95,0.01,3.83,6.89,0.62,2.8,0.02,0.89,4.25,0.19,5.6,1.11,0,0.81
05-28,15.96,0.01,6.94,5.12,0.02,3.62,3.29,14.21,1.96,1.3,4.69,0,1.26,0,1.39,13.14,2.46,0.2,0.79,0.02,3.56
05-29,0.04,0.01,7.08,7.63,0.01,7.15,2.45,0,0.16,0.41,4.37,0.06,1.58,0,2.31,12.11,1.26,0.54,2.08,0,0.06
05-30,0,13.34,2.42,5.05,0.05,16.21,8.01,0,2.65,17.13,1.73,3.68,1.87,0.12,1.56,7.97,0.47,0.96,0.41,0,1.96
05-31,0.32,3.73,0.79,0.07,0.04,1.17,2.34,0.11,1.1,7.06,1.7,0.62,5.77,4.91,0.94,0.01,8.35,0.16,3.38,0.05,6.67
06-01,1.72,0.01,1.9,1.08,3.58,5.11,4,2.76,6.55,1.83,0.65,0.84,4.33,0.53,4.71,0.32,0.55,0,5.29,0.2,5.86
06-02,13.1,0,19.01,2.08,1.83,0.86,20.34,1.55,1.22,12.79,0.03,0.51,4.08,0.99,2.52,0.2,7.26,0,5.19,0.9,0.76
06-03,24.55,0.02,18.89,3.81,7.96,0.02,7.31,6.01,2.5,5.22,1.17,0.01,3.67,0.9,0.62,0.02,3.91,0.01,0.11,0.02,9.24
06-04,6.1,16.5,2.11,1.55,17.56,0.14,2.58,5.51,9.56,5.3,0.33,0,2.37,9.9,1.05,0.13,0.5,0.03,2.56,5.35,4.32
06-05,3.37,1.29,0.48,2.11,13.71,0.93,0,1.27,1.09,3.5,0.57,0,4.19,0.01,3.53,0.31,9.66,1.8,8.96,14.07,1.69
06-06,0.96,1.05,1.46,3.14,3.28,1.64,0,0.4,0.23,0.18,0,0,1.75,1.17,12.99,4.89,0.13,5.9,11.82,11.07,5.97
06-07,0,2.87,1.8,1.1,5.49,4.5,3,3.32,0.22,0.49,0.12,0.05,0,1.32,4.32,1.6,2.27,0.03,10.64,10.47,8.6
06-08,0.02,1.34,0.15,0.3,4.66,0.2,2.48,14.21,1.74,0.98,0,0.01,0.17,0,3.96,0.01,1.16,0.09,10.95,8.24,2.57
06-09,1.51,3.96,0.31,0.35,5.32,0.84,0.02,13.65,7.94,0.66,0,0.59,4.78,0.11,8.75,0,4.43,0.49,9.85,4.27,9.97
06-10,4.68,0.88,7.11,4.87,0.08,3.15,0.01,0.01,4.45,10.85,0,0.07,2.38,6.46,1.06,0.06,20.59,0.57,3.39,6.91,14.23
06-11,9.23,0.81,0.07,0.78,11.88,5.93,0.01,0,10.66,17.34,0.15,0.1,12.84,0,0.45,0.06,0.2,2.29,0.01,5.44,1.89
06-12,8.26,1.19,0,1.36,1.32,0.77,4.06,0.6,4.15,0.01,0.93,0.03,4.52,0.37,15.43,0,0.02,3.59,0,0.6,1.76
06-13,0.94,0.64,1.19,1.44,0.36,0.2,0.83,1.02,7.92,0,0.12,1.56,0.9,0.02,13.2,0.07,0.48,0.91,1.37,0.01,0.35
06-14,0.09,0.16,0.12,6.09,0.28,0,8.33,0.45,1.32,0.13,0.62,4.1,2.21,0,1.81,0.07,9.36,0,0,1.46,0.01
06-15,0.01,2.83,0,1.35,1.09,0.61,0.93,1.23,0.78,0.83,0.11,1.97,5.23,0,0.72,0.12,3.67,0.01,0,0.05,14.82
06-16,0.37,0.81,0.35,2.25,0.27,5.33,34.84,1.92,0,4.69,0,0.92,0.03,6.13,0.19,1.32,0.29,0.01,4.81,0.18,1.89
06-17,0,0.04,1.38,4.44,6.24,0.01,2.37,0.77,0.06,0.01,0.03,0.09,1.71,1.45,0.04,0.19,1.55,0,0.27,0.33,0.02
