month-day,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
03-06,5.49,4.29,1.88,2.79,3.39,6.59,4.82,5.05,5.85,4.01,2.02
03-07,5.08,5.09,4.57,4.56,8.71,4.96,6.76,3.92,5.89,6.99,4.74
03-08,3.38,3.73,2.49,5.71,5.74,2.21,4.13,3.72,5.37,7.52,3.82
03-09,3.85,2.65,3.64,5.63,6.51,2.31,4.72,4.39,4.63,5.27,6.62
03-10,3.79,2.22,3.26,6.74,5.95,4.44,5.48,3.29,1.94,3.22,7.07
03-11,3.06,3.1,3.17,7.53,4.02,4.59,2.49,4.64,2.09,5.43,8.88
03-12,5.31,5.57,3.22,6.57,5.76,5.46,3.67,4.15,6.86,3.54,4.06
03-13,9.54,3.39,2.32,3.17,8.27,2.65,5.9,5.51,7.19,5.57,2.41
03-14,5.86,3.46,7.75,9.88,7.96,3.65,3.94,6.83,4.26,10.17,2.65
03-15,5.41,6.71,3.88,8.51,6.61,6.31,2.99,6.65,3.85,8.95,4.05
03-16,5.21,3.19,1.78,7.09,7.1,5.86,5.22,3.16,2.5,3.96,3.06
03-17,5.14,6.16,2.41,5.01,5.57,4.36,3.04,2.05,3.39,3.43,4.51
03-18,4.84,6.77,4.68,5.19,4.37,1.96,3.27,3.88,2.77,4.62,4.9
03-19,5.13,3.54,3.11,6.08,2.84,2.61,2.56,7.58,4.39,6.44,5.71
03-20,4.97,4.86,5.84,4.06,6.01,3.09,4.59,2.49,4.35,3.83,6.13
03-21,4.35,3.72,5.35,2.26,8.16,6.01,4.36,2.07,4.42,3.75,6.69
03-22,4.99,5.73,5.52,7.96,6.21,7.11,5.75,2.29,3.92,3.75,3.27
03-23,4.76,5.08,3.92,3.6,4.11,8.19,7.53,2.86,5.53,3.37,6.79
03-24,4.5,2.65,5.09,5.31,4.35,4.57,3.64,4.23,4.18,2.48,6.92
03-25,3.03,2.71,5.64,3.22,5.13,2.3,6.2,2.48,3.28,5.04,5.85
03-26,8.85,4.67,4.16,5.47,4.33,5.74,4.02,6.49,4.2,3.55,4.23
03-27,4.8,3.76,3.47,2.33,2.77,3.63,2.88,3.06,6.69,3.82,1.33
03-28,5.91,6.37,5.74,2.91,2.31,3.77,4.2,5.78,7.63,2.45,3.47
03-29,4.01,4.52,7.57,4.43,2.53,3.72,3.57,6.19,6.54,3.78,7.11
03-30,5.89,4.81,4.15,3.3,4.64,4.84,2.43,4,3.42,5.01,4.95
03-31,6.25,3.59,6.75,6.51,4.55,6.03,3.58,5.22,7.48,3.72,2.64
04-01,3.3,3.79,5.5,6.45,4.5,5.64,4.61,6.78,5.59,6.03,1.55
04-02,1.58,4.8,3.43,3.05,3.96,4.68,7.05,5.54,4.44,5.95,4.88
04-03,2.1,4.39,8.3,2.6,2.63,6.05,6.96,3.67,3.5,4.67,10.05
04-04,5.47,6.28,4.56,3.05,6.67,3.14,3.57,2.48,3.86,3.31,4.72
04-05,4.87,4.67,6.76,2.67,6.13,4.57,2.74,4.79,2.57,3.04,5.16
04-06,3.21,3.21,4.8,7.49,4.79,2.03,2.39,3.19,5.41,2.72,5.6
04-07,4.33,3.59,7.52,6.25,3.98,2.63,2.73,2.3,6.47,3.76,3.06
04-08,4.54,6.66,5.76,5.54,6.05,3.61,2.9,1.73,3.92,3.47,2.39
04-09,3.52,5.05,5.32,3.23,3.29,3.58,6.38,2.18,2.93,3.15,1.86
04-10,4.15,3.46,5.01,4.37,2.4,3.56,8.29,2.05,5.61,3.47,3.15
04-11,3.32,3.56,6.21,4.3,2.79,3.07,5.31,4.53,4,4.5,4.55
04-12,2.61,2.41,5.08,2.28,4.49,4.61,4.65,4.96,2.26,3.48,7.37
04-13,5.25,4.11,2.95,2.79,5.25,4.1,8.78,2.62,2.57,3.2,7.28
04-14,6.47,2.78,2.55,2.45,4.63,3.47,3.28,2.73,4.79,3.28,5.13
04-15,8.57,3.48,2.23,4.52,8.47,7.62,4.44,2.91,4.1,2.94,2.3
04-16,5.99,3.63,3.27,4.23,8.1,4.82,5.75,5.04,5.89,1.73,2.8
04-17,5.37,3.63,2.56,3.3,5.68,3.53,4.5,2.48,4.94,3.4,3.15
04-18,2.77,2.45,2.15,3.87,4.19,6.07,4.97,2.24,6.29,5.19,6.26
04-19,2.83,3.84,4.16,4.99,4.2,7.26,5.39,1.72,8.05,3.19,3.46
04-20,4.04,6.33,3.79,2.15,5.73,6.08,3.58,4.81,3.77,3.04,2.99
04-21,2.42,3.5,4.19,3.23,3.03,2.33,6.4,7.13,3.83,4.02,3.61
04-22,3.53,4.78,3.28,2.59,2.8,3.07,6.09,6.87,3.24,4.21,3.23
04-23,6.23,5.76,3.72,3.17,2.46,3.13,2.41,5.16,2.61,4.43,3.88
04-24,6.01,5.98,3.54,3.09,3.49,3.47,4.37,3.38,3.67,2.72,3.76
04-25,3.01,3.24,2.48,7.07,3.69,2.94,2.38,3.95,3.9,2.07,3.95
04-26,3.67,2.57,3.26,2.63,2.63,4.62,6.25,5.65,2.51,3.11,2.75
04-27,3.51,4.06,3.19,2.45,1.95,6.16,5.55,2.18,5.86,2.6,3.85
04-28,2.75,3.44,2.99,2.96,2.27,3.16,2.93,2.11,7.09,5.72,2.93
04-29,7.12,2.49,4.76,3.09,4.41,3.56,5.54,3.1,5.46,7.24,2.7
04-30,7.69,4.55,3.05,4.36,4.8,2.07,8.57,6.81,2.78,5.42,3.05
05-01,4.19,2.87,4.03,4.42,2.99,3.32,2.94,5.29,2.29,5.59,2.6
05-02,2.73,2.6,2.42,5.68,4.39,2.85,3.87,4.25,3.93,5.02,3.32
05-03,2.84,2.95,4.13,4.07,4.47,2.82,3.69,2.37,3.47,2.99,4.39
05-04,5.12,4.04,5.21,3.7,4.23,1.41,4.21,2.64,1.71,2.71,4.22
05-05,4.07,2.47,5.47,6.17,3.24,5.69,3.27,2.72,2.64,2.16,4.75
05-06,2.6,2.15,5.86,6.39,2.47,3.48,3.62,3.54,3.15,2.03,1.84
05-07,2.88,1.72,2.65,4.91,1.96,3.27,3.89,3.3,9.12,2.91,2.15
05-08,2.21,2.75,3.84,3.53,2.29,2.17,3.31,2.26,8.04,2.67,4.19
05-09,3.04,2.83,4,2.17,1.96,4.92,7.96,3.8,6.72,2.85,2.76
05-10,3.66,3.31,2.84,1.5,3.37,5.51,5.76,2.38,6.09,2.36,5.46
05-11,2.65,3.31,2.13,2.5,1.9,2.58,4.68,3.35,4.55,3.36,3.77
05-12,2.88,3.29,1.79,2.82,2.64,7.52,5.07,3.58,3.15,3.29,2.79
05-13,4.23,4.48,2.74,6.73,3.58,6.08,2.87,2.68,3.01,2.81,3.67
05-14,3.34,3.5,3.24,4.61,2.39,2.15,3.12,2.38,2.18,2.9,3.44
05-15,4.54,3.76,6.42,5.71,4.06,3.2,4.45,2.17,2.78,3.54,4.56
05-16,6.71,3.39,6.13,2.91,3.58,2.06,2.86,2.02,4.45,4.31,6.48
05-17,3.3,1.68,3.66,3.81,1.88,3.9,3.86,2.01,3.82,5.19,2.44
05-18,2.99,3.56,2.73,3.98,4.96,3.02,4.45,3.78,3.19,3.92,1.76
05-19,3.58,2.34,1.98,3.61,4.77,4.79,6.52,2.48,3.02,4.29,2.65
05-20,3.26,4.55,2.6,3.79,4,4.36,5.65,2.73,2.3,4.16,2.41
05-21,2.14,2.51,2.94,3.06,2.25,5.2,2.85,2.84,2.25,3.31,3.45
05-22,2.69,3.54,3.23,3.33,1.87,2.93,2.19,2.36,3.71,3.32,3.91
05-23,1.11,4.21,1.64,1.78,2.28,5.27,3.01,3.33,3.16,3.35,2.66
05-24,2.98,4.65,1.74,3.26,2.97,4.33,4.31,4.07,3.53,2.65,1.85
05-25,2.22,4.17,2.68,5.34,4.39,3.84,2.62,4.36,3.2,3.6,2.76
05-26,3.6,4.95,3.34,3.17,3.16,2.97,1.39,4.45,3.64,1.79,2.89
05-27,3.14,4.86,4.41,1.87,4.25,2.18,2.04,2.82,4.4,2.6,5.14
05-28,4.75,3.2,4.34,3.21,2.83,4.22,4.33,6.5,2.93,1.91,3.81
05-29,3.29,2.22,3.05,5.03,1.91,3.64,5.33,8.25,2.39,4.15,2.05
05-30,1.46,4.4,3.48,3.7,2.68,3.03,2.98,6.87,3.29,4.34,3.26
05-31,3.54,3.89,1.88,2.15,3.52,2.24,4.4,3.12,2.47,2.26,3.25
06-01,2.08,4.17,2.5,2.63,1.92,2.24,2.87,2.8,3.97,1.67,2.95
06-02,3.86,4.86,3.22,2.79,2.36,2.66,2.8,2.47,1.68,1.44,3.72
06-03,2.46,3.88,1.77,2.87,6.81,3.93,3.35,3.67,2.07,5.19,1.66
06-04,1.53,4.4,2.18,2.73,3.46,3.31,2.56,2.76,2.19,3.42,2.38
06-05,4.14,2.93,4,1.93,2.96,4.99,3.55,3.19,2.71,2.61,3.16
06-06,3.02,2.12,3.52,4.09,2.55,2.02,3.29,3,2.64,3.1,4.37
06-07,2.12,2.86,3.22,2.62,3,1.8,3.47,3.12,5.37,2.77,2.46
06-08,2.6,6.19,5.99,2.79,3.11,3.47,2.29,2.61,3,1.59,3.35
06-09,3.87,4.24,5.62,2.82,1.49,4.69,3.59,1.74,4.77,1.84,3.66
06-10,1.87,2.74,3.42,3.64,2.07,4.8,3.57,4.24,2.34,2.42,2.74
06-11,5.1,4.01,4.04,3.42,3.81,4.38,5.47,4.25,1.34,3.13,1.97
06-12,4.33,2.81,4.97,2.7,3.54,3.47,2.05,2.93,3.43,5.19,1.93
06-13,2.73,2.75,4.16,2.84,4.23,3.89,3.17,2.52,2.1,3.66,3.87
06-14,3.81,2.09,2.88,2.77,3.86,4.96,3.16,3.43,2.07,4.35,3.66
06-15,3.24,3.07,2.61,3.86,2.58,5.09,3.83,3.15,3.43,3.42,3.16
06-16,2.57,2.71,1.56,3.56,2.27,4.32,3.44,3.53,4.62,2.67,3.69
06-17,2.91,3.15,2.41,2.18,2.56,1.77,3.6,2.12,4,4.03,4.39
06-18,3.09,3.56,2.47,4.91,4.64,1.48,3.05,4.43,6.19,2.39,4.14
06-19,1.89,1.85,3.09,6.14,2.72,2.54,2.75,3.26,5.62,2.9,3.36
06-20,2.55,4.06,3.49,3.73,2.6,3.1,2.13,2.99,2.89,4.43,3.79
06-21,3.23,3.69,2.88,3.06,1.8,4.34,2.2,4.19,2.06,6.21,3.72
06-22,2.06,2.62,2.15,2.92,4.18,4.05,2.96,3.17,4.74,5.81,2.98
06-23,2.38,4.92,1.73,4.46,3.72,3.43,3.83,3.31,3.21,3.3,5.68
06-24,4.26,2.54,3.14,3.68,2.66,2.53,3.63,3.26,2.33,3.56,5.48
06-25,4.15,2.84,2.83,2.49,3.29,2.94,2.46,3.25,2.46,2.24,4.06
06-26,2.41,1.89,2.81,3.06,3.33,1.99,2.44,4.12,4.01,3.38,4.83
06-27,3.36,6.02,4.93,2.15,4.95,1.06,3.9,4.93,3.8,3.83,2.65
06-28,2.37,4.16,4.42,3.5,4.18,1.55,2.19,4.56,2.56,1.81,3.8
06-29,2.92,3.88,2.22,5.3,1.88,3.04,2,4.17,2.99,2.53,4.89
06-30,3.78,3.81,3.15,5.45,2.14,4.07,1.74,4.18,2.98,2.47,4.56
07-01,4.73,3.35,4,4.63,1.97,2.96,1.87,2.62,4.9,3.03,4.1
07-02,4.16,1.51,4.27,2.79,1.8,3.04,1.65,3.14,4.6,4.22,2.25
07-03,3.02,2.46,3.48,2.04,2.4,1.09,2.42,4.37,1.77,2.88,3.05
07-04,5.33,2.38,3.68,1.49,1.71,2.06,3.34,1.44,2.68,1.65,3.56
07-05,4.64,2.45,2.09,2.44,3.44,2.38,2.92,2.61,5.43,2.07,3.76
07-06,4.64,2.75,2.19,3.13,4.5,3.06,3.26,5.34,2.65,2.66,3.8
07-07,5.45,3.92,2.4,3.04,4.23,3.35,4.58,2.97,3.99,1.98,1.38
07-08,5.04,2.95,3.24,3.08,2.17,2.14,3.79,3.22,2.41,1.99,1.44
07-09,3.41,3.3,4.09,2.99,3.27,2.2,2.5,5.51,2.41,2.81,3
07-10,2.27,3.45,2.25,4.14,3.1,2.97,6.63,2.59,3.23,2.81,5.24
07-11,2.2,2.27,2.74,2.85,1.89,4.16,5.59,3.02,3.71,2.72,4.73
07-12,2.74,2.48,3.4,3.27,2.16,2.91,4.28,2.87,5.53,3.08,3.69
07-13,5.52,3.02,3.68,2.2,2.36,3.05,2.36,4.08,2.59,4.55,3.33
07-14,3.87,3.39,4.04,4.03,3.95,3.34,2.25,1.94,1.71,3.19,2.43
07-15,4.25,2.05,2.68,1.92,3.11,2.33,3.7,2.03,3.02,2.8,3.71
07-16,2.61,3.88,2.71,2.26,3.25,2.93,4.24,3.07,2.03,3.57,3.98
07-17,2.25,3.58,2.77,2.42,4.54,3.11,4.36,3.1,2.23,2.32,2.98
07-18,2.3,4.4,4.57,2.61,3.24,1.66,2.41,4.55,4.45,2.97,1.81
07-19,2.94,3.08,3.13,3.04,2.88,2.91,4.11,2.5,3.83,1.99,3.4
07-20,4.5,2.68,3.02,2.26,2.96,2.89,2.88,2.02,3.52,2.46,3.47
07-21,2.54,2.2,3.99,2.04,5.91,3.05,2.55,2.13,4.16,3.26,2.17
07-22,3.71,4.25,5.48,2.29,6.83,2.99,2.66,2.74,2.85,2.93,2.98
07-23,4.55,2.78,3.24,4.2,5.59,3.68,3.86,2.16,3.27,2.4,1.36
07-24,2.95,2.11,2.89,3.73,5.22,3.51,1.17,2.5,4.83,3.29,1.94
07-25,3.21,2.62,3.67,3.26,5.16,2.16,2.54,5.32,5.59,2.36,2.62
07-26,3.8,4.56,2.38,2.57,3.48,1.82,3.74,1.33,2.9,3.07,2.78
07-27,4.14,3.62,2.3,3.26,3.16,3.05,3.94,2.22,2.93,4.8,1.77
07-28,4.41,2.2,1.67,1.74,1.94,4.12,3.35,2.28,3.82,2.28,2.69
07-29,3.18,3.01,4.26,6.42,2.84,3.67,2.82,4.97,3.18,4.07,3.8
07-30,2.71,4.75,2.11,3.11,2.44,3.51,3.3,4.49,2.44,3.73,4.58
07-31,4.08,2.27,3.85,2.29,2.75,2.63,1.61,2.66,2.69,2.09,4.56
08-01,2.45,3.83,3.03,1.66,4.82,1.82,2.53,3.07,2.55,2.7,2.37
08-02,3.9,2.96,3.92,2.26,4.45,1.91,4.84,2.7,3.36,2.79,3.29
08-03,2.6,4.89,3.18,2.52,4.2,2.73,3.83,1.96,3.39,4.34,3.34
08-04,2.6,3.69,2.26,3.53,3.93,1.85,7.59,2.69,3.6,4.51,4.32
08-05,2.21,2.66,3.54,4.34,2.26,2.87,2.48,3.99,2.79,1.67,3.45
08-06,2.4,2.34,3.98,3.75,3.01,2.15,1.82,3.27,4.17,2.96,3.76
08-07,3.22,3.69,2.61,3.89,4.22,4.62,2.91,3.09,5.1,4.88,4.39
08-08,2.64,3.41,2.53,3.02,2.68,3.7,2.05,3.98,5.28,5.08,5.09
08-09,2.17,3.41,2.58,2.35,2.73,2.83,2.98,2.04,4.05,4.26,7.37
08-10,2.01,3.44,4.6,2.05,2.36,3.83,3.53,3.35,2.64,3.45,2.9
08-11,2.87,5.35,3.6,2.32,2.56,2.7,4.03,3.87,2.27,2.65,2.34
08-12,5.45,3.23,4.38,2.35,2.27,3.8,2.07,3.79,3.28,3.3,2.8
08-13,3.85,2.56,3.77,2.22,3.7,3.3,1.82,2.22,3.28,3.01,2.13
08-14,4.44,2.72,3.09,2.29,3.9,1.92,3.7,2.69,2.89,2.21,1.8
08-15,3.61,3.32,1.93,1.28,3.83,3.22,4.74,3.1,2.4,2.24,1.8
08-16,3.64,3.27,3.47,2.02,2.72,2.37,6.69,2.25,4.26,2.51,2.54
08-17,3.42,3.55,3.79,2.72,3.47,1.66,4.01,3.41,2.39,2.96,3.25
08-18,2.36,3.7,1.38,4.68,2.55,2.07,2.64,3.32,2.87,4.27,4.99
08-19,2.21,3.52,1.93,3.05,5.19,2.76,1.14,4.9,3.05,3.66,2.72
08-20,2.28,4.18,2.76,3.36,3.38,2.04,2.64,2.1,2.69,3.01,4.95
08-21,2.51,1.78,4.44,3.02,3.74,3.73,4.36,2.57,2.3,2.2,4.07
08-22,3.64,3.22,5.51,4.67,3.81,2.8,3.47,4.98,3.1,4.33,3.1
08-23,3.98,2.48,2.69,3.25,3.9,3.42,2.72,5.05,2.34,3.35,2.4
08-24,3.14,2.11,3.6,2.48,2.35,3.96,2.54,2.22,2.67,3.36,2.69
08-25,1.62,3.95,4.65,2.6,2.17,5.81,3.96,1.44,2.73,5.11,3.18
08-26,2.43,3.55,2.67,1.95,3.7,4.4,4.47,2.53,3.91,1.7,2.52
08-27,3.27,2.74,3.03,3.29,2.5,2.78,3.35,1.05,2.48,2.65,2.37
08-28,4,2.24,2.81,4.94,3.29,2.13,3.57,5.65,4.4,3.3,3.11
08-29,3.05,2.88,2.53,5.96,3.57,3.33,4.49,3.52,3.29,2.75,5.09
08-30,3.3,3.96,3.33,4.11,2.66,4.17,4.64,2.82,4.15,2.77,4.18
08-31,4.44,3.73,3.18,3.91,5.58,2.49,3.02,1.67,3.81,4.89,2.97
09-01,2.32,2.63,2.09,4.13,3.91,4.01,4.43,4.26,3.77,3.6,3.35
09-02,3.45,2.86,3.25,4.59,2.12,3.95,3.77,5.86,3.69,3.4,4.16
09-03,3,1.76,5.24,4.96,2.65,2.66,3.1,3.04,2.36,2.37,3.5
09-04,2.71,4.39,5.2,4.68,1.87,4.05,2.82,2.75,2.85,1.05,2.36
09-05,3.22,3.87,5.88,5.2,3.07,3.41,3.37,4.72,2.86,1.19,4.02
09-06,3.78,2.44,7.55,2.53,3.04,6.63,3.82,3.15,4.46,1.48,3.09
09-07,3.07,4.15,4.11,4.35,3.34,4.49,3.42,2.58,5.96,1.88,4.06
09-08,5.02,4.25,2.55,4.08,4.87,2.44,1.96,5.88,3.83,2.91,4.75
09-09,6.08,3.79,2.44,3.97,6.62,2.29,2.47,3.51,3.27,1.62,4.09
09-10,3.63,2.68,3.83,3.66,7.18,2.84,2.61,4.98,2.38,2.02,2.3
09-11,4.36,3.51,4.44,2.11,1.04,4.44,3.64,3.54,2.44,1.44,2.46
09-12,3.64,4.08,3.33,2.31,1.86,3.53,5.06,4.97,2.28,2.18,2.06
09-13,4.38,4.28,3.63,2.7,3.94,5.63,3.47,2.96,3.46,2.44,1.91
09-14,3.5,5.35,3.63,3.46,4.11,4.42,4.87,2.95,3.38,4.47,2.16
09-15,2.29,2.86,4.23,2.36,2.28,1.83,3.43,4.64,4.07,6.28,3.77
09-16,1.19,2.32,3.27,1.6,1.77,1.56,3.93,3.69,1.72,4.87,3.63
09-17,2.44,2.64,3.15,2.07,3.14,3.27,2.53,4.49,3.41,2.7,3.31
09-18,2.06,2.72,4.1,4.21,4.05,4.48,5.15,2.24,4.8,3.51,4.23
09-19,4.8,3.12,2.56,7.45,3.04,2.95,5.28,3.18,4.17,4.35,3.45
09-20,4.23,4.77,1.54,5.59,3.52,3.94,5.29,2.64,3.36,2.24,4.29
09-21,2.33,5.33,1.75,4.05,4.83,2.84,4.6,3.26,3.39,2.72,4.43
09-22,5.23,4.95,2.87,5.02,4.83,3.56,4.72,4.71,6.01,5.71,4.21
09-23,2.32,3.1,1.91,2.85,2.26,5.12,3.61,6.3,7.51,9.12,4.33
09-24,5.11,3.4,4.23,2.13,6.47,3.7,2.44,3.36,4.48,7.7,4.76
09-25,6.95,4.93,3.06,1.83,6.17,3.49,2.91,1.94,4.59,6.5,4.87
09-26,3.46,5.64,3.7,2.65,4.28,3.66,3.13,4.73,4.52,6.57,3.55
09-27,2.3,4.24,3.35,3.34,4.68,2.75,3.71,5.41,4.38,5.31,2.89
09-28,2.53,2.25,6.16,5.73,3.99,4.34,4.57,4.27,3.62,5.59,6.35
09-29,2.26,2.99,8.35,3.06,2.5,2.78,4.57,4.46,4.94,6.16,5.39
09-30,3.17,5.99,8.6,5.22,2.75,3.64,6.73,3.79,5.08,4.94,4.23
10-01,4.74,7.36,5.42,2.97,3.82,4.73,3.69,3.05,8.35,3.29,4.93
10-02,3.74,9.3,2.14,2.76,4.5,4.6,3.78,3.89,9.02,2.54,3.38
10-03,3.24,9.41,1.01,3.25,3.1,5.63,2.46,3.08,8.62,1.72,2.16
10-04,6.19,7.81,5,4.72,3.1,5.8,3.43,1.85,8.88,1.89,2.4
10-05,5.07,4.88,3.99,4.8,4.34,4.16,2.99,3.57,5.07,2.67,2.68
10-06,4.81,2,2.17,2.69,3.43,5.48,3.59,1.96,2.54,3.78,3.43
10-07,5.79,2.48,2.62,3.78,2.85,5.04,6.05,1.57,3.56,4.86,4.28
10-08,5.8,2.84,2.01,5.33,4.37,6.07,5.58,2.28,4.18,6.05,3.49
10-09,5.04,4.83,7.41,5.66,3.31,7.31,3.5,6.14,4.31,4.87,3.46
10-10,2.04,3.9,6.09,2.09,3.23,7.54,5.59,6.65,3.42,3.23,5.42
10-11,4.64,3.02,2.95,3.95,4.22,7.27,4.71,5.84,2.67,1.63,4.15
10-12,3.14,3.42,2.11,7.45,6.74,3.02,8.4,2.95,3.4,1.66,4.27
10-13,3.11,3.57,3.44,4.82,4.18,3.02,6.15,1.31,4.64,3.73,3.94
10-14,4.76,4.23,3.17,2.2,2.89,3.02,3.82,2.49,3.77,3.46,6.05
10-15,5.8,3.97,2.26,4.32,5.78,2.9,5.46,2.52,3.2,6.02,4.74
10-16,4.92,4.75,4.5,5.48,5.35,6.33,5.33,6.06,2.3,3.93,4.96
10-17,4.47,5.42,3.4,3.86,6.39,9.71,4.03,5.71,4.04,2.5,5.33
