month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
01-17,4.11,2.34,2.67,3.18,3.14,4.19,5.26,7.73,5.67,3,2.78,2.41,5.42,7.07,6.15,5.85,2.01,5.25,7.16,4.31,5.94
01-18,5.57,4.11,2.96,2.98,4.27,3.93,5.56,5.15,4.96,3.22,3.36,2.69,2.66,6.12,4.83,3.46,2.21,2.66,6.32,4.27,6.77
01-19,5.17,4.22,5.07,2.71,5.14,2.12,6.03,6.04,3.9,2.75,3.22,2.78,2.91,5.52,2.88,3,1.91,2.7,5.16,3.48,5.66
01-20,5.6,2.91,4.06,3.06,4.56,2.35,5.79,6.1,3.18,2.76,3.45,3.23,2.31,5.97,2.76,4.32,3.89,2.6,5.73,5.01,4.48
01-21,4.29,2.99,3.26,2.58,5.1,2.89,4.16,4.72,2.72,3.4,4.22,3.49,3.03,4.14,2.5,6.02,2.59,3.2,4.68,5.78,3.72
01-22,3.92,5.4,5.56,2.42,3.51,2.39,4.77,5.52,3.25,4.44,3.7,6.69,3.83,4.2,3.63,5.71,2.46,2.6,4.76,4.33,2.97
01-23,4.25,5.4,5.35,4.44,2.72,2.55,3.67,2.37,4.35,3.34,4.26,6.16,3.74,3.77,3.55,4.33,2.88,2.9,6.55,3.43,3.29
01-24,4.91,5.97,5.58,4.88,2.4,4.84,2.25,2.12,6.4,2.29,6.18,5.36,3.84,7.01,3.66,3.7,3.55,3.29,5.81,6,3.3
01-25,5.15,3.73,4.83,3.8,2.4,7.26,1.97,2.41,4.93,2.66,3.6,5.29,4.06,4.04,4.89,5.44,2.55,3.64,4.74,6.1,2.44
01-26,5.2,4.02,2.52,5.41,3.91,6.93,3.24,2.51,4.89,3.07,3.52,5.86,3.46,2.84,6.56,5.74,3.23,5.27,4.86,5.86,2.75
01-27,5.23,6.54,2.05,5.97,4.53,5.52,5.1,5.15,4.84,3.84,3.02,6.37,3.17,2.01,6.73,5.93,4.13,6.36,4.09,6.53,3.93
01-28,5.43,6.78,2.47,5.59,2.53,4.35,4.97,5.16,5.48,3.56,4.5,4.98,4.67,2.93,6.25,5.45,4.71,6.36,4.37,6.03,3.41
01-29,5.42,6.69,3.01,6.5,2.79,3.65,6.88,3.81,4.88,5.76,5.33,4.85,4.99,3.95,5.57,2.88,5.24,3.82,4.11,4.51,4.1
01-30,6.61,7.01,2.53,6.29,2.49,4.43,6.08,4.92,4.29,3.7,5.15,6.1,4.74,5.6,6.16,4.18,4.33,2.07,5.49,4.72,6.16
01-31,5.96,6.47,2.44,5.83,2.44,4.88,6.31,7.16,6.37,2.78,6.27,5.74,3.12,6.35,4.08,4.56,3.05,4.04,5.03,5.25,5.31
02-01,4.6,2.58,2.84,4.8,4.16,3.84,5.36,6.12,6.09,3.1,6.89,5.22,3.38,4.62,2.06,3.1,5.23,5.08,3.33,5.38,5.49
02-02,5.22,2.89,3.48,4.39,3.35,4.22,3.67,5.55,6.14,5.33,6.12,4.58,3.15,4.14,2.86,2.89,5.35,3.96,3.22,4.49,7.39
02-03,5.72,2.73,4.14,3.9,2.76,5.12,6.05,7.78,5.55,4.55,5.6,5.32,4.21,3.39,2.52,2.78,5.39,3.89,3.55,2.68,7.77
02-04,4.26,3.22,6.13,3.92,2.82,5.04,6.43,5.72,6.64,3.37,3.79,5.43,4.55,3.82,2.69,3.29,6.07,2.97,4.28,2.84,3.83
02-05,2.57,2.66,5.76,2.83,2.3,7.7,4.01,2.19,6.98,2.9,4.99,4.95,4.43,5.89,2.72,5.08,6.33,2.65,5.66,3.53,4.93
02-06,2.65,2.59,3.6,4.45,2.21,6.92,2.2,2.87,5.75,2.66,6.29,4.93,3.54,4.37,4.95,5.02,5.46,2.44,3.04,3.56,3.59
02-07,3.11,3.14,5.18,4.54,4.48,5.45,2.33,3.41,6.05,2.75,6.05,4.03,3.29,4.65,5.16,4.01,5.26,2.44,3.84,2.98,5.34
02-08,4.31,3.94,5.71,3.18,5.2,5.15,6.01,2.76,6.63,2.69,5.4,5.4,3.76,5.49,5.96,4.32,3.5,2.96,5.39,3.73,4.56
02-09,6.3,2.65,4.79,3.18,7.27,3.59,6.37,2.58,4.39,3.86,4.39,5.97,3.6,5.84,7.98,2.42,3.41,4.33,4.18,5.38,4.9
02-10,3.37,2.55,2.77,3.13,3.95,3.34,5.24,2.11,3.41,2.65,3.26,4.64,3.22,4.56,7.55,3.75,3.84,2.53,2.81,5.94,5.32
02-11,3.12,2.78,2.75,3.38,2.58,6.45,3.52,2.75,2.5,4.68,4.76,2.98,3.7,4,6.14,5.35,4.71,2.49,4.38,6.29,6.15
02-12,4.48,2.53,3.23,4.75,2,6.69,5.4,2.84,2.21,5.14,4.55,4.8,4.85,3.53,4.13,3.44,7.27,2.54,2.8,5.68,6.42
02-13,5.29,2.15,2.49,4,2.64,6.6,6.23,6,2.4,6.33,2.84,5.13,7.08,2.8,2.57,3.56,8.11,3.53,2.79,6.63,2.49
02-14,3.65,3.73,2.41,5.06,5.05,3.64,4.08,3.92,2.62,6.54,2.09,3.21,7.35,2.34,2.37,4.47,6.59,4.29,3.43,7.74,2.38
02-15,2.72,4.46,1.97,3.71,5.8,3.12,4.59,2.4,1.84,4.37,2.1,4.05,4.78,2.27,2.83,3.26,5.24,2.98,4.04,5.3,2.67
02-16,5.72,3.21,2.6,5.42,5.46,5.4,3.45,2.65,2.32,3.59,3.62,4.19,3.45,2.87,4.44,3.11,3.89,2.7,6.15,4.71,5.03
02-17,7.06,3.02,3.29,6.27,5.15,4.21,2.55,5.54,2.12,7.92,2.89,5.54,4.49,4.35,5.71,3.93,6.38,3.23,5.77,2.94,6.83
02-18,6.96,4.85,3.51,4.94,5.41,2.43,2.77,3.84,2.26,4.78,3.27,6.82,5.45,4.74,4.23,3.77,6.02,4.22,5.94,1.83,3.42
02-19,3.61,3.68,4.44,4.43,5.34,4.67,5.83,2.92,5.1,5.86,4.94,3.55,6.44,4.98,3.3,4.47,4.02,4.78,6.6,3.56,2.36
02-20,3.13,4.25,3.38,2.29,2.72,6.24,5.47,2.91,6,6.09,5.56,2.1,6.3,4.8,2.46,2.54,2.29,3.63,6.35,4.37,2.38
02-21,2.84,5.75,3.64,3.49,1.87,6.01,4.6,3.64,6.21,5.78,5.15,2.47,5.4,4.64,5.1,2.52,2.14,4.83,3.29,3.51,2.32
02-22,3.38,4.68,6.87,5.9,1.89,6.87,4.38,5.55,6.09,4.19,3.78,3.21,4.24,3.54,4.82,5.54,2.94,6.32,2.23,3.26,3.24
02-23,3.81,5.37,7.45,6.34,2.21,4.46,4.77,5.6,2.73,6.21,3.1,3.99,2.66,1.97,4.45,7.11,3.06,5.42,2.96,3.16,4.59
02-24,3.93,3.31,2.76,6.34,2.9,2.92,2.51,2.31,2.62,6.6,2.85,3.21,5.38,2.11,4.49,6.65,5.68,2.75,4.39,2.56,3.13
02-25,2.65,4.17,2.33,5.95,2.88,3.16,2.99,2.21,4.44,3.84,2.82,2.99,6.5,1.97,4.91,5.05,5.68,2.61,4.97,5.28,3.42
02-26,2.43,2.23,5.95,4.54,2.45,3.61,3.15,3.97,6.69,2.78,5.03,3.4,6.55,2,3.73,3.64,3.93,4.26,6.14,6.36,6
02-27,3.16,2.22,6.68,4.72,2.74,2.75,3.52,3.73,5.06,4.14,5.81,1.94,5.45,1.64,3.73,3.44,2.73,5.53,7.57,4.48,5.36
02-28,4.25,2.51,5.94,6.23,4.3,3.22,3.34,4.48,5.15,5.46,4.65,1.91,4.72,2.38,3.63,3.72,2.75,5.3,8.23,5.09,5.92
02-29,3.52,0,0,0,3.62,0,0,0,7.29,0,0,0,4.28,0,0,0,2.85,0,0,0,5.62
03-01,3.06,3.3,5.62,6.71,4.36,2.73,2.94,4.32,7.07,5.89,4.13,3.01,3.4,2.92,3.93,4.43,2.63,2.44,6.79,6.39,5.27
03-02,7.52,5.96,4.45,6.74,4.92,3.07,2.37,3.95,6.77,5.02,3.17,3.37,3.52,5.08,4.89,4.16,3.06,2.29,4.17,5.36,6.35
03-03,5.91,5.22,5.95,4.7,4.86,2.65,3.63,4.85,6.48,2.12,5.05,5.06,4.39,5.27,5.83,5.11,4.47,3.33,2.37,3.08,4.43
03-04,2.61,6.62,3.93,5.82,4.91,6.23,4.89,3.05,5.01,3.71,5.59,5.62,4.78,5.71,6.06,7.12,5.6,4.47,4.82,5.37,4.98
03-05,4.43,6.51,4.19,4.55,4.49,5.66,5.6,2.42,4.28,4.85,6.41,6.46,3.67,5.81,4.87,6.24,5.03,2.46,6.21,2.96,5.06
03-06,8.32,4.21,5.23,2.36,3.3,5.67,4.33,3.38,6.03,6.77,6.32,3.81,3.94,5.42,2.24,5.74,3.85,2.95,5.56,3.7,5.43
03-07,7.98,4.7,6.68,4.14,2.8,6.04,4.2,3.48,5.85,4.92,6.44,5.61,3.48,3.57,2.28,5.83,5.99,5.21,6.21,3.39,5.43
03-08,4.41,7.03,6.27,5.52,2.85,5.45,7.51,3.93,3.12,4.57,6.58,5.99,3.94,2.66,2.86,4.08,5.44,4.71,5.05,3.75,5.58
03-09,3.1,4.97,6.31,7.17,4.07,2.83,3.75,4.31,5.78,6.11,5.6,4.82,5.17,6.26,2.38,2.36,5.36,3.33,6.43,4.29,7
03-10,3.25,2.27,5.8,6.4,3.04,1.83,2.11,2.97,3.93,5.98,6.21,4.31,2.71,7.62,6.27,2.77,4.01,3.08,6.48,3.1,4.04
03-11,2.31,2.55,7,5.82,3.51,3.32,2.75,2.32,4.01,4.37,5.46,3.24,2.06,8.02,8.06,3.98,3.81,5.8,3.96,2.48,3.77
03-12,2.56,2.71,4.3,6.07,4.61,5.49,2.16,7.41,5.95,4.93,4.81,5.19,2.53,6.68,7.14,5.03,3.38,3.28,2.5,3.32,5.32
03-13,2.61,4.46,4.18,2.77,4.32,5.22,2.39,6.33,6.37,4.54,4.06,6.51,4.11,2.32,5.98,4.92,4.58,2.59,3.2,4.24,7.62
03-14,3.74,2.6,5.61,3.44,4.05,6.66,4.5,3.02,3.05,4.19,4.68,6.65,4.15,3.16,6.68,4.75,6.11,2.64,2.46,4.67,7.75
03-15,5.09,2.25,6.25,4.19,4.75,5.77,3.67,2.64,2.53,3.44,4.1,5.57,4.2,4.85,5.1,4.23,4.47,2.17,1.83,4.48,6.3
03-16,5.31,5.17,6.72,6.18,6.24,6.66,3.26,6.1,3.55,2.43,4.93,3.97,2.75,2.5,2.62,4.3,3.24,2.75,2.14,3.32,6.4
03-17,7.53,7.38,7.51,5.55,6.32,5.02,2.41,7.86,2.69,4.79,5.11,4.97,4.88,2.31,4.09,5.21,4.15,3.52,5.79,4.87,5.95
03-18,5.93,7.47,5.68,2.4,3.91,2.8,3.76,4.97,1.16,3.04,3.27,3.53,5.72,3.62,6.75,7.4,4.82,2.85,6.08,6.13,5.14
03-19,4.81,5.55,5.25,2.12,5.49,2.93,5.36,3.28,1.96,4.12,3.68,4.49,2.01,4.77,5.16,8.83,4.98,2.09,4.62,5.72,1.96
03-20,3.65,5.76,5.44,2.01,5.56,5.23,5.59,3.47,3.55,3.75,4.22,5.3,3,5.26,4.31,5.72,2.71,2.84,4.23,3.9,2.11
03-21,1.94,4.47,5.73,1.88,2.77,4.91,6.1,5.45,5.4,5.75,5.34,3.64,3.81,3.23,3.96,5.81,2.82,3.22,6.64,3.44,4.37
03-22,4.32,3.19,5.39,3.68,1.91,5.79,6.32,6.38,6.07,4.3,1.84,1.84,3.49,2.64,2.92,5.42,2.32,4.95,5.85,4.58,4.04
03-23,6.33,4.02,5.11,5.18,2.08,4.68,6.06,7.21,2.97,3.22,2.15,2.41,3.21,2.06,3.68,5.17,1.98,4.49,6.78,4.92,5.2
03-24,6,4.3,8.9,4.12,2.36,3.35,5.46,5.16,3.71,5.43,3.26,1.85,3.44,2.08,7.27,4.98,3.71,5.31,8.17,5.27,6.03
03-25,4.03,5.05,6.36,4.71,4.6,4.07,4.35,4.47,5.29,6.02,3.53,2.26,2.76,1.51,6.37,4,4.37,5.59,3.44,5.46,4.54
03-26,4.35,4.74,6.77,5.02,6.06,4.37,5.9,8.05,4.4,3.5,2.22,3,2.06,2.23,5.18,2.78,3.29,6.3,4.01,3.7,5.24
03-27,2.86,5.01,6.2,3.27,6.26,3.35,6.44,7.05,1.5,2.1,2.06,4.48,3.3,3.77,5.35,1.88,3.22,3.33,6.64,4.39,5.87
03-28,6.36,4.98,3.46,2.04,4.26,4.43,5.84,5.06,2.46,1.7,2.81,5.24,3.28,3.39,4.42,3.49,4.15,2.62,6.57,5.99,4.08
03-29,2.57,5.49,2.94,2.24,3.62,3.96,5.9,4.99,3.52,2.89,3.21,6.48,2.3,3.3,6.36,3.94,5.95,2.55,8.22,7.98,4.46
03-30,4.43,4.03,3.77,5.24,5.41,6.28,3.33,5.37,2.72,3.92,5.16,6.35,2.21,5.28,6.48,3.04,4.55,3.16,7.94,7.27,6.84
03-31,3.75,5.78,4.35,3.37,5.96,5.53,3.78,7.05,3.93,2.85,3.93,5.95,6.12,3.97,5.46,2.55,5.95,3.86,6.43,5.47,7.35
04-01,2.51,5.05,4.24,3.88,5.62,2.27,7.15,6.21,4.18,2.44,4.22,5.88,3.48,2.82,2.79,4.95,7.23,3.85,5.25,5.23,5.96
04-02,3.63,4.79,3.25,2.67,3.55,2.39,6.92,4.7,2.33,5.65,3.94,5.17,3.4,5.72,1.74,3.31,3.25,5,4.87,5.93,3.1
04-03,3.13,4.57,3.22,3.88,2.17,3.9,5.1,5.02,2.47,2.56,5.16,4.59,2.67,5.53,2.21,2.36,3.26,4.44,6.92,5.76,5.89
04-04,2.17,4.14,6.41,3.18,3.4,6,2.25,5.2,6.19,2.53,5.64,5.24,4.62,5.11,3.24,5.91,4.56,1.69,5.84,4.17,6.49
04-05,1.84,5.93,6.73,3.72,4.98,6.06,2.17,1.45,8.21,4.86,4.74,3.37,2.24,6.13,5.35,3.63,5.21,2.22,4.78,4.18,5.75
04-06,4.72,5.11,4.26,5.29,6.12,5.33,2.82,2.31,6.5,6.78,2.95,2.57,2.61,4.42,2.84,3.51,6.32,2.43,5.61,6.29,6.32
04-07,7.63,5.36,4,6.76,6.6,5.45,3.13,3.99,6.56,5.9,1.75,2.92,4.92,3.86,2.46,3.59,3.27,4.92,5.95,5.29,5.72
04-08,7.09,4.96,6.18,4.2,6.25,1.99,3.4,3.03,6.48,3.19,5.75,5.33,4.73,3.88,1.45,3.67,2.08,4.42,5.31,4.4,5.32
04-09,4.91,5.17,3.52,2.47,5.16,1.9,3.77,2.09,3.83,1.64,6.88,6.48,5.34,4.22,2.61,4.8,3.21,5.69,5.36,4.25,4.92
04-10,5.24,5.39,3.43,3.6,2.41,1.88,5.9,2.65,4.15,2.55,7.93,6.63,6.21,3.23,3.46,6.84,4.28,6.57,5.36,4.98,3.79
04-11,3.16,5.69,1.99,6.38,2.32,1.51,6.37,3.95,4.2,5.93,6.69,2.5,2.34,1.73,4.9,5.13,4.33,6.14,6.57,4.41,3.33
04-12,1.59,3.55,3.58,6.91,7.31,2.1,5.57,3.23,1.64,6.53,7.56,2.03,2.76,2.88,6.64,2.85,5.46,5.01,6.77,3.05,2.46
04-13,4.46,2.72,5.05,3.29,7.12,4.91,3.86,4.21,3.12,5.5,6.58,4.05,1.57,2.19,4.39,4.09,5.3,3.85,5.15,3.33,2.27
04-14,7.22,6.23,7.16,1.78,4.48,2.81,1.7,5.11,5.68,2.52,5.25,5.52,3.27,2.11,4.82,6.96,2.9,5.19,2.1,3.07,2.09
04-15,5.72,4.57,5.96,2.46,1.79,3.97,1.95,6.82,5.16,1.27,5.1,4.44,1.85,4.84,4.75,5.42,2.49,5.31,3.23,4.42,2.13
04-16,6.06,2.35,4.32,3.72,4.59,5.02,3.19,7.77,5.86,3.31,7.14,5.91,1.45,4.4,5.1,4.43,3.16,5.04,4.77,4,4.68
04-17,6.59,4.04,3.64,2.09,3.47,6.5,1.81,8.68,5.22,3.06,7.14,6.27,2.75,3.68,7.56,4.2,5.16,3.41,4.46,7.28,6.21
04-18,7.41,5,2.47,2.73,5.19,6,3.92,5.55,4.73,2.63,6.88,3.63,3.92,3.87,6.35,2.55,4.67,3.76,5.15,6.85,5.41
04-19,7.66,5.06,3.51,4.75,3.95,5.15,7.15,2.78,4.95,2.23,5.45,3.65,5.63,2.39,4.68,2.9,6.31,2,4.23,5.68,6.18
04-20,3.96,3.49,6.24,7.95,2.95,5.47,6.74,4.14,2.03,2.88,5.86,4.36,4.01,3.22,5.23,3.83,5.62,6.72,6.34,1.41,5.35
04-21,2.89,3.87,8.21,4.53,2.74,6.05,6.59,3.62,2.09,2.32,5.84,3.93,5.01,6.15,4.88,3.57,3.89,5.36,5.8,2.65,3.21
04-22,3.39,4.98,8.47,3.34,2.63,5.2,6.22,4.97,1.57,4.43,4.24,4.48,3.04,6.35,5.16,3.04,1.64,4.47,3.2,4.4,4.75
04-23,2.02,4.78,4.9,5.3,2.06,7.44,5.77,7.61,2.26,5.45,2.14,3.57,4.67,6.48,5.99,2.38,2.87,3.71,3.87,3.85,5.46
04-24,2.7,2.6,4.92,4.42,2.69,5.81,4.66,6.8,2.96,4.42,2.16,3.59,2.88,5.78,5.25,2.04,3.9,6.27,2.09,4.39,3.57
04-25,3.48,1.94,6.5,5.45,2.44,5.18,4.19,4.36,3.35,2.79,2.42,2.19,5.39,6.71,4.16,2.61,2.27,4.98,1.6,5.31,4.08
04-26,4.41,2.88,5.12,6.59,3.35,3.1,4.73,0.95,3.13,1.94,2.63,2.23,2.5,7.16,2.21,4,3.08,4.38,4.78,3.81,5.1
04-27,1.75,1.9,1.54,2.96,4.16,1.8,3.72,4.21,1.92,3.08,4.92,4.54,1.32,6.48,6.28,4.79,2.24,3.46,4.03,1.91,7.7
04-28,1.8,4.81,5.18,1.95,4.12,1.89,5.81,6.33,1.75,2.96,5.74,4.78,2.87,6.25,3.97,5.33,6.76,3.35,7.91,4.86,5.48
04-29,5.69,3.97,5.42,2.74,4.18,1.65,4.84,4.37,3.86,2.06,4.72,6.43,5.03,5.33,3.75,6.69,6.4,1.98,5.48,2.79,3.45
04-30,7.26,2.91,1.49,4.41,2.66,2.42,1.81,2.62,5.46,2.04,2.47,6.27,5.03,2.07,1.78,5.86,5.71,1.93,6.26,4.46,3.57
05-01,6.1,1.85,1.91,2.31,5.03,3.19,2.57,3.76,4.71,2.88,1.67,3.92,2.08,1.18,2.53,7.25,4.67,2.22,6.85,7.81,6.35
05-02,5.62,3.29,2.73,2.25,6,1.67,2,4.3,4.39,5.26,2.33,6.52,4.26,2.77,3.83,4.93,3.68,2.49,6.47,6.67,6.82
05-03,4.16,8.91,2.89,1.81,3.39,3.59,3.7,5.32,3.74,3.99,1.53,6.61,4.07,5.75,4.92,1.61,6.38,3.4,5.9,4.65,2.95
05-04,2.55,5.07,3.04,1.9,3.7,7.94,2.32,5.32,1.18,6.35,3.18,5.61,2.67,3.54,2.35,1.81,6.51,2.02,2.78,4.33,2.23
05-05,1.22,7.16,2.98,2.41,4.58,3.82,3.89,2.74,2.92,6.5,4.46,4.96,1.16,2.1,2.32,5.44,6.55,4.15,3.67,3.09,5.11
05-06,1.42,4.88,4.2,5.05,5.08,1.7,5.39,1.58,3.86,6.31,4.15,4.34,3.08,6.63,2.59,4.76,4.98,4.79,5.57,1.8,2.81
05-07,3.11,3.14,4.17,4.99,4.89,1.73,6.64,2.88,5.42,2.61,5.52,2.58,2.96,4.31,2.52,4.24,1.78,2.95,4.45,4.86,4.98
05-08,2.25,1.88,4.54,4.35,4.79,1.9,5.37,4.11,4.67,1.51,4.88,3.07,4.05,2.81,1.98,3.28,1.7,3.38,3.78,5.13,6.69
05-09,1.92,2.06,4.44,1.92,4.54,1.66,3.95,2.06,4.6,3.59,4.51,3.73,1.78,2.2,1.32,2.7,3.02,6.3,5.98,5.23,5.67
05-10,3,4.85,3.48,4.43,5.15,1.73,2.63,3.35,5.97,2.52,4.32,5.64,3.02,4.15,4.02,5.97,4.66,4.32,5.55,5,4.4
05-11,4.29,6.05,1.44,5.26,4.85,2.18,4.57,5.69,5.2,6.2,2.96,4.75,4.47,8.41,5.71,4.7,6.44,4.44,4.32,6.49,4.92
05-12,4.75,1.81,2.78,3.1,3.84,3.21,3.7,3.42,3.19,6.04,4.67,4.78,2.33,3.81,3.17,5.78,5.22,4.18,4.01,6.97,5.44
05-13,4.13,5.12,3.23,3.53,2.71,3.37,1.8,3.96,2.09,6.08,5.14,6.29,1.53,3.85,1.78,3.21,5.73,2.65,5.88,4.01,6.49
05-14,3.13,6.74,1.87,6.14,4.05,6.01,3.55,3.47,2.12,7.96,5.61,4.86,5.11,3.34,2.98,1.72,6.46,5.2,4.86,2.31,3.79
05-15,2.05,4.81,2.71,6.59,4.53,5.9,2.71,3.5,2.45,7.06,4.94,4.94,2.13,4.78,4.89,1.96,6.6,5.39,2.79,1.69,2.1
05-16,1.67,2.37,4.38,8.4,2.18,2.97,3.34,4.82,4.24,1.94,6.14,3.72,3.67,1.96,3.31,3.43,6.08,4.84,2.13,2.12,2.39
05-17,2.82,4.11,8.4,7.2,2.75,3.36,3.15,4.15,6.11,1.51,3.66,2.73,3.71,3.38,4.06,2.89,3.19,1.89,2.67,2.14,2.47
05-18,2.11,5.64,7.87,5.85,4.94,6.74,5.33,1.99,5.67,2.6,2.44,2.1,2.38,1.71,6.45,6.37,1.95,4.54,2.89,5.75,3.77
05-19,3.35,3.23,7.09,4.39,4.41,4.63,6.2,4.28,4.12,4.04,4.01,1.85,1.62,5.17,6.59,7.27,1.23,4.23,3.99,6.6,4.49
05-20,5.34,6.13,6.13,4.21,6.89,3.26,5.22,1.74,6.12,5.6,3.62,2.21,1.29,5.37,5.67,5.27,3.88,3.66,4.74,3.78,3.8
05-21,4.23,6.26,4.8,6.8,4.99,4.25,3.99,1.13,5.04,5.4,4.45,3.97,1.86,4.75,6.2,3.8,4.28,3.69,6.81,4.14,6.36
05-22,2.05,4.43,3.02,6.6,7.07,3.95,4.63,2.59,3.71,5.07,3.37,6.22,3.88,5.34,4.74,2.93,4.27,6.74,3.83,2.18,4.02
05-23,2.55,7.95,1.57,3.76,5.73,3.27,5.51,2.61,3.95,5.89,1.85,5.46,1.73,3.58,4.16,4.12,5.7,7.2,2.72,1.87,3.74
05-24,2.75,1.89,3.2,2.01,5.91,1.51,5.73,2.54,2.66,3.85,2.11,5.85,1.04,2.22,2.72,2.85,6.86,6.85,3.59,3,5.05
05-25,4.35,2.07,6.38,2.16,3.63,5.55,5.5,4.93,5.72,1.46,2.36,3.2,1.02,2.55,1.78,3.22,5.32,6.52,7.13,3.84,2.92
05-26,4.3,1.92,2.14,3.48,3.96,7.57,6.01,2.86,10.19,1.68,4.83,3.56,3.79,4.21,2,2.35,1.64,6.11,5.14,5.07,2.94
05-27,1.96,0.65,4.66,5.66,3.96,5.33,4.24,4.74,5.76,8.21,2.74,3.7,3.94,3.7,1.59,1.38,0.89,4.16,4.87,6.17,4.31
05-28,2.89,2.04,3.09,2.41,2.26,1.46,1.9,5.12,1.97,3.67,4.82,2.68,3.44,2.99,2.49,1.51,3.06,4.12,5.25,5.04,3.27
05-29,3.69,5.39,3.87,2.94,5.31,1.25,2.71,4.13,6.48,4.67,5.2,3.23,1.92,2.21,4.39,4.53,4.33,6.78,6.14,5.61,3.75
05-30,3.56,6.26,3.18,3.78,4.88,3.25,5.32,3.34,6.55,3.55,2.34,4.49,1.92,3.96,6.91,5.33,4.32,7.1,5.98,3.98,5.44
05-31,4.43,3.65,1.34,3.39,3.22,5.78,3.96,2.99,5.64,4.04,2.75,5.28,1.44,5.59,6.31,4.89,2.32,6.3,4.87,5.17,3.14
06-01,4.89,2.65,1.41,6.44,3.16,4.91,2.19,1.67,4.61,3.06,3.27,4.39,1.63,6.2,2.76,1.72,2.98,4.97,2.09,2.44,6.6
06-02,4.7,2.78,4.7,6.68,3.68,2.95,3.83,2.24,6.99,6.62,1.83,3.45,2.28,4.81,3.2,3.99,3.7,6.1,3.39,1.88,5.48
06-03,4.65,4.59,5.48,5.15,1.65,4.14,5.47,2.39,9.33,6.53,7.15,3.5,2.35,4.5,3.31,4.5,2.82,6.4,5.51,3.88,2.07
06-04,5.78,4.86,3.3,3.27,5.04,5.8,6.26,1.23,7.81,6.13,3.02,3.2,3.05,5.81,5.86,2.56,2.84,5.1,3.94,6.41,1.81
06-05,7.87,6.02,3.02,2.92,4.27,4.54,6.73,2.86,8.11,6.56,2.63,1.27,5.36,7.01,5.48,1.58,2.43,6.51,2.98,5.46,2.87
06-06,7.66,2.9,4.72,3.13,4.7,1.01,6.11,4.57,7.25,5.57,4.84,3.15,6.13,6.36,7.3,2.74,2.7,5.02,4.37,5.56,1.47
